pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	14748	15291	0.1478770429333559	241	43657	295225	0
uv	1	14748	15291	0.1431755440765517	241	42269	295225	0
bv	1	15291	15789	0.1552605835722718	242	46027	296450	0
uv	1	15291	15789	0.1517186709394501	242	44977	296450	0
uv	1	15789	16339	0.140039499670836	248	42544	303800	0
bv	1	15789	16339	0.1465964450296247	248	44536	303800	0
uv	1	16339	16959	0.127771694043471	246	38504	301350	0
bv	1	16339	16959	0.1247187655550024	246	37584	301350	0
bv	1	16959	17500	0.1443564517440442	251	44386	307475	0
uv	1	16959	17500	0.1282445727294902	251	39432	307475	0
bv	1	17500	18099	0.1583910576678804	241	46761	295225	0
uv	1	17500	18099	0.1497637395207045	241	44214	295225	0
bv	1	18099	18673	0.1261496598639455	255	39406	312375	0
uv	1	18099	18673	0.1265114045618247	255	39519	312375	0
bv	1	18673	19227	0.1495491219743711	258	47265	316050	0
uv	1	18673	19227	0.1462679955703211	258	46228	316050	0
uv	1	19227	19783	0.1264720709000731	251	38887	307475	0
bv	1	19227	19783	0.1247516058216115	251	38358	307475	0
bv	1	19783	20373	0.1462208015736415	249	44601	305025	0
uv	1	19783	20373	0.1611736742889927	249	49162	305025	0
bv	1	20373	20902	0.1651658163265306	256	51796	313600	0
uv	1	20373	20902	0.1544547193877551	256	48437	313600	0
bv	1	20902	21477	0.1471644267463082	246	44348	301350	0
uv	1	20902	21477	0.1384370333499253	246	41718	301350	0
bv	1	21477	22069	0.1329343849093422	251	40874	307475	0
uv	1	21477	22069	0.1333799495893975	251	41011	307475	0
uv	1	22069	22668	0.136463140358184	245	40956	300125	0
bv	1	22069	22668	0.1352336526447313	245	40587	300125	0
bv	1	22668	23298	0.1507505206164098	245	45244	300125	0
uv	1	22668	23298	0.1662540608079966	245	49897	300125	0
bv	1	23298	23826	0.1423183028151972	253	44108	309925	0
uv	1	23298	23826	0.1403533112849883	253	43499	309925	0
bv	1	23826	24450	0.1435995500562429	254	44681	311150	0
uv	1	23826	24450	0.1461449461674433	254	45473	311150	0
bv	1	24450	25032	0.1569897959183673	240	46155	294000	0
uv	1	24450	25032	0.1673741496598639	240	49208	294000	0
uv	1	25032	25615	0.1344601711652402	248	40849	303800	0
bv	1	25032	25615	0.1439993416721527	248	43747	303800	0
bv	1	25615	26194	0.1505447533344046	254	46842	311150	0
uv	1	25615	26194	0.1429053511168246	254	44465	311150	0
bv	1	26194	26789	0.1422703057126465	249	43396	305025	0
uv	1	26194	26789	0.1371166297844439	249	41824	305025	0
bv	1	26789	27351	0.1519285714285714	240	44667	294000	0
uv	1	26789	27351	0.1470408163265306	240	43230	294000	0
bv	1	27351	27928	0.1494172608802557	249	45576	305025	0
uv	1	27351	27928	0.146948610769609	249	44823	305025	0
uv	1	27928	28589	0.1371981461907472	251	42185	307475	0
bv	1	27928	28589	0.1358679567444507	251	41776	307475	0
bv	1	28589	29111	0.1535298563869992	243	45702	297675	0
uv	1	28589	29111	0.1437977660199882	243	42805	297675	0
bv	1	29111	29709	0.1622229718333614	242	48091	296450	0
uv	1	29111	29709	0.1614977230561646	242	47876	296450	0
bv	1	29709	30239	0.1599384515711046	252	49373	308700	0
uv	1	29709	30239	0.1561678004535147	252	48209	308700	0
bv	1	30239	30800	0.1613989595838335	255	50417	312375	0
uv	1	30239	30800	0.1527843137254902	255	47726	312375	0
uv	1	30800	31323	0.146608278939106	247	44360	302575	0
bv	1	30800	31323	0.1427844336115012	247	43203	302575	0
bv	1	31323	31831	0.1689545291800931	228	47189	279300	0
uv	1	31323	31831	0.1755818116720372	228	49040	279300	0
bv	1	31831	32424	0.1478435374149659	240	43466	294000	0
uv	1	31831	32424	0.145704081632653	240	42837	294000	0
bv	1	32424	33030	0.1568701974717012	247	47465	302575	0
uv	1	32424	33030	0.1537106502520036	247	46509	302575	0
uv	1	33030	33653	0.143385553391481	241	42331	295225	0
bv	1	33030	33653	0.1471995935303582	241	43457	295225	0
uv	1	33653	34220	0.1294106122448979	250	39632	306250	0
bv	1	33653	34220	0.1372310204081632	250	42027	306250	0
bv	1	34220	34778	0.1323858700106548	249	40381	305025	0
uv	1	34220	34778	0.1297172362921072	249	39567	305025	0
bv	1	34778	35370	0.1508551598777162	247	45645	302575	0
uv	1	34778	35370	0.148323556143105	247	44879	302575	0
bv	1	35370	35922	0.1475613436035893	257	46456	314825	0
uv	1	35370	35922	0.1410942587151592	257	44420	314825	0
bv	1	35922	36451	0.1279173426692852	239	37451	292775	0
uv	1	35922	36451	0.1365553752881906	239	39980	292775	0
uv	1	36451	37054	0.1428846981830707	237	41483	290325	0
bv	1	36451	37054	0.1498424179798501	237	43503	290325	0
bv	1	37054	37649	0.1454336734693877	256	45608	313600	0
uv	1	37054	37649	0.1419834183673469	256	44526	313600	0
bv	1	37649	38279	0.1501642608262817	246	45252	301350	0
uv	1	37649	38279	0.1496499087439854	246	45097	301350	0
bv	1	38279	38915	0.148625217528872	258	46973	316050	0
uv	1	38279	38915	0.1510045878816643	258	47725	316050	0
uv	1	38915	39441	0.1681502040816326	250	51496	306250	0
bv	1	38915	39441	0.1797322448979592	250	55043	306250	0
uv	1	39441	39968	0.1274057142857143	250	39018	306250	0
bv	1	39441	39968	0.133469387755102	250	40875	306250	0
bv	1	39968	40507	0.1359869387755102	250	41646	306250	0
uv	1	39968	40507	0.1463934693877551	250	44833	306250	0
bv	1	40507	41092	0.153098613491198	262	49137	320950	0
uv	1	40507	41092	0.148150802305655	262	47549	320950	0
bv	1	41092	41649	0.1323428571428571	250	40530	306250	0
uv	1	41092	41649	0.1399608163265306	250	42863	306250	0
bv	1	41649	42302	0.1282165764264889	245	38481	300125	0
uv	1	41649	42302	0.1217825905872553	245	36550	300125	0
uv	1	42302	42882	0.1314873469387755	250	40268	306250	0
bv	1	42302	42882	0.1380375510204081	250	42274	306250	0
bv	1	42882	43418	0.1325081216159933	245	39769	300125	0
uv	1	42882	43418	0.1238983756768013	245	37185	300125	0
bv	1	43418	43999	0.1216951942067149	248	36971	303800	0
uv	1	43418	43999	0.1223337722185648	248	37165	303800	0
bv	1	43999	44563	0.133441743231157	251	41030	307475	0
uv	1	43999	44563	0.1242247337181884	251	38196	307475	0
bv	1	44563	45187	0.1356655374700487	247	41049	302575	0
uv	1	44563	45187	0.1299215070643642	247	39311	302575	0
bv	1	45187	45753	0.1460421545667447	244	43652	298900	0
uv	1	45187	45753	0.1322482435597189	244	39529	298900	0
uv	1	45753	46317	0.1599525391551969	258	50553	316050	0
bv	1	45753	46317	0.1459610821072615	258	46131	316050	0
bv	1	46317	46930	0.1224523809523809	240	36001	294000	0
uv	1	46317	46930	0.1303673469387755	240	38328	294000	0
bv	1	46930	47475	0.1448773795232378	238	42239	291550	0
uv	1	46930	47475	0.1497616189332876	238	43663	291550	0
bv	1	47475	48007	0.1456345296739385	261	46563	319725	0
uv	1	47475	48007	0.1474485886308546	261	47143	319725	0
bv	1	48007	48609	0.1653565330514676	251	50843	307475	0
uv	1	48007	48609	0.1690413854784941	251	51976	307475	0
uv	1	48609	49238	0.1503407053197848	239	44016	292775	0
bv	1	48609	49238	0.1413201263769106	239	41375	292775	0
bv	1	49238	49804	0.1505920053972002	242	44643	296450	0
uv	1	49238	49804	0.1535672120087704	242	45525	296450	0
bv	1	49804	50402	0.1623432206890853	247	49121	302575	0
uv	1	49804	50402	0.1597223828802776	247	48328	302575	0
bv	1	50402	50975	0.1569558500691113	251	48260	307475	0
uv	1	50402	50975	0.1537913651516383	251	47287	307475	0
bv	1	50975	51516	0.1619337571094011	244	48402	298900	0
uv	1	50975	51516	0.1542422214787554	244	46103	298900	0
uv	1	51516	52104	0.1452702040816326	250	44489	306250	0
bv	1	51516	52104	0.1428277551020408	250	43741	306250	0
bv	1	52104	52662	0.1337875885047896	245	40153	300125	0
uv	1	52104	52662	0.139871720116618	245	41979	300125	0
bv	1	52662	53226	0.1241015430562468	246	37398	301350	0
uv	1	52662	53226	0.1315048946407831	246	39629	301350	0
bv	1	53226	53866	0.124936333507762	234	35813	286650	0
uv	1	53226	53866	0.1235409035409035	234	35413	286650	0
bv	1	53866	54403	0.1548607783194249	247	46857	302575	0
uv	1	53866	54403	0.1619466248037676	247	49001	302575	0
uv	1	54403	54975	0.139724651765468	252	43133	308700	0
bv	1	54403	54975	0.1299773242630385	252	40124	308700	0
bv	1	54975	55531	0.1536097959183673	250	47043	306250	0
uv	1	54975	55531	0.1571591836734694	250	48130	306250	0
bv	1	55531	56149	0.1641977897878519	253	50889	309925	0
uv	1	55531	56149	0.1684633379043316	253	52211	309925	0
bv	1	56149	56702	0.1411232399936718	258	44602	316050	0
uv	1	56149	56702	0.1395443758898908	258	44103	316050	0
uv	1	56702	57237	0.1500920368147258	255	46885	312375	0
bv	1	56702	57237	0.1466218487394958	255	45801	312375	0
uv	1	57237	57824	0.153963133640553	248	46774	303800	0
bv	1	57237	57824	0.1483015141540487	248	45054	303800	0
bv	1	57824	58366	0.1494525429219306	252	46136	308700	0
uv	1	57824	58366	0.1504146420472951	252	46433	308700	0
bv	1	58366	58890	0.1498935574229692	255	46823	312375	0
uv	1	58366	58890	0.1549803921568627	255	48412	312375	0
bv	1	58890	59428	0.1511722044189576	242	44815	296450	0
uv	1	58890	59428	0.1593455894754596	242	47238	296450	0
bv	1	59428	59998	0.1453797256607561	244	43454	298900	0
uv	1	59428	59998	0.1441318166610906	244	43081	298900	0
uv	1	59998	60560	0.1442897475195612	253	44719	309925	0
bv	1	59998	60560	0.1423376623376623	253	44114	309925	0
bv	1	60560	61113	0.1449286117609099	253	44917	309925	0
uv	1	60560	61113	0.1407824473662983	253	43632	309925	0
bv	1	61113	61700	0.1511203665139525	245	45355	300125	0
uv	1	61113	61700	0.1433635985006247	245	43027	300125	0
bv	1	61700	62260	0.1648562744246635	235	47458	287875	0
uv	1	61700	62260	0.1521702127659574	235	43806	287875	0
bv	1	62260	62876	0.147878198898607	252	45650	308700	0
uv	1	62260	62876	0.1609718172983479	252	49692	308700	0
uv	1	62876	63452	0.1310482747315793	249	39973	305025	0
bv	1	62876	63452	0.1305532333415293	249	39822	305025	0
bv	1	63452	64028	0.1401595700008398	243	41722	297675	0
uv	1	63452	64028	0.1386680104140421	243	41278	297675	0
bv	1	64028	64599	0.1489161720465078	251	45788	307475	0
uv	1	64028	64599	0.1413188064070249	251	43452	307475	0
bv	1	64599	65147	0.1422628298181197	239	41651	292775	0
uv	1	64599	65147	0.1297788404064554	239	37996	292775	0
uv	1	65147	65711	0.1437420408163265	250	44021	306250	0
bv	1	65147	65711	0.1434285714285714	250	43925	306250	0
uv	1	65711	66294	0.1403752468729427	248	42646	303800	0
bv	1	65711	66294	0.1451974983541804	248	44111	303800	0
bv	1	66294	66897	0.1460941915227629	260	46531	318500	0
uv	1	66294	66897	0.1513406593406593	260	48202	318500	0
bv	1	66897	67508	0.1520383771038296	251	46748	307475	0
uv	1	66897	67508	0.1551605821611513	251	47708	307475	0
bv	1	67508	68095	0.1237228439763001	248	37587	303800	0
uv	1	67508	68095	0.124680710994075	248	37878	303800	0
uv	1	68095	68656	0.1490969181194745	247	45113	302575	0
bv	1	68095	68656	0.1320763447079236	247	39963	302575	0
uv	1	68656	69303	0.1378464691315856	239	40358	292775	0
bv	1	68656	69303	0.1353155153274699	239	39617	292775	0
bv	1	69303	69889	0.1425722288915566	255	44536	312375	0
uv	1	69303	69889	0.1489619847939175	255	46532	312375	0
bv	1	69889	70480	0.1318573143543131	238	38443	291550	0
uv	1	69889	70480	0.1284753901560624	238	37457	291550	0
bv	1	70480	71004	0.1378346592874438	236	39848	289100	0
uv	1	70480	71004	0.1372604635074368	236	39682	289100	0
bv	1	71004	71556	0.1410500329163923	248	42851	303800	0
uv	1	71004	71556	0.1478505595786702	248	44917	303800	0
uv	1	71556	72117	0.1571576100319646	249	47937	305025	0
bv	1	71556	72117	0.1564429145152036	249	47719	305025	0
bv	1	72117	72724	0.1417169296868545	247	42880	302575	0
uv	1	72117	72724	0.1459142361398	247	44150	302575	0
bv	1	72724	73325	0.133798551678736	248	40648	303800	0
uv	1	72724	73325	0.1386010533245556	248	42107	303800	0
bv	1	73325	73963	0.144574693877551	250	44276	306250	0
uv	1	73325	73963	0.1378710204081632	250	42223	306250	0
bv	1	73963	74580	0.129176297024834	249	39402	305025	0
uv	1	73963	74580	0.1478403409556593	249	45095	305025	0
uv	1	74580	75145	0.1460521913683506	244	43655	298900	0
bv	1	74580	75145	0.1325192372030779	244	39610	298900	0
bv	1	75145	75768	0.1447921390778533	243	43101	297675	0
uv	1	75145	75768	0.1494717393130091	243	44494	297675	0
bv	1	75768	76319	0.1372371737539637	251	42197	307475	0
uv	1	75768	76319	0.1417578664932108	251	43587	307475	0
bv	1	76319	76926	0.1335915153462959	254	41567	311150	0
uv	1	76319	76926	0.1357576731479993	254	42241	311150	0
uv	1	76926	77555	0.1355564736015863	247	41016	302575	0
bv	1	76926	77555	0.145058250020656	247	43891	302575	0
uv	1	77555	78075	0.1417304773148929	242	42016	296450	0
bv	1	77555	78075	0.1300893911283521	242	38565	296450	0
bv	1	78075	78589	0.1293007694881231	244	38648	298900	0
uv	1	78075	78589	0.132000669120107	244	39455	298900	0
bv	1	78589	79162	0.1268180081021172	267	41479	327075	0
uv	1	78589	79162	0.1374180233891309	267	44946	327075	0
bv	1	79162	79665	0.1228523783054077	257	38677	314825	0
uv	1	79162	79665	0.1289668863654411	257	40602	314825	0
uv	1	79665	80236	0.1438333333333333	240	42287	294000	0
bv	1	79665	80236	0.133391156462585	240	39217	294000	0
uv	1	80236	80760	0.1656879526003949	248	50336	303800	0
bv	1	80236	80760	0.161938775510204	248	49197	303800	0
bv	1	80760	81351	0.1634430546412113	248	49654	303800	0
uv	1	80760	81351	0.1662047399605003	248	50493	303800	0
bv	1	81351	81926	0.1454094127446897	245	43641	300125	0
uv	1	81351	81926	0.1447363598500624	245	43439	300125	0
bv	1	81926	82465	0.1490242088738329	247	45091	302575	0
uv	1	81926	82465	0.146433115756424	247	44307	302575	0
bv	1	82465	83024	0.1534357940707147	243	45674	297675	0
uv	1	82465	83024	0.1434685479129923	243	42707	297675	0
uv	1	83024	83576	0.1279979333505554	237	37161	290325	0
bv	1	83024	83576	0.1275811590458968	237	37040	290325	0
bv	1	83576	84163	0.1524745930760968	247	46135	302575	0
uv	1	83576	84163	0.1445823349582748	247	43747	302575	0
bv	1	84163	84689	0.1599085714285714	250	48972	306250	0
uv	1	84163	84689	0.1550726530612245	250	47491	306250	0
bv	1	84689	85282	0.1381844897959183	250	42319	306250	0
uv	1	84689	85282	0.1469355102040816	250	44999	306250	0
uv	1	85282	85882	0.1368966098836228	242	40583	296450	0
bv	1	85282	85882	0.141602293810086	242	41978	296450	0
uv	1	85882	86458	0.1467573696145124	243	43686	297675	0
bv	1	85882	86458	0.1447954984462921	243	43102	297675	0
bv	1	86458	87087	0.1433038727301944	254	44589	311150	0
uv	1	86458	87087	0.1458042744656918	254	45367	311150	0
bv	1	87087	87690	0.1580549256739733	243	47049	297675	0
uv	1	87087	87690	0.1626740572772319	243	48424	297675	0
bv	1	87690	88320	0.1346031746031746	252	41552	308700	0
uv	1	87690	88320	0.1319209588597343	252	40724	308700	0
bv	1	88320	88920	0.1425188174128967	263	45916	322175	0
uv	1	88320	88920	0.1378381314502987	263	44408	322175	0
uv	1	88920	89498	0.1484187821470051	246	44726	301350	0
bv	1	88920	89498	0.1536917205906753	246	46315	301350	0
bv	1	89498	90075	0.1466700260351054	243	43660	297675	0
uv	1	89498	90075	0.1522667338540354	243	45326	297675	0
bv	1	90075	90611	0.1484181718664477	261	47453	319725	0
uv	1	90075	90611	0.149700523887716	261	47863	319725	0
bv	1	90611	91191	0.1444635685599541	249	44065	305025	0
uv	1	90611	91191	0.1513711990820424	249	46172	305025	0
bv	1	91191	91781	0.1425351654606065	251	43826	307475	0
uv	1	91191	91781	0.1510854541019595	251	46455	307475	0
uv	1	91781	92344	0.1588208616780045	243	47277	297675	0
bv	1	91781	92344	0.1454908877131099	243	43309	297675	0
uv	1	92344	92935	0.1397736098487978	247	42292	302575	0
bv	1	92344	92935	0.1364388994464182	247	41283	302575	0
bv	1	92935	93500	0.1421901443504231	246	42849	301350	0
uv	1	92935	93500	0.1394756927161108	246	42031	301350	0
bv	1	93500	94059	0.1550109765021546	251	47662	307475	0
uv	1	93500	94059	0.1482429465810228	251	45581	307475	0
bv	1	94059	94636	0.1438151713515595	265	46686	324625	0
uv	1	94059	94636	0.1349618790912591	265	43812	324625	0
bv	1	94636	95158	0.1558882569421211	244	46595	298900	0
uv	1	94636	95158	0.1493241886918702	244	44633	298900	0
bv	1	95158	95752	0.1437600999583506	245	43146	300125	0
uv	1	95158	95752	0.1425072886297376	245	42770	300125	0
uv	1	95752	96372	0.1431315098653569	241	42256	295225	0
bv	1	95752	96372	0.1471521720721483	241	43443	295225	0
bv	1	96372	96968	0.1399177220295232	253	43364	309925	0
uv	1	96372	96968	0.1267500201661692	253	39283	309925	0
bv	1	96968	97499	0.1540566266032104	253	47746	309925	0
uv	1	96968	97499	0.1375913527466322	253	42643	309925	0
bv	1	97499	98103	0.1550200803212851	249	47285	305025	0
uv	1	97499	98103	0.14615851159741	249	44582	305025	0
bv	1	98103	98685	0.1634920634920635	252	50470	308700	0
uv	1	98103	98685	0.1579235503725299	252	48751	308700	0
uv	1	98685	99264	0.13332204250995	241	39360	295225	0
bv	1	98685	99264	0.1281226183419425	241	37825	295225	0
bv	1	99264	99824	0.1363827150293315	247	41266	302575	0
uv	1	99264	99824	0.1278658183921341	247	38689	302575	0
bv	1	99824	100425	0.1627200255102041	256	51029	313600	0
uv	1	99824	100425	0.1523054846938775	256	47763	313600	0
bv	1	100425	101004	0.161193092621664	247	48773	302575	0
uv	1	100425	101004	0.1555449062215979	247	47064	302575	0
bv	1	101004	101616	0.1364426746308279	246	41117	301350	0
uv	1	101004	101616	0.149437531110005	246	45033	301350	0
uv	1	101616	102167	0.1363111861285867	266	44417	325850	0
bv	1	101616	102167	0.1251618843025932	266	40784	325850	0
bv	1	102167	102716	0.1351154232184677	244	40386	298900	0
uv	1	102167	102716	0.1286283037805286	244	38447	298900	0
bv	1	102716	103275	0.1419678115148498	246	42782	301350	0
uv	1	102716	103275	0.1338974614235938	246	40350	301350	0
bv	1	103275	103862	0.1545621595251646	251	47524	307475	0
uv	1	103275	103862	0.1481941621270022	251	45566	307475	0
uv	1	103862	104473	0.1340256747860434	248	40717	303800	0
bv	1	103862	104473	0.1384068466096115	248	42048	303800	0
uv	1	104473	105078	0.1266122448979592	260	40326	318500	0
bv	1	104473	105078	0.1265871271585557	260	40318	318500	0
bv	1	105078	105633	0.1395619711299154	246	42057	301350	0
uv	1	105078	105633	0.1376074332171893	246	41468	301350	0
bv	1	105633	106241	0.1457799119647859	255	45538	312375	0
uv	1	105633	106241	0.1419927971188475	255	44355	312375	0
bv	1	106241	106860	0.1479753806284418	252	45680	308700	0
uv	1	106241	106860	0.1454227405247813	252	44892	308700	0
bv	1	106860	107529	0.1408146329071047	241	41572	295225	0
uv	1	106860	107529	0.137163180624947	241	40494	295225	0
uv	1	107529	108058	0.1459989710169782	238	42566	291550	0
bv	1	107529	108058	0.1516926770708283	238	44226	291550	0
bv	1	108058	108670	0.1291786958685913	246	38928	301350	0
uv	1	108058	108670	0.1263547370167579	246	38077	301350	0
bv	1	108670	109239	0.1484539270253556	264	48010	323400	0
uv	1	108670	109239	0.1523840445269016	264	49281	323400	0
bv	1	109239	109833	0.1428363887928052	236	41294	289100	0
uv	1	109239	109833	0.1441646489104116	236	41678	289100	0
bv	1	109833	110386	0.13859410430839	252	42784	308700	0
uv	1	109833	110386	0.1328409459021703	252	41008	308700	0
uv	1	110386	110970	0.1615494197679071	255	50464	312375	0
bv	1	110386	110970	0.1601344537815126	255	50022	312375	0
bv	1	110970	111494	0.1435958846348456	242	42569	296450	0
uv	1	110970	111494	0.160489121268342	242	47577	296450	0
bv	1	111494	112107	0.1295352426684959	238	37766	291550	0
uv	1	111494	112107	0.1254158806379694	238	36565	291550	0
bv	1	112107	112657	0.1604200186298585	241	47360	295225	0
uv	1	112107	112657	0.1529206537386739	241	45146	295225	0
uv	1	112657	113224	0.1397335132400067	242	41424	296450	0
bv	1	112657	113224	0.1407050092764378	242	41712	296450	0
uv	1	113224	113776	0.1599041559943815	247	48383	302575	0
bv	1	113224	113776	0.156381062546476	247	47317	302575	0
bv	1	113776	114422	0.1484672881498278	243	44195	297675	0
uv	1	113776	114422	0.1564558662971361	243	46573	297675	0
bv	1	114422	115031	0.1500892857142857	256	47068	313600	0
uv	1	114422	115031	0.1500605867346938	256	47059	313600	0
bv	1	115031	115567	0.1390133096716947	230	39167	281750	0
uv	1	115031	115567	0.1395705412599822	230	39324	281750	0
uv	1	115567	116137	0.156203281312525	255	48794	312375	0
bv	1	115567	116137	0.1514909963985594	255	47322	312375	0
uv	1	116137	116695	0.1348299319727891	246	40631	301350	0
bv	1	116137	116695	0.1343719926995188	246	40493	301350	0
bv	1	116695	117260	0.1432376615985039	251	44042	307475	0
uv	1	116695	117260	0.1385738677941296	251	42608	307475	0
bv	1	117260	117835	0.1462302040816326	250	44783	306250	0
uv	1	117260	117835	0.1553534693877551	250	47577	306250	0
bv	1	117835	118468	0.1493337831000168	242	44270	296450	0
uv	1	117835	118468	0.1577095631641086	242	46753	296450	0
bv	1	118468	119026	0.1525245058653382	254	47458	311150	0
uv	1	118468	119026	0.1419572553430821	254	44170	311150	0
uv	1	119026	119570	0.143731778425656	252	44370	308700	0
bv	1	119026	119570	0.1358276643990929	252	41930	308700	0
bv	1	119570	120171	0.149093497864262	258	47121	316050	0
uv	1	119570	120171	0.1613637082740072	258	50999	316050	0
bv	1	120171	120745	0.1299241018721538	242	38516	296450	0
uv	1	120171	120745	0.1323123629617136	242	39224	296450	0
bv	1	120745	121286	0.1377359932737139	267	45050	327075	0
uv	1	120745	121286	0.1465596575708935	267	47936	327075	0
uv	1	121286	121840	0.1435947873125153	249	43800	305025	0
bv	1	121286	121840	0.1371231866240472	249	41826	305025	0
uv	1	121840	122434	0.140039499670836	248	42544	303800	0
bv	1	121840	122434	0.1439499670836076	248	43732	303800	0
bv	1	122434	123027	0.1529546758462421	249	46655	305025	0
uv	1	122434	123027	0.1523711171215474	249	46477	305025	0
bv	1	123027	123570	0.1663415018517059	259	52776	317275	0
uv	1	123027	123570	0.1548309825860846	259	49124	317275	0
bv	1	123570	124135	0.1246086282614311	237	36177	290325	0
uv	1	123570	124135	0.1211573236889692	237	35175	290325	0
bv	1	124135	124730	0.1452649631281083	238	42352	291550	0
uv	1	124135	124730	0.1537575030012004	238	44828	291550	0
uv	1	124730	125312	0.1457109673137547	246	43910	301350	0
bv	1	124730	125312	0.1508047121287539	246	45445	301350	0
bv	1	125312	125916	0.1451068616422947	254	45150	311150	0
uv	1	125312	125916	0.1348674272858749	254	41964	311150	0
bv	1	125916	126507	0.1419668969950185	254	44173	311150	0
uv	1	125916	126507	0.1417226418126305	254	44097	311150	0
bv	1	126507	127076	0.1563532954165272	244	46734	298900	0
uv	1	126507	127076	0.1486450317832051	244	44430	298900	0
bv	1	127076	127667	0.1407859143657463	255	43978	312375	0
uv	1	127076	127667	0.1375718287314926	255	42974	312375	0
uv	1	127667	128218	0.1144032921810699	243	34055	297675	0
bv	1	127667	128218	0.1206685143193079	243	35920	297675	0
bv	1	128218	128838	0.154160125588697	247	46645	302575	0
uv	1	128218	128838	0.149685202016029	247	45291	302575	0
bv	1	128838	129403	0.1544914551186328	246	46556	301350	0
uv	1	128838	129403	0.1592002654720424	246	47975	301350	0
bv	1	129403	130034	0.1394279286517756	254	43383	311150	0
uv	1	129403	130034	0.1427510846858428	254	44417	311150	0
bv	1	130034	130690	0.1556997694475279	239	45585	292775	0
uv	1	130034	130690	0.1471949449235761	239	43095	292775	0
uv	1	130690	131252	0.1395497246517654	252	43079	308700	0
bv	1	130690	131252	0.1482507288629737	252	45765	308700	0
bv	1	131252	131837	0.1368116426898628	244	40893	298900	0
uv	1	131252	131837	0.1486651053864168	244	44436	298900	0
bv	1	131837	132435	0.1530121094080785	241	45173	295225	0
uv	1	131837	132435	0.1517452790244728	241	44799	295225	0
bv	1	132435	132999	0.1351067685761563	259	42866	317275	0
uv	1	132435	132999	0.1397336695295879	259	44334	317275	0
bv	1	132999	133553	0.1443570598971295	246	43502	301350	0
uv	1	132999	133553	0.1385432221669155	246	41750	301350	0
uv	1	133553	134122	0.1426783606004385	242	42297	296450	0
