pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
bv	uv	1	160779	162328	0.1190717854966483	1641	488492	4102500	0
bv	uv	1	162328	163854	0.1230713149847094	1635	503054	4087500	0
bv	uv	1	163854	165365	0.12848	1650	529980	4125000	0
bv	uv	1	165365	166898	0.1197590184049079	1630	488018	4075000	0
bv	uv	1	166898	168474	0.1215556377079482	1623	493212	4057500	0
bv	uv	1	168474	169985	0.1303501589319771	1573	512602	3932500	0
bv	uv	1	169985	171523	0.1213468599033816	1656	502376	4140000	0
bv	uv	1	171523	173109	0.120687231352718	1582	477318	3955000	0
bv	uv	1	173109	174625	0.1251849192100538	1671	522960	4177500	0
bv	uv	1	174625	176162	0.1234846957590657	1627	502274	4067500	0
bv	uv	1	176162	177668	0.119435493640218	1651	492970	4127500	0
bv	uv	1	177668	179174	0.1135681351840676	1657	470456	4142500	0
bv	uv	1	179174	180725	0.1221193666260657	1642	501300	4105000	0
bv	uv	1	180725	182263	0.1193285627653123	1649	491932	4122500	0
bv	uv	1	182263	183799	0.1258424700693131	1587	499280	3967500	0
bv	uv	1	183799	185338	0.1136418136020151	1588	451158	3970000	0
bv	uv	1	185338	186873	0.1270003705991352	1619	514034	4047500	0
bv	uv	1	186873	188384	0.116695673671199	1618	472034	4045000	0
bv	uv	1	188384	189890	0.1273595076923077	1625	517398	4062500	0
bv	uv	1	189890	191438	0.1226893203883495	1648	505480	4120000	0
bv	uv	1	191438	192957	0.1167042777433354	1613	470610	4032500	0
bv	uv	1	192957	194502	0.1158426150121065	1652	478430	4130000	0
bv	uv	1	194502	196008	0.1186635177128651	1609	477324	4022500	0
bv	uv	1	196008	197561	0.1254815709969788	1655	519180	4137500	0
bv	uv	1	197561	199106	0.1234925993883792	1635	504776	4087500	0
bv	uv	1	199106	200609	0.1226834371108343	1606	492574	4015000	0
bv	uv	1	200609	202146	0.1176633962264151	1590	467712	3975000	0
bv	uv	1	202146	203753	0.1278418269230769	1664	531822	4160000	0
bv	uv	1	203753	205281	0.1194261859582542	1581	472032	3952500	0
bv	uv	1	205281	206793	0.120342300669507	1643	494306	4107500	0
bv	uv	1	206793	208355	0.1225242078580481	1578	483358	3945000	0
bv	uv	1	208355	209896	0.1173903584672435	1618	474844	4045000	0
bv	uv	1	209896	211394	0.1330196642685851	1668	554692	4170000	0
bv	uv	1	211394	212909	0.1188436934218467	1657	492310	4142500	0
bv	uv	1	212909	214437	0.1211321665660832	1657	501790	4142500	0
bv	uv	1	214437	215944	0.1172305795314426	1622	475370	4055000	0
bv	uv	1	215944	217455	0.12783147581139	1633	521872	4082500	0
bv	uv	1	217455	218990	0.1254625310173697	1612	505614	4030000	0
bv	uv	1	218990	220513	0.1256950780312125	1666	523520	4165000	0
bv	uv	1	220513	222067	0.1238504901960784	1632	505310	4080000	0
bv	uv	1	222067	223604	0.1187673965936739	1644	488134	4110000	0
bv	uv	1	223604	225162	0.1254632352941176	1632	511890	4080000	0
bv	uv	1	225162	226689	0.1259939649969825	1657	521930	4142500	0
bv	uv	1	226689	228196	0.1184908406524466	1594	472186	3985000	0
bv	uv	1	228196	229715	0.1267035691922354	1597	505864	3992500	0
bv	uv	1	229715	231262	0.1216601684717208	1662	505498	4155000	0
bv	uv	1	231262	232812	0.1240856269113149	1635	507200	4087500	0
bv	uv	1	232812	234375	0.1188987714987715	1628	483918	4070000	0
bv	uv	1	234375	235921	0.1194100808960796	1607	479730	4017500	0
bv	uv	1	235921	237461	0.1228463873709775	1647	505820	4117500	0
bv	uv	1	237461	239079	0.1219308978328173	1615	492296	4037500	0
bv	uv	1	239079	240589	0.1243700419412822	1669	518934	4172500	0
bv	uv	1	240589	242106	0.1277102167182662	1615	515630	4037500	0
bv	uv	1	242106	243626	0.1160239755351681	1635	474248	4087500	0
bv	uv	1	243626	245164	0.1225975490196078	1632	500198	4080000	0
bv	uv	1	245164	246705	0.1182714110429447	1630	481956	4075000	0
bv	uv	1	246705	248240	0.1312172946263125	1619	531102	4047500	0
bv	uv	1	248240	249769	0.1225973525872442	1662	509392	4155000	0
bv	uv	1	249769	251381	0.1264445287792536	1581	499772	3952500	0
bv	uv	1	251381	252951	0.1186046971569839	1618	479756	4045000	0
bv	uv	1	252951	254486	0.1171970333745364	1618	474062	4045000	0
bv	uv	1	254486	256044	0.1279659787367104	1599	511544	3997500	0
bv	uv	1	256044	257579	0.118223908918406	1581	467280	3952500	0
bv	uv	1	257579	259142	0.1197365179132621	1591	476252	3977500	0
bv	uv	1	259142	260661	0.127676131432114	1613	514854	4032500	0
bv	uv	1	260661	262270	0.117149875930521	1612	472114	4030000	0
bv	uv	1	262270	263809	0.1201130111524163	1614	484656	4035000	0
bv	uv	1	263809	265329	0.1219953173136167	1623	494996	4057500	0
bv	uv	1	265329	266871	0.1171743940335612	1609	471334	4022500	0
bv	uv	1	266871	268399	0.1302649478207489	1629	530504	4072500	0
bv	uv	1	268399	269911	0.1246313193588162	1622	505380	4055000	0
bv	uv	1	269911	271412	0.1212425846153846	1625	492548	4062500	0
bv	uv	1	271412	272941	0.1208781326781326	1628	491974	4070000	0
bv	uv	1	272941	274535	0.1253322095123419	1661	520442	4152500	0
bv	uv	1	274535	276080	0.1240629921259842	1651	512070	4127500	0
bv	uv	1	276080	277631	0.1281590184049079	1630	522248	4075000	0
bv	uv	1	277631	279226	0.1289058601134215	1587	511434	3967500	0
bv	uv	1	279226	280729	0.1279225647348952	1622	518726	4055000	0
bv	uv	1	280729	282249	0.1292992665036675	1636	528834	4090000	0
bv	uv	1	282249	283797	0.1217378978978978	1665	506734	4162500	0
bv	uv	1	283797	285339	0.1224142222222222	1575	482006	3937500	0
bv	uv	1	285339	286861	0.1212851011649294	1631	494540	4077500	0
bv	uv	1	286861	288366	0.1236029739776951	1614	498738	4035000	0
bv	uv	1	288366	289894	0.123683	1600	494732	4000000	0
bv	uv	1	289894	291446	0.1318429721362229	1615	532316	4037500	0
bv	uv	1	291446	292985	0.1249589242053789	1636	511082	4090000	0
bv	uv	1	292985	294493	0.1211741856177013	1627	492876	4067500	0
bv	uv	1	294493	295988	0.1239373998767714	1623	502876	4057500	0
bv	uv	1	295988	297509	0.1233656210790464	1594	491612	3985000	0
bv	uv	1	297509	299025	0.1237727607361963	1630	504374	4075000	0
bv	uv	1	299025	300587	0.1205837150127226	1572	473894	3930000	0
bv	uv	1	300587	302137	0.1266745741324921	1585	501948	3962500	0
bv	uv	1	302137	303644	0.1248841846153846	1625	507342	4062500	0
bv	uv	1	303644	305118	0.1253908920773549	1603	502504	4007500	0
bv	uv	1	305118	306657	0.1237809641532756	1618	500694	4045000	0
bv	uv	1	306657	308236	0.1219466030989273	1678	511566	4195000	0
bv	uv	1	308236	309782	0.1236045211183819	1681	519448	4202500	0
bv	uv	1	309782	311304	0.1232824742268041	1649	508232	4122500	0
bv	uv	1	311304	312848	0.1212278496611213	1623	491882	4057500	0
bv	uv	1	312848	314399	0.1233531076923076	1625	501122	4062500	0
bv	uv	1	314399	315907	0.1222021978021978	1638	500418	4095000	0
bv	uv	1	315907	317424	0.1280738386308068	1636	523822	4090000	0
bv	uv	1	317424	318927	0.1274647058823529	1632	520056	4080000	0
bv	uv	1	318927	320473	0.1240270935960591	1624	503550	4060000	0
bv	uv	1	320473	322043	0.1232200477326969	1676	516292	4190000	0
bv	uv	1	322043	323562	0.1136140087554721	1599	454172	3997500	0
bv	uv	1	323562	325057	0.1258518703241895	1604	504666	4010000	0
bv	uv	1	325057	326620	0.1295083179297597	1623	525480	4057500	0
bv	uv	1	326620	328133	0.118497223935842	1621	480210	4052500	0
bv	uv	1	328133	329666	0.1307956151035322	1642	536916	4105000	0
bv	uv	1	329666	331208	0.1236634116937914	1659	512894	4147500	0
bv	uv	1	331208	332733	0.1252362327534493	1667	521922	4167500	0
bv	uv	1	332733	334261	0.1215526510480887	1622	492896	4055000	0
bv	uv	1	334261	335815	0.1162386223862238	1626	472510	4065000	0
bv	uv	1	335815	337328	0.1172618204031765	1637	479894	4092500	0
bv	uv	1	337328	338849	0.1234678326046221	1601	494180	4002500	0
bv	uv	1	338849	340369	0.115479287031346	1627	469712	4067500	0
bv	uv	1	340369	341877	0.1114850344395742	1597	445104	3992500	0
bv	uv	1	341877	343390	0.1255337043908472	1617	507470	4042500	0
bv	uv	1	343390	344866	0.1270863258026159	1682	534398	4205000	0
bv	uv	1	344866	346409	0.1126613266583229	1598	450082	3995000	0
bv	uv	1	346409	347950	0.1211125307125307	1628	492928	4070000	0
bv	uv	1	347950	349455	0.1268961006289308	1590	504412	3975000	0
bv	uv	1	349455	350999	0.1277533796588755	1583	505584	3957500	0
bv	uv	1	350999	352532	0.1279054409005628	1599	511302	3997500	0
bv	uv	1	352532	354070	0.1177277269957343	1641	482978	4102500	0
bv	uv	1	354070	355572	0.1261084704448507	1641	517360	4102500	0
bv	uv	1	355572	357108	0.1272063492063492	1638	520910	4095000	0
bv	uv	1	357108	358652	0.1213018270401948	1642	497944	4105000	0
bv	uv	1	358652	360210	0.1273441713925646	1587	505238	3967500	0
bv	uv	1	360210	361767	0.1164828828828828	1554	452536	3885000	0
bv	uv	1	361767	363295	0.1176932330827067	1596	469596	3990000	0
bv	uv	1	363295	364835	0.1185410917816436	1667	494020	4167500	0
bv	uv	1	364835	366321	0.1167399152029073	1651	481844	4127500	0
bv	uv	1	366321	367873	0.1256584781306171	1669	524310	4172500	0
bv	uv	1	367873	369344	0.1254695598264104	1613	505956	4032500	0
bv	uv	1	369344	370887	0.1244443902439024	1640	510222	4100000	0
bv	uv	1	370887	372461	0.1230772277227722	1616	497232	4040000	0
bv	uv	1	372461	373994	0.1155364303178484	1636	472544	4090000	0
bv	uv	1	373994	375496	0.1190583490863264	1587	472364	3967500	0
bv	uv	1	375496	377034	0.123440490797546	1630	503020	4075000	0
bv	uv	1	377034	378573	0.1246157546602525	1663	518090	4157500	0
bv	uv	1	378573	380106	0.1235705882352941	1632	504168	4080000	0
bv	uv	1	380106	381632	0.124378567128236	1661	516482	4152500	0
bv	uv	1	381632	383118	0.132	1609	530970	4022500	0
bv	uv	1	383118	384634	0.1283693457943925	1605	515082	4012500	0
bv	uv	1	384634	386122	0.1210780036968576	1623	491274	4057500	0
bv	uv	1	386122	387636	0.1215062885326757	1622	492708	4055000	0
bv	uv	1	387636	389183	0.1169599036724864	1661	485676	4152500	0
bv	uv	1	389183	390731	0.1232146649810366	1582	487314	3955000	0
bv	uv	1	390731	392251	0.1235016801493466	1607	496168	4017500	0
bv	uv	1	392251	393765	0.1213303144654088	1590	482288	3975000	0
bv	uv	1	393765	395286	0.1193462884731442	1657	494392	4142500	0
bv	uv	1	395286	396770	0.1208420795107033	1635	493942	4087500	0
bv	uv	1	396770	398265	0.1209019843656043	1663	502650	4157500	0
bv	uv	1	398265	399779	0.1216295766249254	1677	509932	4192500	0
bv	uv	1	399779	401296	0.1282383510306058	1601	513274	4002500	0
bv	uv	1	401296	402798	0.1238598434677904	1661	514328	4152500	0
bv	uv	1	402798	404316	0.123922305764411	1596	494450	3990000	0
bv	uv	1	404316	405886	0.1230670724284844	1643	505498	4107500	0
bv	uv	1	405886	407407	0.1225633165829145	1592	487802	3980000	0
bv	uv	1	407407	408939	0.1195438466295609	1617	483256	4042500	0
bv	uv	1	408939	410437	0.1227892720306513	1566	480720	3915000	0
bv	uv	1	410437	412015	0.1234565400843881	1659	512036	4147500	0
bv	uv	1	412015	413546	0.124	1645	509950	4112500	0
bv	uv	1	413546	415052	0.1277243697478991	1666	531972	4165000	0
bv	uv	1	415052	416619	0.1201889156626506	1660	498784	4150000	0
bv	uv	1	416619	418142	0.1233257348530293	1667	513960	4167500	0
bv	uv	1	418142	419707	0.1220330368487928	1574	480200	3935000	0
bv	uv	1	419707	421223	0.1106931707317073	1640	453842	4100000	0
bv	uv	1	421223	422741	0.1164839263803681	1630	474672	4075000	0
bv	uv	1	422741	424353	0.1174549068322981	1610	472756	4025000	0
bv	uv	1	424353	425939	0.1208044307692307	1625	490768	4062500	0
bv	uv	1	425939	427450	0.1205285895806861	1574	474280	3935000	0
bv	uv	1	427450	428965	0.1253836352279825	1601	501848	4002500	0
bv	uv	1	428965	430450	0.1260508641975308	1620	510506	4050000	0
bv	uv	1	430450	431979	0.1195375694016039	1621	484426	4052500	0
bv	uv	1	431979	433526	0.128163779527559	1651	528996	4127500	0
bv	uv	1	433526	435037	0.1288059516429014	1613	519410	4032500	0
bv	uv	1	435037	436601	0.1133873291925465	1610	456384	4025000	0
bv	uv	1	436601	438063	0.1179160371517027	1615	476086	4037500	0
bv	uv	1	438063	439585	0.1262181596587446	1641	517810	4102500	0
bv	uv	1	439585	441135	0.1208655027092113	1661	501894	4152500	0
bv	uv	1	441135	442695	0.1228007250755287	1655	508088	4137500	0
bv	uv	1	442695	444224	0.1277397706698853	1657	529162	4142500	0
bv	uv	1	444224	445780	0.1195783251231527	1624	485488	4060000	0
bv	uv	1	445780	447321	0.1211765841882921	1657	501974	4142500	0
bv	uv	1	447321	448893	0.1215894472361809	1592	483926	3980000	0
bv	uv	1	448893	450391	0.123743979721166	1578	488170	3945000	0
bv	uv	1	450391	451925	0.1214747474747474	1584	481040	3960000	0
bv	uv	1	451925	453396	0.113840250783699	1595	453938	3987500	0
bv	uv	1	453396	454904	0.1225867841409691	1589	486976	3972500	0
bv	uv	1	454904	456444	0.120877037037037	1620	489552	4050000	0
bv	uv	1	456444	458026	0.1241845009299442	1613	500774	4032500	0
bv	uv	1	458026	459567	0.1143430693069307	1616	461946	4040000	0
bv	uv	1	459567	461107	0.123114606741573	1602	493074	4005000	0
bv	uv	1	461107	462658	0.1268	1638	519246	4095000	0
bv	uv	1	462658	464204	0.1154356164383561	1606	463474	4015000	0
bv	uv	1	464204	465766	0.1189764634882317	1657	492860	4142500	0
bv	uv	1	465766	467308	0.1160549845201238	1615	468572	4037500	0
bv	uv	1	467308	468861	0.1160452923076923	1625	471434	4062500	0
bv	uv	1	468861	470435	0.1207701346389228	1634	493346	4085000	0
bv	uv	1	470435	471941	0.1234580171358629	1634	504326	4085000	0
bv	uv	1	471941	473441	0.1227511469311841	1613	494994	4032500	0
bv	uv	1	473441	474965	0.1264175716900549	1639	517996	4097500	0
bv	uv	1	474965	476546	0.1179306733167082	1604	472902	4010000	0
bv	uv	1	476546	478112	0.1196649318463444	1614	482848	4035000	0
bv	uv	1	478112	479688	0.1289127819548872	1596	514362	3990000	0
bv	uv	1	479688	481156	0.1153053952321204	1594	459492	3985000	0
bv	uv	1	481156	482705	0.1238018668326073	1607	497374	4017500	0
bv	uv	1	482705	484307	0.1259171655467318	1637	515316	4092500	0
bv	uv	1	484307	485796	0.1239830635118306	1606	497792	4015000	0
bv	uv	1	485796	487328	0.1308249084249084	1638	535728	4095000	0
bv	uv	1	487328	488881	0.1205465778316172	1651	497556	4127500	0
bv	uv	1	488881	490412	0.1244767225325884	1611	501330	4027500	0
bv	uv	1	490412	491928	0.125275702075702	1638	513004	4095000	0
bv	uv	1	491928	493459	0.1284212065813528	1641	526848	4102500	0
bv	uv	1	493459	495001	0.1239091023226616	1593	493468	3982500	0
bv	uv	1	495001	496544	0.1193032911392405	1580	471248	3950000	0
bv	uv	1	496544	498111	0.1233225885225885	1638	505006	4095000	0
bv	uv	1	498111	499626	0.1197368289637952	1602	479546	4005000	0
bv	uv	1	499626	501204	0.1250373088685015	1635	511090	4087500	0
bv	uv	1	501204	502784	0.1193412630288166	1631	486614	4077500	0
bv	uv	1	502784	504307	0.1143198497182216	1597	456422	3992500	0
bv	uv	1	504307	505828	0.1161338327091136	1602	465116	4005000	0
bv	uv	1	505828	507347	0.1232257904525728	1613	496908	4032500	0
bv	uv	1	507347	508905	0.1208763076923076	1625	491060	4062500	0
bv	uv	1	508905	510412	0.112549621873182	1719	483682	4297500	0
bv	uv	1	510412	511931	0.1220776484996938	1633	498382	4082500	0
bv	uv	1	511931	513520	0.1238661577608142	1572	486794	3930000	0
bv	uv	1	513520	515029	0.1220151646985705	1609	490806	4022500	0
bv	uv	1	515029	516547	0.1257522188449848	1645	517156	4112500	0
bv	uv	1	516547	518060	0.1154220851326341	1621	467748	4052500	0
bv	uv	1	518060	519633	0.1248557788944723	1592	496926	3980000	0
bv	uv	1	519633	521222	0.1221576499388004	1634	499014	4085000	0
bv	uv	1	521222	522805	0.121734875228241	1643	500026	4107500	0
bv	uv	1	522805	524366	0.1240019323671497	1656	513368	4140000	0
bv	uv	1	524366	525918	0.1336213399503722	1612	538494	4030000	0
bv	uv	1	525918	527471	0.1327473291925466	1610	534308	4025000	0
bv	uv	1	527471	528991	0.1241048034934497	1603	497350	4007500	0
bv	uv	1	528991	530574	0.1200805608667941	1569	471016	3922500	0
bv	uv	1	530574	532111	0.1232322147651006	1639	504944	4097500	0
bv	uv	1	532111	533618	0.1228710659898477	1576	484112	3940000	0
bv	uv	1	533618	535138	0.1227727825030376	1646	505210	4115000	0
bv	uv	1	535138	536677	0.117760981595092	1630	479876	4075000	0
bv	uv	1	536677	538200	0.1199748458692971	1622	486498	4055000	0
bv	uv	1	538200	539707	0.1263617628801986	1611	508922	4027500	0
bv	uv	1	539707	541260	0.1239114914425427	1636	506798	4090000	0
bv	uv	1	541260	542864	0.121522944785276	1630	495206	4075000	0
bv	uv	1	542864	544366	0.1160125075165363	1663	482322	4157500	0
bv	uv	1	544366	545902	0.1242865315852205	1678	521382	4195000	0
bv	uv	1	545902	547446	0.1289463355542095	1651	532226	4127500	0
bv	uv	1	547446	548971	0.1272704277743335	1613	513218	4032500	0
bv	uv	1	548971	550419	0.1263765586034912	1604	506770	4010000	0
bv	uv	1	550419	551951	0.1221504402515723	1590	485548	3975000	0
bv	uv	1	551951	553513	0.1258503368034292	1633	513784	4082500	0
bv	uv	1	553513	555098	0.1237212350346565	1587	490864	3967500	0
bv	uv	1	555098	556638	0.117921608040201	1592	469328	3980000	0
bv	uv	1	556638	558188	0.1232580923076923	1625	500736	4062500	0
bv	uv	1	558188	559693	0.1215772558714462	1618	491780	4045000	0
bv	uv	1	559693	561212	0.1213409669211195	1572	476870	3930000	0
bv	uv	1	561212	562728	0.1197485275288092	1562	467618	3905000	0
bv	uv	1	562728	564254	0.1239093525179856	1668	516702	4170000	0
bv	uv	1	564254	565787	0.1179058536585365	1640	483414	4100000	0
bv	uv	1	565787	567337	0.1167157894736842	1577	460152	3942500	0
bv	uv	1	567337	568902	0.1173120201384518	1589	466022	3972500	0
bv	uv	1	568902	570445	0.1215041916167664	1670	507280	4175000	0
bv	uv	1	570445	572000	0.1103274083281541	1609	443792	4022500	0
bv	uv	1	572000	573545	0.1147697645600991	1614	463096	4035000	0
bv	uv	1	573545	575073	0.1152199878123095	1641	472690	4102500	0
bv	uv	1	575073	576643	0.1154195211786372	1629	470046	4072500	0
bv	uv	1	576643	578204	0.1186643478260869	1610	477624	4025000	0
bv	uv	1	578204	579719	0.1192517073170731	1640	488932	4100000	0
bv	uv	1	579719	581211	0.1146866625691456	1627	466488	4067500	0
bv	uv	1	581211	582685	0.1195167070217917	1652	493604	4130000	0
bv	uv	1	582685	584242	0.115100487804878	1640	471912	4100000	0
bv	uv	1	584242	585754	0.1273594968553459	1590	506254	3975000	0
bv	uv	1	585754	587356	0.1273366205652435	1663	529402	4157500	0
bv	uv	1	587356	588931	0.1207560859188544	1676	505968	4190000	0
bv	uv	1	588931	590462	0.1256804334738109	1661	521888	4152500	0
bv	uv	1	590462	591981	0.1189574861367837	1623	482670	4057500	0
bv	uv	1	591981	593525	0.1136871921182266	1624	461570	4060000	0
bv	uv	1	593525	595089	0.116423148724331	1607	467730	4017500	0
bv	uv	1	595089	596633	0.124892172824045	1597	498632	3992500	0
bv	uv	1	596633	598202	0.1214982603479304	1667	506344	4167500	0
bv	uv	1	598202	599722	0.1205606879606879	1628	490682	4070000	0
bv	uv	1	599722	601242	0.1167396984924623	1592	464624	3980000	0
bv	uv	1	601242	602811	0.121682909090909	1650	501942	4125000	0
bv	uv	1	602811	604337	0.1202683046683046	1628	489492	4070000	0
bv	uv	1	604337	605853	0.1127219393939393	1650	464978	4125000	0
bv	uv	1	605853	607409	0.129094527363184	1608	518960	4020000	0
bv	uv	1	607409	608916	0.1280862888482632	1641	525474	4102500	0
bv	uv	1	608916	610463	0.1193083743842364	1624	484392	4060000	0
