pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
bv	uv	1	464607	467267	0.1387846360461993	3723	1291738	9307500	0
bv	uv	1	467267	469927	0.1449487459105779	3668	1329180	9170000	0
bv	uv	1	469927	472586	0.1498801310043668	3664	1372902	9160000	0
bv	uv	1	472586	475247	0.1488932355338223	3681	1370190	9202500	0
bv	uv	1	475247	477977	0.142637496538355	3611	1287660	9027500	0
bv	uv	1	477977	480666	0.146279302832244	3672	1342844	9180000	0
bv	uv	1	480666	483367	0.1397503841931943	3644	1273126	9110000	0
bv	uv	1	483367	486056	0.1459945975148568	3702	1351180	9255000	0
bv	uv	1	486056	488713	0.1424607152607152	3663	1304584	9157500	0
bv	uv	1	488713	491408	0.1358397336293007	3604	1223916	9010000	0
bv	uv	1	491408	494110	0.1370928004379961	3653	1252000	9132500	0
bv	uv	1	494110	496845	0.1426692077320991	3673	1310060	9182500	0
bv	uv	1	496845	499629	0.1449657334826427	3572	1294544	8930000	0
bv	uv	1	499629	502310	0.1381095458254011	3677	1269572	9192500	0
bv	uv	1	502310	505054	0.1415346153846154	3744	1324764	9360000	0
bv	uv	1	505054	507797	0.1420589300411522	3645	1294512	9112500	0
bv	uv	1	507797	510487	0.1443480298189563	3756	1355428	9390000	0
bv	uv	1	510487	513167	0.1497008255365988	3634	1360032	9085000	0
bv	uv	1	513167	515767	0.1510669174952969	3721	1405300	9302500	0
bv	uv	1	515767	518476	0.1524046373685629	3709	1413172	9272500	0
bv	uv	1	518476	521172	0.1493767906718489	3602	1345138	9005000	0
bv	uv	1	521172	523888	0.1484886319845857	3633	1348648	9082500	0
bv	uv	1	523888	526530	0.1403953616786306	3622	1271280	9055000	0
bv	uv	1	526530	529273	0.1412340333871836	3714	1311358	9285000	0
bv	uv	1	529273	531940	0.1421726787620064	3748	1332158	9370000	0
bv	uv	1	531940	534675	0.1458553145336225	3688	1344786	9220000	0
bv	uv	1	534675	537282	0.1496041114417095	3697	1382716	9242500	0
bv	uv	1	537282	540003	0.1433265849760255	3754	1345120	9385000	0
bv	uv	1	540003	542691	0.1421188533627342	3628	1289018	9070000	0
bv	uv	1	542691	545397	0.1391197389885807	3678	1279206	9195000	0
bv	uv	1	545397	548087	0.1383022493751735	3601	1245066	9002500	0
bv	uv	1	548087	550835	0.1374376684080286	3637	1249652	9092500	0
bv	uv	1	550835	553533	0.136593896068188	3637	1241980	9092500	0
bv	uv	1	553533	556283	0.1412359501894964	3694	1304314	9235000	0
bv	uv	1	556283	559003	0.1369326321616385	3613	1236844	9032500	0
bv	uv	1	559003	561738	0.1334249040043883	3646	1216168	9115000	0
bv	uv	1	561738	564451	0.1351919103580213	3659	1236668	9147500	0
bv	uv	1	564451	567178	0.1406762281197063	3542	1245688	8855000	0
bv	uv	1	567178	569874	0.1357635478637101	3698	1255134	9245000	0
bv	uv	1	569874	572588	0.1387073730202075	3662	1269866	9155000	0
bv	uv	1	572588	575284	0.140389224848818	3638	1276840	9095000	0
bv	uv	1	575284	577985	0.1425948016415868	3655	1302960	9137500	0
bv	uv	1	577985	580638	0.1462153335178522	3613	1320690	9032500	0
bv	uv	1	580638	583372	0.1430559059326563	3742	1338288	9355000	0
bv	uv	1	583372	586087	0.1441571696596086	3731	1344626	9327500	0
bv	uv	1	586087	588789	0.1412	3724	1314572	9310000	0
bv	uv	1	588789	591496	0.1481118819994537	3661	1355594	9152500	0
bv	uv	1	591496	594202	0.1466958276520316	3667	1344834	9167500	0
bv	uv	1	594202	596874	0.142137448332874	3629	1289542	9072500	0
bv	uv	1	596874	599653	0.1469912105688865	3709	1362976	9272500	0
bv	uv	1	599653	602370	0.1424315876062517	3647	1298620	9117500	0
bv	uv	1	602370	605063	0.1393094850948509	3690	1285130	9225000	0
bv	uv	1	605063	607729	0.1372065466448445	3666	1257498	9165000	0
bv	uv	1	607729	610463	0.1449150907613113	3691	1337204	9227500	0
bv	uv	1	610463	613223	0.1478095973524545	3626	1339894	9065000	0
bv	uv	1	613223	615907	0.1450143762049022	3631	1316368	9077500	0
bv	uv	1	615907	618585	0.146127659574468	3713	1356430	9282500	0
bv	uv	1	618585	621259	0.148438335158817	3652	1355242	9130000	0
bv	uv	1	621259	623964	0.1464244695508404	3629	1328436	9072500	0
bv	uv	1	623964	626628	0.1445323160762942	3670	1326084	9175000	0
bv	uv	1	626628	629328	0.1437827670562652	3679	1322442	9197500	0
bv	uv	1	629328	632006	0.1458914694551458	3634	1325424	9085000	0
bv	uv	1	632006	634696	0.1465376344086021	3627	1328730	9067500	0
bv	uv	1	634696	637444	0.1409360394953373	3646	1284632	9115000	0
bv	uv	1	637444	640156	0.1407160641478662	3679	1294236	9197500	0
bv	uv	1	640156	642853	0.1396888888888889	3636	1269772	9090000	0
bv	uv	1	642853	645517	0.1417600882028666	3628	1285764	9070000	0
bv	uv	1	645517	648247	0.1460921743839696	3693	1348796	9232500	0
bv	uv	1	648247	650950	0.1422894765245548	3706	1318312	9265000	0
bv	uv	1	650950	653702	0.1481689413086211	3561	1319074	8902500	0
bv	uv	1	653702	656390	0.1414967457253171	3626	1282668	9065000	0
bv	uv	1	656390	659082	0.1330253150684931	3650	1213856	9125000	0
bv	uv	1	659082	661824	0.1420675152185943	3614	1283580	9035000	0
bv	uv	1	661824	664474	0.1399194135215856	3683	1288308	9207500	0
bv	uv	1	664474	667161	0.1384273597811217	3655	1264880	9137500	0
bv	uv	1	667161	669854	0.1408359967275702	3667	1291114	9167500	0
bv	uv	1	669854	672563	0.1402715899696886	3629	1272614	9072500	0
bv	uv	1	672563	675236	0.1327694156198798	3662	1215504	9155000	0
bv	uv	1	675236	677868	0.1402471797721589	3599	1261874	8997500	0
bv	uv	1	677868	680555	0.1432132726786192	3737	1337970	9342500	0
bv	uv	1	680555	683271	0.1367180629000835	3593	1228070	8982500	0
bv	uv	1	683271	685968	0.1402471598780825	3609	1265380	9022500	0
bv	uv	1	685968	688650	0.1419694681730504	3629	1288018	9072500	0
bv	uv	1	688650	691284	0.1402800875273523	3656	1282160	9140000	0
bv	uv	1	691284	693954	0.1441899045020463	3665	1321140	9162500	0
bv	uv	1	693954	696606	0.1370081463009143	3609	1236156	9022500	0
bv	uv	1	696606	699298	0.1420380535811919	3658	1298938	9145000	0
bv	uv	1	699298	701975	0.1384778332895082	3803	1316578	9507500	0
bv	uv	1	701975	704676	0.1405212489638021	3619	1271366	9047500	0
bv	uv	1	704676	707334	0.1462940919037199	3656	1337128	9140000	0
bv	uv	1	707334	710046	0.1433025191675794	3652	1308352	9130000	0
bv	uv	1	710046	712745	0.1419319079837618	3695	1311096	9237500	0
bv	uv	1	712745	715449	0.1466787812840043	3676	1347978	9190000	0
bv	uv	1	715449	718130	0.1441163052208835	3735	1345686	9337500	0
bv	uv	1	718130	720810	0.144410799018271	3667	1323886	9167500	0
bv	uv	1	720810	723514	0.1392750135501355	3690	1284812	9225000	0
bv	uv	1	723514	726212	0.1400170027247956	3670	1284656	9175000	0
bv	uv	1	726212	728962	0.1396351982007309	3557	1241706	8892500	0
bv	uv	1	728962	731667	0.1343257799671592	3654	1227066	9135000	0
bv	uv	1	731667	734378	0.1365018201002374	3791	1293696	9477500	0
bv	uv	1	734378	737066	0.1413258205689277	3656	1291718	9140000	0
bv	uv	1	737066	739679	0.1428076179961358	3623	1293480	9057500	0
bv	uv	1	739679	742376	0.1375175006911805	3617	1243502	9042500	0
bv	uv	1	742376	745067	0.1408680944535969	3642	1282604	9105000	0
bv	uv	1	745067	747795	0.1413604082728982	3723	1315712	9307500	0
bv	uv	1	747795	750461	0.1444889975550122	3681	1329660	9202500	0
bv	uv	1	750461	753184	0.1420187483066919	3691	1310478	9227500	0
bv	uv	1	753184	755885	0.1439374592833876	3684	1325664	9210000	0
bv	uv	1	755885	758602	0.1451644711669855	3659	1327892	9147500	0
bv	uv	1	758602	761313	0.1490238421485338	3649	1359470	9122500	0
bv	uv	1	761313	764048	0.1449503939146971	3681	1333906	9202500	0
bv	uv	1	764048	766788	0.1420958605664488	3672	1304440	9180000	0
bv	uv	1	766788	769489	0.1448490545650999	3702	1340578	9255000	0
bv	uv	1	769489	772196	0.1440019889502762	3620	1303218	9050000	0
bv	uv	1	772196	774885	0.1419714207500684	3653	1296554	9132500	0
bv	uv	1	774885	777538	0.1438986099754701	3669	1319910	9172500	0
bv	uv	1	777538	780256	0.1437652244020424	3721	1337376	9302500	0
bv	uv	1	780256	782969	0.1446740556934105	3627	1311832	9067500	0
bv	uv	1	782969	785724	0.1479140022050716	3628	1341580	9070000	0
bv	uv	1	785724	788476	0.1445669048927982	3638	1314836	9095000	0
bv	uv	1	788476	791184	0.1465037884982284	3669	1343806	9172500	0
bv	uv	1	791184	793908	0.1428748720711015	3713	1326236	9282500	0
bv	uv	1	793908	796625	0.1439603938730853	3656	1315798	9140000	0
bv	uv	1	796625	799290	0.1377381718963165	3665	1262026	9162500	0
bv	uv	1	799290	801947	0.1392371224601867	3642	1267754	9105000	0
bv	uv	1	801947	804682	0.1367807228915662	3652	1248808	9130000	0
bv	uv	1	804682	807403	0.136289961175818	3606	1228654	9015000	0
bv	uv	1	807403	810046	0.1422941431670282	3688	1311952	9220000	0
bv	uv	1	810046	812730	0.1396124695039306	3689	1287576	9222500	0
bv	uv	1	812730	815387	0.1361428415895481	3674	1250472	9185000	0
bv	uv	1	815387	818005	0.1454350177547118	3661	1331094	9152500	0
bv	uv	1	818005	820713	0.1398619497704563	3703	1294772	9257500	0
bv	uv	1	820713	823420	0.1493756705499864	3691	1378364	9227500	0
bv	uv	1	823420	826062	0.145382143856703	3573	1298626	8932500	0
bv	uv	1	826062	828783	0.1433487207403375	3674	1316658	9185000	0
bv	uv	1	828783	831537	0.142788799556418	3607	1287598	9017500	0
bv	uv	1	831537	834198	0.1485411952191235	3765	1398144	9412500	0
bv	uv	1	834198	836811	0.1478877465962767	3599	1330620	8997500	0
bv	uv	1	836811	839431	0.1451276414087513	3748	1359846	9370000	0
bv	uv	1	839431	842117	0.1454773260572987	3665	1332936	9162500	0
bv	uv	1	842117	844819	0.1391329172320217	3685	1281762	9212500	0
bv	uv	1	844819	847521	0.1367121978327313	3599	1230068	8997500	0
bv	uv	1	847521	850225	0.1433711123408965	3614	1295358	9035000	0
bv	uv	1	850225	852875	0.1398221729490022	3608	1261196	9020000	0
bv	uv	1	852875	855620	0.1349413252680781	3637	1226954	9092500	0
bv	uv	1	855620	858358	0.141428384279476	3664	1295484	9160000	0
bv	uv	1	858358	861063	0.1404951757972199	3669	1288692	9172500	0
bv	uv	1	861063	863779	0.1325679306608884	3692	1223602	9230000	0
bv	uv	1	863779	866478	0.1379834710743801	3630	1252200	9075000	0
bv	uv	1	866478	869133	0.1377696510684338	3697	1273336	9242500	0
bv	uv	1	869133	871829	0.1413243494932895	3651	1289938	9127500	0
bv	uv	1	871829	874469	0.1433009264305177	3670	1314786	9175000	0
bv	uv	1	874469	877197	0.1369977747625508	3685	1262092	9212500	0
bv	uv	1	877197	879873	0.1438420467185762	3596	1293140	8990000	0
bv	uv	1	879873	882546	0.1432694984927377	3649	1306976	9122500	0
bv	uv	1	882546	885183	0.1456366312346688	3669	1335852	9172500	0
bv	uv	1	885183	887874	0.1429506063947078	3628	1296562	9070000	0
bv	uv	1	887874	890589	0.1412202835332606	3668	1294990	9170000	0
bv	uv	1	890589	893279	0.1438733052039381	3555	1278674	8887500	0
bv	uv	1	893279	895989	0.1403852093529091	3678	1290842	9195000	0
bv	uv	1	895989	898648	0.1477311385459533	3645	1346200	9112500	0
bv	uv	1	898648	901295	0.1427350335570469	3725	1329220	9312500	0
bv	uv	1	901295	904002	0.1486633933442444	3666	1362500	9165000	0
bv	uv	1	904002	906669	0.1416387558491604	3633	1286434	9082500	0
bv	uv	1	906669	909371	0.1444830352303523	3690	1332856	9225000	0
bv	uv	1	909371	912036	0.1460777446462456	3689	1347202	9222500	0
bv	uv	1	912036	914686	0.1423574119574119	3663	1303638	9157500	0
bv	uv	1	914686	917335	0.1438175895765472	3684	1324560	9210000	0
bv	uv	1	917335	920007	0.1473232959211607	3653	1345430	9132500	0
bv	uv	1	920007	922700	0.1405851912123678	3687	1295844	9217500	0
bv	uv	1	922700	925377	0.1454004329004329	3696	1343500	9240000	0
bv	uv	1	925377	928040	0.1430378708067646	3607	1289844	9017500	0
bv	uv	1	928040	930679	0.144279902886431	3707	1337114	9267500	0
bv	uv	1	930679	933324	0.1428627644957406	3639	1299694	9097500	0
bv	uv	1	933324	936013	0.1443925885558583	3670	1324802	9175000	0
bv	uv	1	936013	938694	0.1549460631001371	3645	1411946	9112500	0
bv	uv	1	938694	941373	0.1503189956331877	3664	1376922	9160000	0
bv	uv	1	941373	944058	0.1456367591082109	3678	1339130	9195000	0
bv	uv	1	944058	946786	0.1498027049406569	3623	1356838	9057500	0
bv	uv	1	946786	949492	0.1385019775521111	3742	1295686	9355000	0
bv	uv	1	949492	952149	0.139034301369863	3650	1268688	9125000	0
bv	uv	1	952149	954874	0.1413582154515778	3676	1299082	9190000	0
bv	uv	1	954874	957603	0.1370938285090114	3662	1255094	9155000	0
bv	uv	1	957603	960365	0.1393738452977184	3594	1252274	8985000	0
bv	uv	1	960365	963045	0.134509829763866	3642	1224712	9105000	0
bv	uv	1	963045	965730	0.1413561169457848	3523	1244994	8807500	0
bv	uv	1	965730	968440	0.1387005187005187	3663	1270150	9157500	0
bv	uv	1	968440	971110	0.1416936075597554	3598	1274534	8995000	0
bv	uv	1	971110	973733	0.1332593322386425	3654	1217324	9135000	0
bv	uv	1	973733	976452	0.1404249452954048	3656	1283484	9140000	0
bv	uv	1	976452	979113	0.1449567463588898	3639	1318744	9097500	0
bv	uv	1	979113	981821	0.14743243975088	3693	1361170	9232500	0
bv	uv	1	981821	984449	0.1490992202204893	3719	1386250	9297500	0
bv	uv	1	984449	987135	0.1446722283205269	3644	1317964	9110000	0
bv	uv	1	987135	989791	0.1502741671217913	3662	1375760	9155000	0
bv	uv	1	989791	992469	0.1471535161553081	3683	1354916	9207500	0
bv	uv	1	992469	995133	0.1451045663334234	3701	1342580	9252500	0
bv	uv	1	995133	997787	0.1476330541596873	3582	1322054	8955000	0
bv	uv	1	997787	1000535	0.1471615281859471	3743	1377064	9357500	0
bv	uv	1	1000535	1003209	0.1467676200755531	3706	1359802	9265000	0
bv	uv	1	1003209	1005869	0.1440235752015568	3597	1295132	8992500	0
bv	uv	1	1005869	1008617	0.1446239142091152	3730	1348618	9325000	0
bv	uv	1	1008617	1011378	0.1390519988971602	3627	1260854	9067500	0
bv	uv	1	1011378	1014068	0.1423753544165757	3668	1305582	9170000	0
bv	uv	1	1014068	1016756	0.1484435555555555	3600	1335992	9000000	0
bv	uv	1	1016756	1019425	0.1462876964769647	3690	1349504	9225000	0
bv	uv	1	1019425	1022111	0.1506603088593877	3691	1390218	9227500	0
bv	uv	1	1022111	1024879	0.1399357298474945	3672	1284610	9180000	0
bv	uv	1	1024879	1027580	0.145856340332697	3667	1337138	9167500	0
bv	uv	1	1027580	1030280	0.14039296	3750	1316184	9375000	0
bv	uv	1	1030280	1032961	0.1443960655737705	3660	1321224	9150000	0
bv	uv	1	1032961	1035638	0.1539162995594713	3632	1397560	9080000	0
bv	uv	1	1035638	1038314	0.1438466173651054	3651	1312960	9127500	0
