pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	1020889	1053755	0.1403678426188966	30632	5267191	37524200	0
uv	1	1020889	1053755	0.1405925775899286	30632	5275624	37524200	0
bv	1	1053755	1086553	0.1412911730142178	30825	5335243	37760625	0
uv	1	1053755	1086553	0.1429044408030852	30825	5396161	37760625	0
bv	1	1086553	1119304	0.146292464108505	30864	5531084	37808400	0
uv	1	1086553	1119304	0.1454812158144751	30864	5500412	37808400	0
uv	1	1119304	1152267	0.1446409557097037	30777	5453228	37701825	0
bv	1	1119304	1152267	0.1442188010792581	30777	5437312	37701825	0
bv	1	1152267	1184912	0.1408268105609749	30873	5325989	37819425	0
uv	1	1152267	1184912	0.1403383049848061	30873	5307514	37819425	0
bv	1	1184912	1217932	0.1427052167510182	30654	5358745	37551150	0
uv	1	1184912	1217932	0.1428450260511329	30654	5363995	37551150	0
bv	1	1217932	1251037	0.1384579923171299	30723	5210960	37635675	0
uv	1	1217932	1251037	0.1375599082519444	30723	5177160	37635675	0
bv	1	1251037	1283827	0.1436681478327967	30680	5399480	37583000	0
uv	1	1251037	1283827	0.1429980842402149	30680	5374297	37583000	0
uv	1	1283827	1316478	0.1424263841999433	30763	5367292	37684675	0
bv	1	1283827	1316478	0.1421949904039241	30763	5358572	37684675	0
bv	1	1316478	1349404	0.1431420337511794	31081	5450022	38074225	0
uv	1	1316478	1349404	0.1425056452232448	31081	5425792	38074225	0
bv	1	1349404	1382394	0.1427599454056706	30907	5405045	37861075	0
uv	1	1349404	1382394	0.1418095761940198	30907	5369063	37861075	0
bv	1	1382394	1415509	0.1409585559953872	30758	5311114	37678550	0
uv	1	1382394	1415509	0.14103719490267	30758	5314077	37678550	0
bv	1	1415509	1448245	0.1413127606040959	30879	5345406	37826775	0
uv	1	1415509	1448245	0.1403905302527112	30879	5310521	37826775	0
bv	1	1448245	1481161	0.142266285761976	30811	5369624	37743475	0
uv	1	1448245	1481161	0.1423539300501609	30811	5372932	37743475	0
bv	1	1481161	1500000	0.1434426507681724	17800	3127767	21805000	0
uv	1	1481161	1500000	0.1436389818848888	17800	3132048	21805000	0
