pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
uv	1	24693	26217	0.1174268410606137	1604	230732	1964900	0
bv	1	26217	27705	0.1213556851311953	1624	241425	1989400	0
uv	1	26217	27705	0.1218105961596461	1624	242330	1989400	0
bv	1	27705	29233	0.1211973802556404	1611	239180	1973475	0
uv	1	27705	29233	0.1172773914034887	1611	231444	1973475	0
bv	1	29233	30748	0.1240144634430348	1665	252943	2039625	0
uv	1	29233	30748	0.1193567444996016	1665	243443	2039625	0
bv	1	30748	32285	0.117217183952512	1609	231038	1971025	0
uv	1	30748	32285	0.1125480397255235	1609	221835	1971025	0
bv	1	32285	33831	0.120386627012614	1592	234778	1950200	0
uv	1	32285	33831	0.1169869756948005	1592	228148	1950200	0
bv	1	33831	35407	0.1271547695409145	1559	242837	1909775	0
uv	1	33831	35407	0.1214724247620793	1559	231985	1909775	0
uv	1	35407	36931	0.1153399273819957	1630	230305	1996750	0
bv	1	35407	36931	0.1195943408038061	1630	238800	1996750	0
bv	1	36931	38460	0.1163600196401817	1621	231059	1985725	0
uv	1	36931	38460	0.111573858414433	1621	221555	1985725	0
bv	1	38460	40047	0.1188407556331082	1614	234966	1977150	0
uv	1	38460	40047	0.1150772576688668	1614	227525	1977150	0
bv	1	40047	41553	0.1206679489421227	1634	241535	2001650	0
uv	1	40047	41553	0.1181770039717233	1634	236549	2001650	0
bv	1	41553	43126	0.1201795818875996	1641	241588	2010225	0
uv	1	41553	43126	0.1168282157469935	1641	234851	2010225	0
bv	1	43126	44639	0.1275052930932962	1629	254440	1995525	0
uv	1	43126	44639	0.1236687087357963	1629	246784	1995525	0
bv	1	44639	46223	0.126936255983875	1620	251905	1984500	0
uv	1	44639	46223	0.1257621567145376	1620	249575	1984500	0
uv	1	46223	47734	0.1210676201387402	1621	240407	1985725	0
bv	1	46223	47734	0.1240398343174407	1621	246309	1985725	0
bv	1	47734	49281	0.123685883112369	1644	249091	2013900	0
uv	1	47734	49281	0.1234887531654997	1644	248694	2013900	0
bv	1	49281	50814	0.1244735506142755	1608	245188	1969800	0
uv	1	49281	50814	0.1214636003655193	1608	239259	1969800	0
bv	1	50814	52337	0.1290789838803259	1618	255841	1982050	0
uv	1	50814	52337	0.1250594081884917	1618	247874	1982050	0
bv	1	52337	53873	0.1206190932748938	1639	242176	2007775	0
uv	1	52337	53873	0.117422021889903	1639	235757	2007775	0
bv	1	53873	55396	0.124596030192899	1606	245124	1967350	0
uv	1	53873	55396	0.1200864106539253	1606	236252	1967350	0
bv	1	55396	56922	0.1237799031051535	1626	246551	1991850	0
uv	1	55396	56922	0.1205914099957326	1626	240200	1991850	0
uv	1	56922	58482	0.1146260558604106	1655	232390	2027375	0
bv	1	56922	58482	0.1208069548060916	1655	244921	2027375	0
bv	1	58482	60037	0.1213397686821469	1611	239461	1973475	0
uv	1	58482	60037	0.1163749224084419	1611	229663	1973475	0
bv	1	60037	61511	0.1307457983193277	1632	261387	1999200	0
uv	1	60037	61511	0.1218687474989996	1632	243640	1999200	0
bv	1	61511	63003	0.1242976605276256	1640	249714	2009000	0
uv	1	61511	63003	0.1250004977600796	1640	251126	2009000	0
bv	1	63003	64562	0.1222499370118417	1620	242605	1984500	0
uv	1	63003	64562	0.1189811035525321	1620	236118	1984500	0
bv	1	64562	66147	0.125731429075645	1619	249360	1983275	0
uv	1	64562	66147	0.122610328875219	1619	243170	1983275	0
bv	1	66147	67712	0.1135162463777051	1655	230140	2027375	0
uv	1	66147	67712	0.1113030396448609	1655	225653	2027375	0
bv	1	67712	69211	0.1249339228751247	1657	253594	2029825	0
uv	1	67712	69211	0.120433534910645	1657	244459	2029825	0
uv	1	69211	70786	0.122151996995117	1630	243907	1996750	0
bv	1	69211	70786	0.1269197445849505	1630	253427	1996750	0
bv	1	70786	72323	0.1256018400204446	1677	258027	2054325	0
uv	1	70786	72323	0.1219325082448006	1677	250489	2054325	0
bv	1	72323	73890	0.125137967167307	1636	250789	2004100	0
uv	1	72323	73890	0.1202909036475225	1636	241075	2004100	0
bv	1	73890	75469	0.1253539620336912	1604	246308	1964900	0
uv	1	73890	75469	0.1200167947478243	1604	235821	1964900	0
bv	1	75469	76997	0.1203182789361231	1662	244962	2035950	0
uv	1	75469	76997	0.1154792602961762	1662	235110	2035950	0
bv	1	76997	78553	0.1196969772112976	1646	241351	2016350	0
uv	1	76997	78553	0.1205807523495424	1646	243133	2016350	0
bv	1	78553	80065	0.1200938076942268	1636	240680	2004100	0
uv	1	78553	80065	0.1132523327179282	1636	226969	2004100	0
uv	1	80065	81580	0.117853325223558	1577	227672	1931825	0
bv	1	80065	81580	0.1236602694343431	1577	238890	1931825	0
bv	1	81580	83112	0.1203514053747254	1654	243850	2026150	0
uv	1	81580	83112	0.120918984280532	1654	245000	2026150	0
bv	1	83112	84623	0.1116387299336608	1612	220453	1974700	0
uv	1	83112	84623	0.1062277814351547	1612	209768	1974700	0
bv	1	84623	86140	0.1195027554795037	1622	237446	1986950	0
uv	1	84623	86140	0.1134789501497269	1622	225477	1986950	0
bv	1	86140	87623	0.1111136745738584	1663	226358	2037175	0
uv	1	86140	87623	0.1074831568225606	1663	218962	2037175	0
bv	1	87623	89201	0.1204842869663202	1630	240577	1996750	0
uv	1	87623	89201	0.1182967321898084	1630	236209	1996750	0
bv	1	89201	90743	0.1192558622479882	1651	241192	2022475	0
uv	1	89201	90743	0.1165260386407743	1651	235671	2022475	0
uv	1	90743	92267	0.1115747602579206	1611	220190	1973475	0
bv	1	90743	92267	0.1161717275364521	1611	229262	1973475	0
uv	1	92267	93758	0.1123819658217104	1611	221783	1973475	0
bv	1	92267	93758	0.1148324655746842	1611	226619	1973475	0
bv	1	93758	95292	0.1170411901024146	1638	234849	2006550	0
uv	1	93758	95292	0.1111380229747576	1638	223004	2006550	0
bv	1	95292	96821	0.1246898562380617	1624	248058	1989400	0
uv	1	95292	96821	0.1189986930732884	1624	236736	1989400	0
bv	1	96821	98366	0.1259015636424274	1591	245379	1948975	0
uv	1	96821	98366	0.1182724252491694	1591	230510	1948975	0
bv	1	98366	99915	0.1207656477076527	1643	243062	2012675	0
uv	1	98366	99915	0.1149892555926813	1643	231436	2012675	0
bv	1	99915	101398	0.1208883553421368	1632	241680	1999200	0
uv	1	99915	101398	0.1171623649459784	1632	234231	1999200	0
bv	1	101398	102928	0.1318019920766837	1633	263660	2000425	0
uv	1	101398	102928	0.1258202631940712	1633	251694	2000425	0
bv	1	102928	104455	0.1162393426179545	1587	225978	1944075	0
uv	1	102928	104455	0.1102570631277085	1587	214348	1944075	0
uv	1	104455	106006	0.1151918976545842	1608	226905	1969800	0
bv	1	104455	106006	0.1169895420854909	1608	230446	1969800	0
bv	1	106006	107549	0.1176687938333228	1615	232793	1978375	0
uv	1	106006	107549	0.1148230239464206	1615	227163	1978375	0
bv	1	107549	109081	0.122117143607903	1631	243987	1997975	0
uv	1	107549	109081	0.121676697656377	1631	243107	1997975	0
bv	1	109081	110603	0.1225053984896711	1635	245363	2002875	0
uv	1	109081	110603	0.1171361168320539	1635	234609	2002875	0
bv	1	110603	112102	0.1100272026035003	1643	221449	2012675	0
uv	1	110603	112102	0.1089788465599264	1643	219339	2012675	0
bv	1	112102	113616	0.12369035205323	1644	249100	2013900	0
uv	1	112102	113616	0.1197681116242117	1644	241201	2013900	0
bv	1	113616	115134	0.1251426012411234	1595	244513	1953875	0
uv	1	113616	115134	0.12316601624976	1595	240651	1953875	0
uv	1	115134	116673	0.1125111981052192	1663	229205	2037175	0
bv	1	115134	116673	0.1132416213629167	1663	230693	2037175	0
bv	1	116673	118217	0.118402435563353	1582	229458	1937950	0
uv	1	116673	118217	0.1128078639799788	1582	218616	1937950	0
bv	1	118217	119756	0.1163484693877551	1600	228043	1960000	0
uv	1	118217	119756	0.1128770408163265	1600	221239	1960000	0
bv	1	119756	121229	0.1241806122448979	1600	243394	1960000	0
uv	1	119756	121229	0.1174867346938775	1600	230274	1960000	0
bv	1	121229	122749	0.1194392806627601	1616	236442	1979600	0
uv	1	121229	122749	0.1166387148918973	1616	230898	1979600	0
bv	1	122749	124217	0.1195826784321976	1649	241560	2020025	0
uv	1	122749	124217	0.11798071806042	1649	238324	2020025	0
bv	1	124217	125775	0.1226110295234719	1612	242120	1974700	0
uv	1	124217	125775	0.1215668202764976	1612	240058	1974700	0
uv	1	125775	127260	0.1146879695868278	1589	223243	1946525	0
bv	1	125775	127260	0.1188024813449609	1589	231252	1946525	0
bv	1	127260	128784	0.121272538755279	1614	239774	1977150	0
uv	1	127260	128784	0.1165318766911969	1614	230401	1977150	0
bv	1	128784	130300	0.1187988764324243	1642	238958	2011450	0
uv	1	128784	130300	0.1128628601257799	1642	227018	2011450	0
bv	1	130300	131807	0.120447909500879	1602	236373	1962450	0
uv	1	130300	131807	0.11624907640959	1602	228133	1962450	0
bv	1	131807	133366	0.1226285815755761	1609	241704	1971025	0
uv	1	131807	133366	0.1210552884920282	1609	238603	1971025	0
bv	1	133366	134900	0.1249865567305968	1594	244055	1952650	0
uv	1	133366	134900	0.1227531815737587	1594	239694	1952650	0
bv	1	134900	136450	0.1244180365412998	1604	244469	1964900	0
uv	1	134900	136450	0.1178970939996946	1604	231656	1964900	0
bv	1	136450	137950	0.1174092452337424	1641	236019	2010225	0
uv	1	136450	137950	0.1160387518810083	1641	233264	2010225	0
uv	1	137950	139505	0.1221728910942804	1641	245595	2010225	0
bv	1	137950	139505	0.1252004128891044	1641	251681	2010225	0
bv	1	139505	140992	0.1228546170943625	1616	243203	1979600	0
uv	1	139505	140992	0.1174914124065467	1616	232586	1979600	0
bv	1	140992	142499	0.1148326920266913	1676	235763	2053100	0
uv	1	140992	142499	0.1137489649797866	1676	233538	2053100	0
bv	1	142499	144002	0.1245632208061904	1651	251926	2022475	0
uv	1	142499	144002	0.1214951977156701	1651	245721	2022475	0
bv	1	144002	145509	0.1219077853363567	1620	241926	1984500	0
uv	1	144002	145509	0.1210980095742	1620	240319	1984500	0
bv	1	145509	147027	0.1259350912268789	1623	250381	1988175	0
uv	1	145509	147027	0.1243969972462182	1623	247323	1988175	0
bv	1	147027	148505	0.1252600270392068	1585	243208	1941625	0
uv	1	147027	148505	0.1206252494688727	1585	234209	1941625	0
uv	1	148505	150047	0.1214248701356715	1599	237844	1958775	0
bv	1	148505	150047	0.1247565442687393	1599	244370	1958775	0
bv	1	150047	151616	0.1216492103909787	1627	242456	1993075	0
uv	1	150047	151616	0.1167106104888175	1627	232613	1993075	0
bv	1	151616	153160	0.1253395617158683	1599	245512	1958775	0
uv	1	151616	153160	0.1225515947467167	1599	240051	1958775	0
bv	1	153160	154665	0.1201384030800976	1622	238709	1986950	0
uv	1	153160	154665	0.1141759983894914	1622	226862	1986950	0
bv	1	154665	156194	0.1277600134417288	1579	247123	1934275	0
uv	1	154665	156194	0.1261516588902818	1579	244012	1934275	0
bv	1	156194	157728	0.1224509682070148	1642	246304	2011450	0
uv	1	156194	157728	0.1164582763677943	1642	234250	2011450	0
bv	1	157728	159233	0.1188270159046497	1577	229553	1931825	0
uv	1	157728	159233	0.1145284898994474	1577	221249	1931825	0
uv	1	159233	160779	0.1255403385844133	1666	256209	2040850	0
bv	1	159233	160779	0.130663204057133	1666	266664	2040850	0
uv	1	160779	162328	0.1150129960576552	1641	231202	2010225	0
bv	1	160779	162328	0.1174694375007772	1641	236140	2010225	0
bv	1	162328	163854	0.1232693003807027	1635	246893	2002875	0
uv	1	162328	163854	0.1167936091867939	1635	233923	2002875	0
bv	1	163854	165365	0.128908348794063	1650	260556	2021250	0
uv	1	163854	165365	0.1217137909709338	1650	246014	2021250	0
bv	1	165365	166898	0.1215029422812069	1630	242611	1996750	0
uv	1	165365	166898	0.1119899837235507	1630	223616	1996750	0
bv	1	166898	168474	0.1216457303808769	1623	241853	1988175	0
uv	1	166898	168474	0.115399801325336	1623	229435	1988175	0
bv	1	168474	169985	0.1293418270041646	1573	249232	1926925	0
uv	1	168474	169985	0.1238636687987337	1573	238676	1926925	0
bv	1	169985	171523	0.1190638864241348	1656	241533	2028600	0
uv	1	169985	171523	0.1176989056492162	1656	238764	2028600	0
uv	1	171523	173109	0.114501922134214	1582	221899	1937950	0
bv	1	171523	173109	0.1193379602156918	1582	231271	1937950	0
bv	1	173109	174625	0.1227679869075098	1671	251303	2046975	0
uv	1	173109	174625	0.1205818341699336	1671	246828	2046975	0
bv	1	174625	176162	0.1221639928251571	1627	243482	1993075	0
uv	1	174625	176162	0.1171104950892465	1627	233410	1993075	0
bv	1	176162	177668	0.1190353403626744	1651	240746	2022475	0
uv	1	176162	177668	0.1142669254255306	1651	231102	2022475	0
bv	1	177668	179174	0.1110790339068639	1657	225471	2029825	0
uv	1	177668	179174	0.1104947470841082	1657	224285	2029825	0
bv	1	179174	180725	0.1209813815903949	1642	243348	2011450	0
uv	1	179174	180725	0.1174237490367645	1642	236192	2011450	0
bv	1	180725	182263	0.1186515018378485	1649	239679	2020025	0
uv	1	180725	182263	0.1154485711810497	1649	233209	2020025	0
bv	1	182263	183799	0.1248861283643892	1587	242788	1944075	0
uv	1	182263	183799	0.1217525044044082	1587	236696	1944075	0
bv	1	183799	185338	0.1136354289826761	1588	221055	1945300	0
uv	1	183799	185338	0.1076229887420963	1588	209359	1945300	0
uv	1	185338	186873	0.1214188652607429	1619	240807	1983275	0
bv	1	185338	186873	0.126013790321564	1619	249920	1983275	0
bv	1	186873	188384	0.1150420019676597	1618	228019	1982050	0
uv	1	186873	188384	0.1114992053681794	1618	220997	1982050	0
bv	1	188384	189890	0.1256052747252747	1625	250033	1990625	0
uv	1	188384	189890	0.1231809105180533	1625	245207	1990625	0
bv	1	189890	191438	0.122904695858926	1648	248120	2018800	0
uv	1	189890	191438	0.1164424410540915	1648	235074	2018800	0
bv	1	191438	192957	0.1169766058934423	1613	231137	1975925	0
uv	1	191438	192957	0.110014803193441	1613	217381	1975925	0
bv	1	192957	194502	0.1162869990611256	1652	235330	2023700	0
uv	1	192957	194502	0.1097870237683451	1652	222176	2023700	0
bv	1	194502	196008	0.1193749445085678	1609	235291	1971025	0
uv	1	194502	196008	0.1104440582945421	1609	217688	1971025	0
uv	1	196008	197561	0.1201430421111042	1655	243575	2027375	0
bv	1	196008	197561	0.1248402490905727	1655	253098	2027375	0
bv	1	197561	199106	0.1230685889034512	1635	246491	2002875	0
uv	1	197561	199106	0.1184382450227797	1635	237217	2002875	0
bv	1	199106	200609	0.1197489008056522	1606	235588	1967350	0
uv	1	199106	200609	0.1196299590820138	1606	235354	1967350	0
bv	1	200609	202146	0.1150963932742908	1590	224179	1947750	0
uv	1	200609	202146	0.1143914773456552	1590	222806	1947750	0
bv	1	202146	203753	0.1277855180533752	1664	260478	2038400	0
uv	1	202146	203753	0.1223557692307692	1664	249410	2038400	0
bv	1	203753	205281	0.1203092850043243	1581	233006	1936725	0
uv	1	203753	205281	0.1128580464443842	1581	218575	1936725	0
bv	1	205281	206793	0.1201947656725502	1643	241913	2012675	0
uv	1	205281	206793	0.1151735873899164	1643	231807	2012675	0
uv	1	206793	208355	0.117883655363286	1578	227875	1933050	0
bv	1	206793	208355	0.1224763974030676	1578	236753	1933050	0
uv	1	208355	209896	0.1120405640624605	1618	222070	1982050	0
bv	1	208355	209896	0.1167301531242905	1618	231365	1982050	0
bv	1	209896	211394	0.1314775118680565	1668	268648	2043300	0
uv	1	209896	211394	0.1282234620466892	1668	261999	2043300	0
bv	1	211394	212909	0.1193625066200288	1657	242285	2029825	0
uv	1	211394	212909	0.1131782296503393	1657	229732	2029825	0
bv	1	212909	214437	0.1190797236214944	1657	241711	2029825	0
uv	1	212909	214437	0.1170923601788331	1657	237677	2029825	0
bv	1	214437	215944	0.1149540753416039	1622	228408	1986950	0
uv	1	214437	215944	0.1136324517476534	1622	225782	1986950	0
bv	1	215944	217455	0.1253313670844945	1633	250716	2000425	0
uv	1	215944	217455	0.1237916942649687	1633	247636	2000425	0
bv	1	217455	218990	0.1249192282372005	1612	246678	1974700	0
uv	1	217455	218990	0.1204289259127968	1612	237811	1974700	0
uv	1	218990	220513	0.1205801504275179	1666	246086	2040850	0
bv	1	218990	220513	0.1255751280103878	1666	256280	2040850	0
bv	1	220513	222067	0.1224749899959984	1632	244852	1999200	0
uv	1	220513	222067	0.1190921368547419	1632	238089	1999200	0
bv	1	222067	223604	0.1176726749093798	1644	236981	2013900	0
uv	1	222067	223604	0.1138681165897015	1644	229319	2013900	0
bv	1	223604	225162	0.1242061824729892	1632	248313	1999200	0
uv	1	223604	225162	0.1215046018407362	1632	242912	1999200	0
bv	1	225162	226689	0.1248817016245242	1657	253488	2029825	0
uv	1	225162	226689	0.1206340448068183	1657	244866	2029825	0
bv	1	226689	228196	0.1187621949658156	1594	231901	1952650	0
uv	1	226689	228196	0.1131231915601874	1594	220890	1952650	0
bv	1	228196	229715	0.1282169373698133	1597	250834	1956325	0
uv	1	228196	229715	0.1194295426373429	1597	233643	1956325	0
bv	1	229715	231262	0.1202770205555146	1662	244878	2035950	0
uv	1	229715	231262	0.118082958815295	1662	240411	2035950	0
uv	1	231262	232812	0.118696373962429	1635	237734	2002875	0
bv	1	231262	232812	0.123668226923797	1635	247692	2002875	0
bv	1	232812	234375	0.1183683497969212	1628	236062	1994300	0
uv	1	232812	234375	0.1146703103845961	1628	228687	1994300	0
bv	1	234375	235921	0.1198018871518738	1607	235839	1968575	0
uv	1	234375	235921	0.1141531310719683	1607	224719	1968575	0
bv	1	235921	237461	0.1228618514801184	1647	247883	2017575	0
uv	1	235921	237461	0.1175123601353109	1647	237090	2017575	0
bv	1	237461	239079	0.1219318885448916	1615	241227	1978375	0
uv	1	237461	239079	0.115953244455677	1615	229399	1978375	0
bv	1	239079	240589	0.1245267238111541	1669	254598	2044525	0
uv	1	239079	240589	0.1190819383475379	1669	243466	2044525	0
bv	1	240589	242106	0.1286282934226322	1615	254475	1978375	0
uv	1	240589	242106	0.119797813862387	1615	237005	1978375	0
uv	1	242106	243626	0.1120594145915246	1635	224441	2002875	0
bv	1	242106	243626	0.1139157461149597	1635	228159	2002875	0
bv	1	243626	245164	0.1214775910364145	1632	242858	1999200	0
uv	1	243626	245164	0.1159198679471788	1632	231747	1999200	0
bv	1	245164	246705	0.1171108050582196	1630	233841	1996750	0
uv	1	245164	246705	0.1136536872417678	1630	226938	1996750	0
bv	1	246705	248240	0.129608349825415	1619	257049	1983275	0
uv	1	246705	248240	0.1258211796145265	1619	249538	1983275	0
bv	1	248240	249769	0.121797195412461	1662	247973	2035950	0
uv	1	248240	249769	0.1172042535425722	1662	238622	2035950	0
bv	1	249769	251381	0.1243387677651705	1581	240810	1936725	0
uv	1	249769	251381	0.1229147142728059	1581	238052	1936725	0
bv	1	251381	252951	0.1144128553770086	1618	226772	1982050	0
uv	1	251381	252951	0.116292222698721	1618	230497	1982050	0
uv	1	252951	254486	0.1136061148810574	1618	225173	1982050	0
bv	1	252951	254486	0.1150303978204384	1618	227996	1982050	0
uv	1	254486	256044	0.1221094816913632	1599	239185	1958775	0
bv	1	254486	256044	0.1287728299574989	1599	252237	1958775	0
bv	1	256044	257579	0.1170868347338935	1581	226765	1936725	0
uv	1	256044	257579	0.1138251429604099	1581	220448	1936725	0
bv	1	257579	259142	0.1191954745443117	1591	232309	1948975	0
uv	1	257579	259142	0.1144950550930617	1591	223148	1948975	0
bv	1	259142	260661	0.1257137796222022	1613	248401	1975925	0
uv	1	259142	260661	0.122841200956514	1613	242725	1975925	0
bv	1	260661	262270	0.1173180736314376	1612	231668	1974700	0
uv	1	260661	262270	0.1119830860383855	1612	221133	1974700	0
bv	1	262270	263809	0.11943757428622	1614	236146	1977150	0
uv	1	262270	263809	0.1152173583187922	1614	227802	1977150	0
bv	1	263809	265329	0.121096985929307	1623	240762	1988175	0
uv	1	263809	265329	0.1172225784953537	1623	233059	1988175	0
uv	1	265329	266871	0.1134506157963496	1609	223614	1971025	0
bv	1	265329	266871	0.1161344985477099	1609	228904	1971025	0
bv	1	266871	268399	0.130391250422821	1629	260199	1995525	0
uv	1	266871	268399	0.1243577504666691	1629	248159	1995525	0
bv	1	268399	269911	0.124212989758172	1622	246805	1986950	0
uv	1	268399	269911	0.1204207453634968	1622	239270	1986950	0
bv	1	269911	271412	0.1198940031397174	1625	238664	1990625	0
uv	1	269911	271412	0.1156084144427001	1625	230133	1990625	0
bv	1	271412	272941	0.119436393722108	1628	238192	1994300	0
uv	1	271412	272941	0.1164022464022464	1628	232141	1994300	0
bv	1	272941	274535	0.1229586307732003	1661	250187	2034725	0
uv	1	272941	274535	0.1203445183009989	1661	244868	2034725	0
bv	1	274535	276080	0.1222566409967984	1651	247261	2022475	0
uv	1	274535	276080	0.1203930827327902	1651	243492	2022475	0
bv	1	276080	277631	0.1270118943282834	1630	253611	1996750	0
uv	1	276080	277631	0.1227860272943533	1630	245173	1996750	0
uv	1	277631	279226	0.1229288993480189	1587	238983	1944075	0
bv	1	277631	279226	0.1268376991628409	1587	246582	1944075	0
uv	1	279226	280729	0.1231399884244696	1622	244673	1986950	0
bv	1	279226	280729	0.1268602632174941	1622	252065	1986950	0
bv	1	280729	282249	0.1286827004640487	1636	257893	2004100	0
uv	1	280729	282249	0.1233231874656953	1636	247152	2004100	0
bv	1	282249	283797	0.1203770300913158	1665	245524	2039625	0
uv	1	282249	283797	0.1159257216400073	1665	236445	2039625	0
bv	1	283797	285339	0.1222748299319727	1575	235914	1929375	0
uv	1	283797	285339	0.1164885001619695	1575	224750	1929375	0
bv	1	285339	286861	0.1230691074713147	1631	245889	1997975	0
uv	1	285339	286861	0.1134608791401293	1631	226692	1997975	0
bv	1	286861	288366	0.1222046885668765	1614	241617	1977150	0
uv	1	286861	288366	0.1183713931669322	1614	234038	1977150	0
bv	1	288366	289894	0.1227515306122448	1600	240593	1960000	0
uv	1	288366	289894	0.1181127551020408	1600	231501	1960000	0
bv	1	289894	291446	0.1305172174132811	1615	258212	1978375	0
uv	1	289894	291446	0.1271209957667277	1615	251493	1978375	0
uv	1	291446	292985	0.1180055885434858	1636	236495	2004100	0
bv	1	291446	292985	0.1259068908737089	1636	252330	2004100	0
bv	1	292985	294493	0.1212603640103859	1627	241681	1993075	0
uv	1	292985	294493	0.1151607440763644	1627	229524	1993075	0
bv	1	294493	295988	0.1227140468017151	1623	243977	1988175	0
uv	1	294493	295988	0.1188426572107586	1623	236280	1988175	0
bv	1	295988	297509	0.1204691060866002	1594	235234	1952650	0
uv	1	295988	297509	0.1199492996696796	1594	234219	1952650	0
bv	1	297509	299025	0.1214127957931638	1630	242431	1996750	0
uv	1	297509	299025	0.1198657818955803	1630	239342	1996750	0
bv	1	299025	300587	0.1214363608038635	1572	233850	1925700	0
uv	1	299025	300587	0.1146642779249104	1572	220809	1925700	0
bv	1	300587	302137	0.1254670701088006	1585	243610	1941625	0
uv	1	300587	302137	0.1220652803708234	1585	237005	1941625	0
uv	1	302137	303644	0.1212488540031397	1625	241361	1990625	0
bv	1	302137	303644	0.1226157613814756	1625	244082	1990625	0
bv	1	303644	305118	0.123834137522757	1603	243170	1963675	0
uv	1	303644	305118	0.1210358129527544	1603	237675	1963675	0
bv	1	305118	306657	0.1226159784061956	1618	243031	1982050	0
uv	1	305118	306657	0.1191428066900431	1618	236147	1982050	0
bv	1	306657	308236	0.1216292476466152	1678	250015	2055550	0
uv	1	306657	308236	0.1175281554815013	1678	241585	2055550	0
bv	1	308236	309782	0.1239801381587733	1681	255303	2059225	0
uv	1	308236	309782	0.1170721994925275	1681	241078	2059225	0
bv	1	309782	311304	0.1216588903602678	1649	245754	2020025	0
uv	1	309782	311304	0.1181376468113018	1649	238641	2020025	0
bv	1	311304	312848	0.1198667119343116	1623	238316	1988175	0
uv	1	311304	312848	0.11677241691501	1623	232164	1988175	0
uv	1	312848	314399	0.1174324646781789	1625	233764	1990625	0
bv	1	312848	314399	0.12292420722135	1625	244696	1990625	0
bv	1	314399	315907	0.1220373277516134	1638	244874	2006550	0
uv	1	314399	315907	0.1172071465949017	1638	235182	2006550	0
bv	1	315907	317424	0.1272760840277431	1636	255074	2004100	0
uv	1	315907	317424	0.1235941320293398	1636	247695	2004100	0
bv	1	317424	318927	0.1275180072028811	1632	254934	1999200	0
uv	1	317424	318927	0.1219772909163665	1632	243857	1999200	0
bv	1	318927	320473	0.1228159243993163	1624	244330	1989400	0
uv	1	318927	320473	0.120201065647934	1624	239128	1989400	0
bv	1	320473	322043	0.1230212848862695	1676	252575	2053100	0
uv	1	320473	322043	0.1183999805172665	1676	243087	2053100	0
bv	1	322043	323562	0.113827775012444	1599	222963	1958775	0
uv	1	322043	323562	0.1077387652997409	1599	211036	1958775	0
bv	1	323562	325057	0.1237075678151559	1604	243073	1964900	0
uv	1	323562	325057	0.1210947121990941	1604	237939	1964900	0
uv	1	325057	326620	0.1247425402693424	1623	248010	1988175	0
bv	1	325057	326620	0.1283870886617123	1623	255256	1988175	0
bv	1	326620	328133	0.1178199398204686	1621	233958	1985725	0
uv	1	326620	328133	0.1143350665374107	1621	227038	1985725	0
bv	1	328133	329666	0.1296641726117974	1642	260813	2011450	0
uv	1	328133	329666	0.1251316214671008	1642	251696	2011450	0
bv	1	329666	331208	0.1239482845579461	1659	251897	2032275	0
uv	1	329666	331208	0.1188416921922476	1659	241519	2032275	0
bv	1	331208	332733	0.1238862431595313	1667	252985	2042075	0
uv	1	331208	332733	0.12062583401687	1667	246327	2042075	0
bv	1	332733	334261	0.1212315357709051	1622	240881	1986950	0
uv	1	332733	334261	0.1165343868743551	1622	231548	1986950	0
