pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
bv	uv	1	299252	304152	0.1243623853211009	2616	813330	6540000	0
bv	uv	1	304152	308921	0.1195086687306501	2584	772026	6460000	0
bv	uv	1	308921	313743	0.1272082663605051	2613	830988	6532500	0
bv	uv	1	313743	318529	0.124139552521805	2637	818390	6592500	0
bv	uv	1	318529	323315	0.1237625430869398	2611	807860	6527500	0
bv	uv	1	323315	328129	0.119615283674257	2591	774808	6477500	0
bv	uv	1	328129	332853	0.1276937595129376	2628	838948	6570000	0
bv	uv	1	332853	337616	0.1214851439539347	2605	791172	6512500	0
bv	uv	1	337616	342286	0.1183565150346954	2594	767542	6485000	0
bv	uv	1	342286	346860	0.1234606775789874	2627	810828	6567500	0
bv	uv	1	346860	351660	0.1230028941355674	2626	807514	6565000	0
bv	uv	1	351660	356368	0.1241405364563656	2647	821500	6617500	0
bv	uv	1	356368	361152	0.1221941060903732	2545	777460	6362500	0
bv	uv	1	361152	365914	0.1281839753466872	2596	831914	6490000	0
bv	uv	1	365914	370663	0.1226425727411944	2612	800856	6530000	0
bv	uv	1	370663	375460	0.123363629489603	2645	815742	6612500	0
bv	uv	1	375460	380288	0.1226617021276595	2632	807114	6580000	0
bv	uv	1	380288	385153	0.1185736842105263	2584	765986	6460000	0
bv	uv	1	385153	389760	0.1214465418418035	2617	794564	6542500	0
bv	uv	1	389760	394504	0.1207963176064441	2607	787290	6517500	0
bv	uv	1	394504	399253	0.12338838014621	2599	801716	6497500	0
bv	uv	1	399253	403945	0.1188543321982595	2643	785330	6607500	0
bv	uv	1	403945	408669	0.1216615384615384	2600	790800	6500000	0
bv	uv	1	408669	413371	0.1244062955854126	2605	810196	6512500	0
bv	uv	1	413371	418011	0.1183321825853471	2607	771230	6517500	0
bv	uv	1	418011	422847	0.1153080583269378	2606	751232	6515000	0
bv	uv	1	422847	427808	0.1172989150766928	2673	783850	6682500	0
bv	uv	1	427808	432503	0.1189348694316436	2604	774266	6510000	0
bv	uv	1	432503	437273	0.1265675901328273	2635	833764	6587500	0
bv	uv	1	437273	441969	0.1206948328267477	2632	794172	6580000	0
bv	uv	1	441969	446694	0.1191843917368018	2614	778870	6535000	0
bv	uv	1	446694	451453	0.1194785575804575	2579	770338	6447500	0
bv	uv	1	451453	456170	0.1123659011288439	2569	721670	6422500	0
bv	uv	1	456170	460925	0.1238992750858451	2621	811850	6552500	0
bv	uv	1	460925	465780	0.1173634622749904	2611	766090	6527500	0
bv	uv	1	465780	470533	0.1151950058525165	2563	738112	6407500	0
bv	uv	1	470533	475148	0.1200111627906976	2580	774072	6450000	0
bv	uv	1	475148	479880	0.1226850752024681	2593	795306	6482500	0
bv	uv	1	479880	484624	0.1169872930304197	2597	759540	6492500	0
bv	uv	1	484624	489539	0.1115927775643488	2603	726190	6507500	0
bv	uv	1	489539	494298	0.1165098190219484	2597	756440	6492500	0
bv	uv	1	494298	498998	0.1202892690513219	2572	773460	6430000	0
bv	uv	1	498998	503753	0.1205481481481481	2538	764878	6345000	0
bv	uv	1	503753	508473	0.1251005816207832	2579	806586	6447500	0
bv	uv	1	508473	513247	0.119456632459141	2631	785726	6577500	0
bv	uv	1	513247	517929	0.1211602465331278	2596	786330	6490000	0
bv	uv	1	517929	522541	0.115843004982752	2609	755586	6522500	0
bv	uv	1	522541	527231	0.1214668693009118	2632	799252	6580000	0
bv	uv	1	527231	531994	0.1179868400918133	2614	771044	6535000	0
bv	uv	1	531994	536626	0.1217554179566563	2584	786540	6460000	0
bv	uv	1	536626	541468	0.1258209640397857	2614	822240	6535000	0
bv	uv	1	541468	546332	0.1166513137557959	2588	754734	6470000	0
bv	uv	1	546332	551033	0.1194747879722436	2594	774794	6485000	0
bv	uv	1	551033	555710	0.1221899424184261	2605	795762	6512500	0
bv	uv	1	555710	560461	0.121331419939577	2648	803214	6620000	0
bv	uv	1	560461	565103	0.1218586326767091	2589	788730	6472500	0
bv	uv	1	565103	569768	0.1198788721514098	2589	775916	6472500	0
bv	uv	1	569768	574542	0.114583429672447	2595	743360	6487500	0
bv	uv	1	574542	579187	0.1202714175058094	2582	776352	6455000	0
bv	uv	1	579187	583925	0.1206671779141104	2608	786750	6520000	0
bv	uv	1	583925	588472	0.1209730311179408	2603	787232	6507500	0
bv	uv	1	588472	593126	0.122588127154347	2611	800194	6527500	0
bv	uv	1	593126	597808	0.1208771307365985	2593	783586	6482500	0
bv	uv	1	597808	602514	0.1245725609756097	2624	817196	6560000	0
bv	uv	1	602514	607306	0.1241837173579109	2604	808436	6510000	0
bv	uv	1	607306	612095	0.118108187815289	2577	760912	6442500	0
bv	uv	1	612095	616961	0.1203722772277227	2626	790244	6565000	0
bv	uv	1	616961	621695	0.1292848854961832	2620	846816	6550000	0
bv	uv	1	621695	626579	0.1260942812982998	2588	815830	6470000	0
bv	uv	1	626579	631354	0.1207422053231939	2630	793880	6575000	0
bv	uv	1	631354	636004	0.1219382467028704	2578	785892	6445000	0
bv	uv	1	636004	640771	0.1192175548589341	2552	760608	6380000	0
bv	uv	1	640771	645436	0.1232638380692876	2569	791662	6422500	0
bv	uv	1	645436	650046	0.124748686244204	2588	807124	6470000	0
bv	uv	1	650046	654812	0.1208940632228219	2594	783998	6485000	0
bv	uv	1	654812	659534	0.1253431164901664	2644	828518	6610000	0
bv	uv	1	659534	664160	0.1217626016260162	2583	786282	6457500	0
bv	uv	1	664160	668814	0.1305878393881453	2615	853718	6537500	0
bv	uv	1	668814	673650	0.1311004252029377	2587	847892	6467500	0
bv	uv	1	673650	678430	0.1231716268311488	2594	798768	6485000	0
bv	uv	1	678430	683152	0.1174920489296636	2616	768398	6540000	0
bv	uv	1	683152	687708	0.1233747796090456	2609	804712	6522500	0
bv	uv	1	687708	692451	0.1220731216111541	2582	787982	6455000	0
bv	uv	1	692451	697170	0.1271524324324324	2590	823312	6475000	0
bv	uv	1	697170	702027	0.114877889837083	2578	740388	6445000	0
bv	uv	1	702027	706743	0.1171995328921759	2569	752714	6422500	0
bv	uv	1	706743	711388	0.1213021671826625	2584	783612	6460000	0
bv	uv	1	711388	716207	0.1169515432098765	2592	757846	6480000	0
bv	uv	1	716207	720893	0.1223793470007593	2634	805868	6585000	0
bv	uv	1	720893	725587	0.1191341434731477	2551	759778	6377500	0
bv	uv	1	725587	730244	0.1189032355154251	2658	790112	6645000	0
bv	uv	1	730244	734906	0.1227442109285441	2617	803054	6542500	0
bv	uv	1	734906	739636	0.1222794140323824	2594	792982	6485000	0
bv	uv	1	739636	744422	0.1236138036809816	2608	805962	6520000	0
bv	uv	1	744422	749084	0.1210937404580152	2620	793164	6550000	0
bv	uv	1	749084	753741	0.1252429519718859	2561	801868	6402500	0
bv	uv	1	753741	758465	0.1176368522072936	2605	766110	6512500	0
bv	uv	1	758465	763095	0.1242112221368178	2602	807994	6505000	0
bv	uv	1	763095	767774	0.1208268907563025	2618	790812	6545000	0
bv	uv	1	767774	772421	0.1190543486664089	2587	769984	6467500	0
bv	uv	1	772421	777083	0.1229719954215948	2621	805774	6552500	0
bv	uv	1	777083	781961	0.1183105283455457	2593	766948	6482500	0
bv	uv	1	781961	786789	0.1210146046159667	2643	799604	6607500	0
bv	uv	1	786789	791673	0.1155276513690705	2593	748908	6482500	0
bv	uv	1	791673	796555	0.1207054126679462	2605	786094	6512500	0
bv	uv	1	796555	801252	0.1221693194925028	2601	794406	6502500	0
bv	uv	1	801252	806096	0.1207765883711975	2597	784142	6492500	0
bv	uv	1	806096	810803	0.1218867033831628	2542	774590	6355000	0
bv	uv	1	810803	815690	0.1217035618536959	2611	794420	6527500	0
bv	uv	1	815690	820508	0.1179152831652443	2578	759964	6445000	0
bv	uv	1	820508	825454	0.1157266542056074	2675	773922	6687500	0
bv	uv	1	825454	830166	0.1208633115635804	2603	786518	6507500	0
bv	uv	1	830166	834953	0.1229880897138437	2586	795118	6465000	0
bv	uv	1	834953	839698	0.1248122417750573	2614	815648	6535000	0
bv	uv	1	839698	844554	0.1219457364341085	2580	786550	6450000	0
bv	uv	1	844554	849335	0.1220881563817554	2609	796320	6522500	0
bv	uv	1	849335	854070	0.1222305555555555	2592	792054	6480000	0
bv	uv	1	854070	858803	0.1220937160589604	2578	786894	6445000	0
bv	uv	1	858803	863710	0.1234201550387597	2580	796060	6450000	0
bv	uv	1	863710	868466	0.1233023112480739	2596	800232	6490000	0
bv	uv	1	868466	873311	0.1188046880907372	2645	785596	6612500	0
bv	uv	1	873311	877985	0.1195746104142911	2631	786502	6577500	0
bv	uv	1	877985	882873	0.1191575410462008	2619	780184	6547500	0
bv	uv	1	882873	887781	0.1170727838258164	2572	752778	6430000	0
bv	uv	1	887781	892482	0.1125722287047841	2571	723558	6427500	0
bv	uv	1	892482	897512	0.12324	2680	825708	6700000	0
bv	uv	1	897512	902259	0.1150363989134652	2577	741122	6442500	0
bv	uv	1	902259	907101	0.1166856259659969	2588	754956	6470000	0
bv	uv	1	907101	911798	0.1150492307692307	2600	747820	6500000	0
bv	uv	1	911798	916641	0.1152920030464585	2626	756892	6565000	0
bv	uv	1	916641	921292	0.1156608991310918	2647	765386	6617500	0
bv	uv	1	921292	926002	0.1212504518664047	2545	771456	6362500	0
bv	uv	1	926002	930721	0.11679663093415	2612	762682	6530000	0
bv	uv	1	930721	935472	0.1266266510355607	2559	810094	6397500	0
bv	uv	1	935472	940208	0.1234585328185328	2590	799394	6475000	0
bv	uv	1	940208	944914	0.1245584615384615	2600	809630	6500000	0
bv	uv	1	944914	949681	0.1232300613496932	2608	803460	6520000	0
bv	uv	1	949681	954453	0.1193089506172839	2592	773122	6480000	0
bv	uv	1	954453	959223	0.1238643399089529	2636	816266	6590000	0
bv	uv	1	959223	964089	0.1177876280834914	2635	775926	6587500	0
bv	uv	1	964089	968814	0.1165295508274231	2538	739380	6345000	0
bv	uv	1	968814	973529	0.1168024096385542	2656	775568	6640000	0
bv	uv	1	973529	978302	0.120083850931677	2576	773340	6440000	0
bv	uv	1	978302	983189	0.12347954456223	2547	786256	6367500	0
bv	uv	1	983189	988039	0.1192738745671412	2599	774982	6497500	0
bv	uv	1	988039	992845	0.1241081332300542	2582	801118	6455000	0
bv	uv	1	992845	997664	0.1223440710699111	2589	791872	6472500	0
bv	uv	1	997664	1002449	0.1114659517426273	2611	727594	6527500	0
bv	uv	1	1002449	1007276	0.1181890276201286	2643	780934	6607500	0
bv	uv	1	1007276	1012103	0.1164908256880734	2616	761850	6540000	0
bv	uv	1	1012103	1016916	0.1194147401086113	2578	769628	6445000	0
bv	uv	1	1016916	1021617	0.1176425961912164	2573	756736	6432500	0
bv	uv	1	1021617	1026301	0.1193715851272015	2555	762486	6387500	0
bv	uv	1	1026301	1031084	0.1171531833778116	2623	768232	6557500	0
bv	uv	1	1031084	1035846	0.1174044578768417	2647	776924	6617500	0
bv	uv	1	1035846	1040476	0.1203147128245476	2542	764600	6355000	0
bv	uv	1	1040476	1045239	0.1196783730934689	2557	765044	6392500	0
bv	uv	1	1045239	1050100	0.1232592140404425	2621	807656	6552500	0
bv	uv	1	1050100	1054867	0.1190577223088923	2564	763160	6410000	0
bv	uv	1	1054867	1059499	0.1186997665369649	2570	762646	6425000	0
bv	uv	1	1059499	1064384	0.1213774181117533	2595	787436	6487500	0
bv	uv	1	1064384	1069253	0.1207185185185185	2592	782256	6480000	0
bv	uv	1	1069253	1074170	0.1187594025277671	2611	775202	6527500	0
bv	uv	1	1074170	1078994	0.1197059001512859	2644	791256	6610000	0
bv	uv	1	1078994	1083926	0.1166584971098265	2595	756822	6487500	0
bv	uv	1	1083926	1088701	0.1152212716763005	2595	747498	6487500	0
bv	uv	1	1088701	1093480	0.1213420345489443	2605	790240	6512500	0
bv	uv	1	1093480	1098247	0.1262302476190476	2625	828386	6562500	0
bv	uv	1	1098247	1103159	0.1215314462970143	2579	783574	6447500	0
bv	uv	1	1103159	1108002	0.1145501557632398	2568	735412	6420000	0
bv	uv	1	1108002	1112678	0.1198978461538461	2600	779336	6500000	0
bv	uv	1	1112678	1117479	0.1184030911901082	2588	766068	6470000	0
bv	uv	1	1117479	1122111	0.1198845490196078	2550	764264	6375000	0
bv	uv	1	1122111	1126809	0.1219888079724032	2609	795672	6522500	0
bv	uv	1	1126809	1131629	0.1254191304347826	2530	793276	6325000	0
bv	uv	1	1131629	1136309	0.1196683002722676	2571	769168	6427500	0
bv	uv	1	1136309	1141000	0.1223178858674837	2611	798430	6527500	0
bv	uv	1	1141000	1145722	0.1154047013487475	2595	748688	6487500	0
bv	uv	1	1145722	1150606	0.1238762380038387	2605	806744	6512500	0
bv	uv	1	1150606	1155256	0.1270872233009709	2575	818124	6437500	0
bv	uv	1	1155256	1159949	0.1289997669902912	2575	830436	6437500	0
bv	uv	1	1159949	1164826	0.1179949725058916	2546	751038	6365000	0
bv	uv	1	1164826	1169533	0.1228724481964696	2606	800514	6515000	0
bv	uv	1	1169533	1174299	0.1187670551670551	2574	764266	6435000	0
bv	uv	1	1174299	1179145	0.1188868757259001	2583	767712	6457500	0
bv	uv	1	1179145	1183753	0.1194331023864511	2598	775718	6495000	0
bv	uv	1	1183753	1188529	0.1196102486812358	2654	793614	6635000	0
bv	uv	1	1188529	1193395	0.1182478109259976	2581	762994	6452500	0
bv	uv	1	1193395	1198166	0.1179657587548638	2570	757930	6425000	0
bv	uv	1	1198166	1202871	0.1189286478227654	2618	778388	6545000	0
bv	uv	1	1202871	1207591	0.1207745341614906	2576	777788	6440000	0
bv	uv	1	1207591	1212468	0.1204682851637764	2595	781538	6487500	0
bv	uv	1	1212468	1217286	0.1249194357366771	2552	796986	6380000	0
bv	uv	1	1217286	1222024	0.1210690374951681	2587	783014	6467500	0
bv	uv	1	1222024	1226812	0.1165646877409406	2594	755922	6485000	0
bv	uv	1	1226812	1231590	0.1227016241299304	2586	793266	6465000	0
bv	uv	1	1231590	1236440	0.1259762195121951	2624	826404	6560000	0
bv	uv	1	1236440	1241165	0.121533180778032	2622	796650	6555000	0
bv	uv	1	1241165	1246068	0.1162802172226532	2578	749426	6445000	0
bv	uv	1	1246068	1250790	0.1232356865787432	2578	794254	6445000	0
bv	uv	1	1250790	1255596	0.1153479303675048	2585	745436	6462500	0
bv	uv	1	1255596	1260424	0.1217420100115517	2597	790410	6492500	0
bv	uv	1	1260424	1265179	0.1257150387596899	2580	810862	6450000	0
bv	uv	1	1265179	1269948	0.1200135384615384	2600	780088	6500000	0
bv	uv	1	1269948	1274750	0.1146714449104079	2623	751958	6557500	0
bv	uv	1	1274750	1279587	0.121782126348228	2596	790366	6490000	0
bv	uv	1	1279587	1284313	0.1224206411258796	2558	782880	6395000	0
bv	uv	1	1284313	1289123	0.1177046347211311	2546	749190	6365000	0
bv	uv	1	1289123	1293916	0.1213689450809956	2531	767962	6327500	0
bv	uv	1	1293916	1298827	0.1184052631578947	2584	764898	6460000	0
bv	uv	1	1298827	1303552	0.1213140438630242	2599	788238	6497500	0
bv	uv	1	1303552	1308548	0.1208462015503876	2580	779458	6450000	0
bv	uv	1	1308548	1313317	0.1225659607843137	2550	781358	6375000	0
bv	uv	1	1313317	1318099	0.1213239675800849	2591	785876	6477500	0
bv	uv	1	1318099	1322806	0.1137239306358381	2595	737784	6487500	0
bv	uv	1	1322806	1327530	0.1181168363351605	2554	754176	6385000	0
bv	uv	1	1327530	1332377	0.1179563665212217	2521	743420	6302500	0
bv	uv	1	1332377	1337183	0.1167937888198757	2576	752152	6440000	0
bv	uv	1	1337183	1341962	0.1179749902912621	2575	759464	6437500	0
bv	uv	1	1341962	1346729	0.12099249516441	2585	781914	6462500	0
bv	uv	1	1346729	1351491	0.1191371069182389	2544	757712	6360000	0
bv	uv	1	1351491	1356259	0.1204146097654748	2601	782996	6502500	0
bv	uv	1	1356259	1360974	0.1178233985423858	2607	767914	6517500	0
bv	uv	1	1360974	1365813	0.1208262345679012	2592	782954	6480000	0
bv	uv	1	1365813	1370499	0.114042932728647	2646	754394	6615000	0
bv	uv	1	1370499	1375486	0.1233853435114503	2620	808174	6550000	0
bv	uv	1	1375486	1380267	0.125787037037037	2592	815100	6480000	0
bv	uv	1	1380267	1385127	0.117497213622291	2584	759032	6460000	0
bv	uv	1	1385127	1389912	0.1252141030608291	2581	807944	6452500	0
bv	uv	1	1389912	1394626	0.1208976671850699	2572	777372	6430000	0
bv	uv	1	1394626	1399439	0.1198820121951219	2624	786426	6560000	0
bv	uv	1	1399439	1404281	0.1198960593055013	2563	768234	6407500	0
bv	uv	1	1404281	1409051	0.1219821714285714	2625	800508	6562500	0
bv	uv	1	1409051	1413780	0.1177121235521235	2590	762186	6475000	0
bv	uv	1	1413780	1418524	0.1193308641975308	2592	773264	6480000	0
bv	uv	1	1418524	1423387	0.1192709824828636	2626	783014	6565000	0
bv	uv	1	1423387	1428251	0.1218435597189695	2562	780408	6405000	0
bv	uv	1	1428251	1433103	0.1189401174168297	2555	759730	6387500	0
bv	uv	1	1433103	1437948	0.1256257471264368	2610	819708	6525000	0
bv	uv	1	1437948	1442789	0.1202479478327579	2607	783716	6517500	0
bv	uv	1	1442789	1447622	0.1294838414634146	2624	849414	6560000	0
bv	uv	1	1447622	1452342	0.1244400621118012	2576	801394	6440000	0
bv	uv	1	1452342	1457156	0.1206907421576128	2614	788714	6535000	0
bv	uv	1	1457156	1461913	0.1172812834224598	2618	767606	6545000	0
bv	uv	1	1461913	1466669	0.1174318059299191	2597	762426	6492500	0
bv	uv	1	1466669	1471303	0.123872	2625	812910	6562500	0
bv	uv	1	1471303	1476061	0.1181474339035769	2572	759688	6430000	0
bv	uv	1	1476061	1480914	0.1218872186188477	2621	798666	6552500	0
bv	uv	1	1480914	1485633	0.1187629658086822	2603	772850	6507500	0
bv	uv	1	1485633	1490390	0.1168676709154113	2589	756426	6472500	0
bv	uv	1	1490390	1495136	0.1256494244052187	2606	818606	6515000	0
bv	uv	1	1495136	1500000	0.1217820023373587	2567	781536	6417500	0
