pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	80709	83380	0.1378920245806712	3683	622124	4511675	0
uv	1	80709	83380	0.1336182238303956	3683	602842	4511675	0
bv	1	83380	86059	0.1396987419625384	3650	624628	4471250	0
uv	1	83380	86059	0.1418151523623148	3650	634091	4471250	0
bv	1	86059	88811	0.1386232721144241	3657	621008	4479825	0
uv	1	86059	88811	0.1392891463394217	3657	623991	4479825	0
uv	1	88811	91499	0.1423446994620118	3691	643608	4521475	0
bv	1	88811	91499	0.1426866232811195	3691	645154	4521475	0
bv	1	91499	94201	0.145449176455148	3732	664950	4571700	0
uv	1	91499	94201	0.1447546864404926	3732	661775	4571700	0
bv	1	94201	96836	0.1393433991482772	3690	629867	4520250	0
uv	1	94201	96836	0.1433540180299762	3690	647996	4520250	0
bv	1	96836	99494	0.1426519374269531	3632	634687	4449200	0
uv	1	96836	99494	0.1414935269261889	3632	629533	4449200	0
bv	1	99494	102206	0.1371876716240856	3716	624492	4552100	0
uv	1	99494	102206	0.1401265350058214	3716	637870	4552100	0
bv	1	102206	104899	0.1375989424109724	3705	624510	4538625	0
uv	1	102206	104899	0.1414794128177587	3705	642122	4538625	0
bv	1	104899	107627	0.140785528049411	3671	633109	4496975	0
uv	1	104899	107627	0.1405373612261576	3671	631993	4496975	0
bv	1	107627	110327	0.1365421976650922	3664	612856	4488400	0
uv	1	107627	110327	0.1366273059442117	3664	613238	4488400	0
uv	1	110327	113008	0.1365874528411964	3673	614565	4499425	0
bv	1	110327	113008	0.1342553770759597	3673	604072	4499425	0
bv	1	113008	115674	0.135454550453973	3711	615773	4545975	0
uv	1	113008	115674	0.1380605920622089	3711	627620	4545975	0
bv	1	115674	118373	0.1367206811315572	3641	609805	4460225	0
uv	1	115674	118373	0.1386481623684903	3641	618402	4460225	0
bv	1	118373	121052	0.1418625916924681	3678	639169	4505550	0
uv	1	118373	121052	0.1415276714274617	3678	637660	4505550	0
uv	1	121052	123732	0.1399613746992986	3614	619630	4427150	0
bv	1	121052	123732	0.1407307184080051	3614	623036	4427150	0
bv	1	123732	126401	0.1413334974790574	3647	631418	4467575	0
uv	1	123732	126401	0.1375806785560399	3647	614652	4467575	0
bv	1	126401	129105	0.1388782414183535	3695	628615	4526375	0
uv	1	126401	129105	0.1406085443649719	3695	636447	4526375	0
bv	1	129105	131810	0.134815776445349	3710	612704	4544750	0
uv	1	129105	131810	0.1355757742450079	3710	616158	4544750	0
uv	1	131810	134530	0.1360818575364029	3630	605122	4446750	0
bv	1	131810	134530	0.1337167594310451	3630	594605	4446750	0
uv	1	134530	137299	0.1397032647523052	3685	630638	4514125	0
bv	1	134530	137299	0.1353318749480796	3685	610905	4514125	0
bv	1	137299	140017	0.137437834153645	3653	615024	4474925	0
uv	1	137299	140017	0.1388070191120521	3653	621151	4474925	0
bv	1	140017	142728	0.1356202425383716	3598	597753	4407550	0
uv	1	140017	142728	0.1386239520822225	3598	610992	4407550	0
bv	1	142728	145382	0.1436334029087368	3647	641693	4467575	0
uv	1	142728	145382	0.1470446495022467	3647	656933	4467575	0
bv	1	145382	148029	0.143580431368042	3729	655879	4568025	0
uv	1	145382	148029	0.1461859337459843	3729	667781	4568025	0
bv	1	148029	150668	0.1415712577226407	3703	642192	4536175	0
uv	1	148029	150668	0.1431185966149895	3703	649211	4536175	0
bv	1	150668	153314	0.1396688232620516	3637	622270	4455325	0
uv	1	150668	153314	0.140687379708551	3637	626808	4455325	0
bv	1	153314	156046	0.1432160933585189	3641	638776	4460225	0
uv	1	153314	156046	0.1431371735730821	3641	638424	4460225	0
uv	1	156046	158762	0.1491098661686897	3672	670726	4498200	0
bv	1	156046	158762	0.1473564981548175	3672	662839	4498200	0
bv	1	158762	161438	0.1401109332621937	3672	630247	4498200	0
uv	1	158762	161438	0.1404735227424303	3672	631878	4498200	0
bv	1	161438	164116	0.1377396035418947	3766	635441	4613350	0
uv	1	161438	164116	0.1396494954859267	3766	644252	4613350	0
bv	1	164116	166841	0.1460037506894649	3700	661762	4532500	0
uv	1	164116	166841	0.1486755653612796	3700	673872	4532500	0
uv	1	166841	169502	0.1401668989409421	3617	621055	4430825	0
bv	1	166841	169502	0.1387682880727629	3617	614858	4430825	0
bv	1	169502	172223	0.1366294764765545	3662	612913	4485950	0
uv	1	169502	172223	0.1358320979948505	3662	609336	4485950	0
bv	1	172223	174963	0.1377873839435039	3673	619964	4499425	0
uv	1	172223	174963	0.1393924779277352	3673	627186	4499425	0
bv	1	174963	177655	0.1352035300606729	3700	612810	4532500	0
uv	1	174963	177655	0.1350755653612796	3700	612230	4532500	0
bv	1	177655	180397	0.1382587201318319	3641	616665	4460225	0
uv	1	177655	180397	0.1384427915632058	3641	617486	4460225	0
bv	1	180397	183062	0.1338885084235036	3576	586512	4380600	0
uv	1	180397	183062	0.1364201250970186	3576	597602	4380600	0
uv	1	183062	185753	0.1362943535945695	3704	618422	4537400	0
bv	1	183062	185753	0.1346568519416406	3704	610992	4537400	0
bv	1	185753	188394	0.1412597770385687	3632	628493	4449200	0
uv	1	185753	188394	0.1414416074799964	3632	629302	4449200	0
bv	1	188394	191047	0.1374685429727446	3672	618361	4498200	0
uv	1	188394	191047	0.1383008759059179	3672	622105	4498200	0
bv	1	191047	193759	0.1388553829491995	3618	615414	4432050	0
uv	1	191047	193759	0.1421394162971988	3618	629969	4432050	0
bv	1	193759	196442	0.1402425317953268	3657	628262	4479825	0
uv	1	193759	196442	0.1383288409703504	3657	619689	4479825	0
bv	1	196442	199120	0.1365603848233854	3585	599722	4391625	0
uv	1	196442	199120	0.1397462215011527	3585	613713	4391625	0
bv	1	199120	201843	0.1467060194000761	3644	654881	4463900	0
uv	1	199120	201843	0.1478532225184256	3644	660002	4463900	0
bv	1	201843	204538	0.1432654162285362	3707	650579	4541075	0
uv	1	201843	204538	0.1413581585857974	3707	641918	4541075	0
uv	1	204538	207179	0.139174989144594	3713	633027	4548425	0
bv	1	204538	207179	0.1402830650170113	3713	638067	4548425	0
bv	1	207179	209878	0.1371477214937979	3692	620278	4522700	0
uv	1	207179	209878	0.1395062683795078	3692	630945	4522700	0
bv	1	209878	212579	0.1388019590043595	3642	619258	4461450	0
uv	1	209878	212579	0.1378323190890854	3642	614932	4461450	0
bv	1	212579	215240	0.1440584164326619	3692	651533	4522700	0
uv	1	212579	215240	0.1454098215667632	3692	657645	4522700	0
uv	1	215240	217948	0.1377485548647756	3647	615402	4467575	0
bv	1	215240	217948	0.1396164585933084	3647	623747	4467575	0
bv	1	217948	220644	0.1355151460694349	3634	603266	4451650	0
uv	1	217948	220644	0.1344029741781137	3634	598315	4451650	0
bv	1	220644	223342	0.1344409852216748	3625	597002	4440625	0
uv	1	220644	223342	0.1345321885995777	3625	597407	4440625	0
bv	1	223342	225997	0.1361839974084872	3528	588560	4321800	0
uv	1	223342	225997	0.1378323846545421	3528	595684	4321800	0
bv	1	225997	228685	0.1360357028717527	3576	595918	4380600	0
uv	1	225997	228685	0.1377617221385198	3576	603479	4380600	0
uv	1	228685	231359	0.1427776405154475	3717	650113	4553325	0
bv	1	228685	231359	0.1408836399773791	3717	641489	4553325	0
bv	1	231359	234051	0.1343914767866863	3674	604849	4500650	0
uv	1	231359	234051	0.1341010742892693	3674	603542	4500650	0
bv	1	234051	236751	0.1384303655528145	3640	617261	4459000	0
uv	1	234051	236751	0.1392471406144875	3640	620903	4459000	0
bv	1	236751	239414	0.1400094340158787	3591	615898	4398975	0
uv	1	236751	239414	0.1379782790309106	3591	606963	4398975	0
uv	1	239414	242141	0.1349649511978704	3680	608422	4508000	0
bv	1	239414	242141	0.1396610470275066	3680	629592	4508000	0
bv	1	242141	244880	0.1384441524606526	3619	613761	4433275	0
uv	1	242141	244880	0.1379133935972841	3619	611408	4433275	0
bv	1	244880	247586	0.1410295929568314	3644	629542	4463900	0
uv	1	244880	247586	0.1380846345124218	3644	616396	4463900	0
bv	1	247586	250249	0.1433007247811794	3607	633185	4418575	0
uv	1	247586	250249	0.1433034405888776	3607	633197	4418575	0
bv	1	250249	252923	0.1323712158371315	3703	600459	4536175	0
uv	1	250249	252923	0.1331981239700849	3703	604210	4536175	0
uv	1	252923	255584	0.1384046930513096	3705	628167	4538625	0
bv	1	252923	255584	0.1379942163100057	3705	626304	4538625	0
bv	1	255584	258281	0.136477668921764	3635	607718	4452875	0
uv	1	255584	258281	0.1372814193077506	3635	611297	4452875	0
bv	1	258281	260962	0.13603371783496	3680	613240	4508000	0
uv	1	258281	260962	0.1354101597160603	3680	610429	4508000	0
bv	1	260962	263666	0.1289822785943779	3646	576080	4466350	0
uv	1	260962	263666	0.1298709236848881	3646	580049	4466350	0
bv	1	263666	266350	0.1432700897202707	3669	643931	4494525	0
uv	1	263666	266350	0.1412356144420155	3669	634787	4494525	0
bv	1	266350	269056	0.1377056999761507	3594	606270	4402650	0
uv	1	266350	269056	0.1379330630415772	3594	607271	4402650	0
bv	1	269056	271772	0.1410047865509592	3671	634095	4496975	0
uv	1	269056	271772	0.143773536655196	3671	646546	4496975	0
bv	1	271772	274463	0.1375549788881069	3712	625490	4547200	0
uv	1	271772	274463	0.1350259500351865	3712	613990	4547200	0
uv	1	274463	277105	0.1391172971280562	3585	610951	4391625	0
bv	1	274463	277105	0.1376939060142885	3585	604700	4391625	0
uv	1	277105	279780	0.1390060024009604	3655	622382	4477375	0
bv	1	277105	279780	0.1370897009966777	3655	613802	4477375	0
bv	1	279780	282486	0.1404707649931138	3586	617067	4392850	0
uv	1	279780	282486	0.1407159361234733	3586	618144	4392850	0
bv	1	282486	285144	0.1363659805174769	3704	618747	4537400	0
uv	1	282486	285144	0.1353067836205756	3704	613941	4537400	0
bv	1	285144	287812	0.1382254154361528	3704	627184	4537400	0
uv	1	285144	287812	0.1329521311764446	3704	603257	4537400	0
bv	1	287812	290504	0.1345987672921517	3725	614191	4563125	0
uv	1	287812	290504	0.1344208190658813	3725	613379	4563125	0
uv	1	290504	293227	0.137678304379603	3630	612221	4446750	0
bv	1	290504	293227	0.1422456850508798	3630	632531	4446750	0
bv	1	293227	295904	0.1333721330933874	3731	609574	4570475	0
uv	1	293227	295904	0.1340473364365848	3731	612660	4570475	0
bv	1	295904	298602	0.1411064613967059	3721	643195	4558225	0
uv	1	295904	298602	0.1381504862089958	3721	629721	4558225	0
bv	1	298602	301274	0.1489369345097775	3636	663380	4454100	0
uv	1	298602	301274	0.1487157899463415	3636	662395	4454100	0
uv	1	301274	303910	0.1398049948492357	3665	627672	4489625	0
bv	1	301274	303910	0.1398217000306261	3665	627747	4489625	0
bv	1	303910	306573	0.1377914453452614	3650	616100	4471250	0
uv	1	303910	306573	0.1366094492591557	3650	610815	4471250	0
bv	1	306573	309232	0.1412479487512053	3619	626191	4433275	0
uv	1	306573	309232	0.1394019094236202	3619	618007	4433275	0
bv	1	309232	311895	0.1372787651908531	3718	625243	4554550	0
uv	1	309232	311895	0.139757165911012	3718	636531	4554550	0
bv	1	311895	314589	0.1393233579846313	3673	626875	4499425	0
uv	1	311895	314589	0.1373724420342599	3673	618097	4499425	0
bv	1	314589	317301	0.1358973484244061	3709	617453	4543525	0
uv	1	314589	317301	0.1386216648967486	3709	629831	4543525	0
bv	1	317301	319955	0.1376621764643951	3683	621087	4511675	0
uv	1	317301	319955	0.137414374927272	3683	619969	4511675	0
bv	1	319955	322677	0.1329519763295653	3766	613354	4613350	0
uv	1	319955	322677	0.1343052228857554	3766	619597	4613350	0
uv	1	322677	325373	0.1343583063339902	3666	603383	4490850	0
bv	1	322677	325373	0.1335711502276851	3666	599848	4490850	0
bv	1	325373	328117	0.1346629142038825	3691	608875	4521475	0
uv	1	325373	328117	0.1323397785014846	3691	598371	4521475	0
bv	1	328117	330750	0.1379328505595786	3689	623322	4519025	0
uv	1	328117	330750	0.1385573215461299	3689	626144	4519025	0
bv	1	330750	333437	0.132801173428031	3701	602084	4533725	0
uv	1	330750	333437	0.1343583918301176	3701	609144	4533725	0
bv	1	333437	336098	0.140953121787784	3673	634208	4499425	0
uv	1	333437	336098	0.1397674147252149	3673	628873	4499425	0
bv	1	336098	338795	0.1362256613963245	3658	610434	4481050	0
uv	1	336098	338795	0.1363475078385646	3658	610980	4481050	0
bv	1	338795	341526	0.1387254003818942	3698	628433	4530050	0
uv	1	338795	341526	0.1379722078122758	3698	625021	4530050	0
bv	1	341526	344248	0.1395303690273509	3692	631054	4522700	0
uv	1	341526	344248	0.1402560417449753	3692	634336	4522700	0
uv	1	344248	346951	0.1411033876326642	3667	633847	4492075	0
bv	1	344248	346951	0.1403489478693031	3667	630458	4492075	0
bv	1	346951	349672	0.1417973582920278	3685	640091	4514125	0
uv	1	346951	349672	0.1434690000830726	3685	647637	4514125	0
bv	1	349672	352308	0.1422376485578085	3716	647480	4552100	0
uv	1	349672	352308	0.1411168471694383	3716	642378	4552100	0
bv	1	352308	354946	0.1460844602251265	3782	676802	4632950	0
uv	1	352308	354946	0.1516342719001931	3782	702514	4632950	0
uv	1	354946	357594	0.1438039386526367	3654	643688	4476150	0
bv	1	354946	357594	0.1423690001452141	3654	637265	4476150	0
bv	1	357594	360257	0.1419604780129657	3658	636132	4481050	0
uv	1	357594	360257	0.1427654232824896	3658	639739	4481050	0
bv	1	360257	362890	0.1413119293309194	3641	630283	4460225	0
uv	1	360257	362890	0.1407298959133227	3641	627687	4460225	0
bv	1	362890	365571	0.1420006545700639	3679	639965	4506775	0
uv	1	362890	365571	0.1415846142751746	3679	638090	4506775	0
bv	1	365571	368225	0.1406867737591914	3683	634733	4511675	0
uv	1	365571	368225	0.1385616206841139	3683	625145	4511675	0
bv	1	368225	370921	0.1440653061224489	3675	648564	4501875	0
uv	1	368225	370921	0.1447339164237123	3675	651574	4501875	0
uv	1	370921	373588	0.1373021403683424	3649	613744	4470025	0
bv	1	370921	373588	0.1368222772803284	3649	611599	4470025	0
bv	1	373588	376266	0.1376066585574627	3624	610891	4439400	0
uv	1	373588	376266	0.1386948686759472	3624	615722	4439400	0
bv	1	376266	378936	0.136691983027762	3641	609677	4460225	0
uv	1	376266	378936	0.1371244724201133	3641	611606	4460225	0
bv	1	378936	381611	0.1430418148567838	3638	637473	4456550	0
uv	1	378936	381611	0.1417475401375503	3638	631705	4456550	0
bv	1	381611	384244	0.1412999856513725	3698	640096	4530050	0
uv	1	381611	384244	0.1422823147647376	3698	644546	4530050	0
bv	1	384244	386958	0.1402472099951091	3672	630860	4498200	0
uv	1	384244	386958	0.1409534925081143	3672	634037	4498200	0
bv	1	386958	389629	0.1351285049936035	3717	615284	4553325	0
uv	1	386958	389629	0.1334104198580158	3717	607461	4553325	0
bv	1	389629	392306	0.1433070451000637	3716	652348	4552100	0
uv	1	389629	392306	0.1413692581445926	3716	643527	4552100	0
uv	1	392306	394977	0.1435307781649245	3690	648795	4520250	0
bv	1	392306	394977	0.1437285548365687	3690	649689	4520250	0
bv	1	394977	397601	0.1361047527735926	3725	621063	4563125	0
uv	1	394977	397601	0.1395705793726886	3725	636878	4563125	0
bv	1	397601	400250	0.1388667710999885	3739	636048	4580275	0
uv	1	397601	400250	0.1426215674823018	3739	653246	4580275	0
bv	1	400250	402924	0.1379576380186913	3697	624786	4528825	0
uv	1	400250	402924	0.140099032309705	3697	634484	4528825	0
uv	1	402924	405655	0.1401802777495741	3618	621286	4432050	0
bv	1	402924	405655	0.138518744147742	3618	613922	4432050	0
bv	1	405655	408372	0.1356243756243756	3718	617708	4554550	0
uv	1	405655	408372	0.1385522170137554	3718	631043	4554550	0
bv	1	408372	411042	0.1364614624727778	3636	607813	4454100	0
uv	1	408372	411042	0.1373534496306773	3636	611786	4454100	0
bv	1	411042	413714	0.1468280087864657	3707	666757	4541075	0
uv	1	411042	413714	0.1458641400989853	3707	662380	4541075	0
bv	1	413714	416362	0.1404400510204081	3712	638609	4547200	0
uv	1	413714	416362	0.1440449067558057	3712	655001	4547200	0
uv	1	416362	419067	0.1438756395120031	3630	639779	4446750	0
bv	1	416362	419067	0.1448709731826614	3630	644205	4446750	0
bv	1	419067	421721	0.1469767697232242	3717	669233	4553325	0
uv	1	419067	421721	0.1462862852970082	3717	666089	4553325	0
bv	1	421721	424407	0.1421567364704314	3676	640146	4503100	0
uv	1	421721	424407	0.1397741555817103	3676	629417	4503100	0
bv	1	424407	427078	0.1354037932089324	3736	619689	4576600	0
uv	1	424407	427078	0.1381704758991391	3736	632351	4576600	0
uv	1	427078	429718	0.1434966909423199	3685	647762	4514125	0
bv	1	427078	429718	0.1465898706836873	3685	661725	4514125	0
bv	1	429718	432434	0.1403144534526139	3650	627381	4471250	0
uv	1	429718	432434	0.1403157953592395	3650	627387	4471250	0
bv	1	432434	435119	0.1433611377310023	3599	632047	4408775	0
uv	1	432434	435119	0.1428451213772533	3599	629772	4408775	0
bv	1	435119	437786	0.1396705029252616	3715	635623	4550875	0
uv	1	435119	437786	0.1395434943829483	3715	635045	4550875	0
bv	1	437786	440441	0.1444011135807458	3636	643177	4454100	0
uv	1	437786	440441	0.1446902853550661	3636	644465	4454100	0
uv	1	440441	443163	0.141336318430349	3628	628141	4444300	0
bv	1	440441	443163	0.1356888598879463	3628	603042	4444300	0
bv	1	443163	445815	0.1319154220654336	3714	600169	4549650	0
uv	1	443163	445815	0.1355895508445704	3714	616885	4549650	0
bv	1	445815	448480	0.1339479014658157	3748	614995	4591300	0
uv	1	445815	448480	0.1368083113715069	3748	628128	4591300	0
bv	1	448480	451151	0.1350005010187381	3666	606267	4490850	0
uv	1	448480	451151	0.1381375463442332	3666	620355	4490850	0
bv	1	451151	453859	0.1352578067030309	3603	596984	4413675	0
uv	1	451151	453859	0.1361543385047607	3603	600941	4413675	0
bv	1	453859	456561	0.1424776577297585	3672	640893	4498200	0
uv	1	453859	456561	0.138917344715664	3672	624878	4498200	0
bv	1	456561	459249	0.1435809123322264	3669	645328	4494525	0
uv	1	456561	459249	0.1422966831867661	3669	639556	4494525	0
bv	1	459249	461895	0.1432034161490683	3680	645561	4508000	0
uv	1	459249	461895	0.1437307009760426	3680	647938	4508000	0
uv	1	461895	464607	0.138130204305775	3642	616261	4461450	0
bv	1	461895	464607	0.1389980835826917	3642	620133	4461450	0
uv	1	464607	467267	0.1360776639422892	3723	620606	4560675	0
bv	1	464607	467267	0.1351552127700395	3723	616399	4560675	0
bv	1	467267	469927	0.1414221173747579	3668	635452	4493300	0
uv	1	467267	469927	0.1415765695591213	3668	636146	4493300	0
bv	1	469927	472586	0.1450204972818821	3664	650910	4488400	0
uv	1	469927	472586	0.147188976027092	3664	660643	4488400	0
bv	1	472586	475247	0.1430946559552916	3681	645246	4509225	0
uv	1	472586	475247	0.1470430062815672	3681	663050	4509225	0
bv	1	475247	477977	0.1390723356637033	3611	615183	4423475	0
uv	1	475247	477977	0.1393013411401669	3611	616196	4423475	0
bv	1	477977	480666	0.1425385709839491	3672	641167	4498200	0
uv	1	477977	480666	0.1424420879462896	3672	640733	4498200	0
bv	1	480666	483367	0.1362651493089003	3644	608274	4463900	0
uv	1	480666	483367	0.1357593136046954	3644	606016	4463900	0
bv	1	483367	486056	0.1429089626125977	3702	648085	4534950	0
uv	1	483367	486056	0.1424401592079295	3702	645959	4534950	0
bv	1	486056	488713	0.1380425323282466	3663	619421	4487175	0
uv	1	486056	488713	0.1391817791817791	3663	624533	4487175	0
uv	1	488713	491408	0.1322294955718136	3604	583780	4414900	0
bv	1	488713	491408	0.132789417653854	3604	586252	4414900	0
bv	1	491408	494110	0.1333975429755806	3653	596944	4474925	0
uv	1	491408	494110	0.1340377771694497	3653	599809	4474925	0
bv	1	494110	496845	0.1401354617534462	3673	630529	4499425	0
uv	1	494110	496845	0.137122632336354	3673	616973	4499425	0
bv	1	496845	499629	0.1410041821879927	3572	616992	4375700	0
uv	1	496845	499629	0.1410034965834038	3572	616989	4375700	0
uv	1	499629	502310	0.1357635161761196	3677	611523	4504325	0
bv	1	499629	502310	0.1343784029793587	3677	605284	4504325	0
bv	1	502310	505054	0.1389492848421419	3744	637277	4586400	0
uv	1	502310	505054	0.1379192830978545	3744	632553	4586400	0
bv	1	505054	507797	0.1375847260714985	3645	614333	4465125	0
uv	1	505054	507797	0.1397432322723328	3645	623971	4465125	0
bv	1	507797	510487	0.1421568755297646	3756	654078	4601100	0
uv	1	507797	510487	0.139866553650214	3756	643540	4601100	0
uv	1	510487	513167	0.1450698055777071	3634	645800	4451650	0
bv	1	510487	513167	0.145742365190435	3634	648794	4451650	0
uv	1	513167	515767	0.1486025810485441	3721	677364	4558225	0
bv	1	513167	515767	0.1463264757663344	3721	666989	4558225	0
bv	1	515767	518476	0.148795703776253	3709	676057	4543525	0
uv	1	515767	518476	0.1475939936503045	3709	670597	4543525	0
bv	1	518476	521172	0.1452707679407132	3602	641000	4412450	0
uv	1	518476	521172	0.1455236886536958	3602	642116	4412450	0
bv	1	521172	523888	0.1438278366672845	3633	640095	4450425	0
uv	1	521172	523888	0.1441039900683642	3633	641324	4450425	0
bv	1	523888	526530	0.1391717283268912	3622	617498	4436950	0
uv	1	523888	526530	0.1343427354376317	3622	596072	4436950	0
uv	1	526530	529273	0.1382044772674821	3714	628782	4549650	0
bv	1	526530	529273	0.137618937720484	3714	626118	4549650	0
bv	1	529273	531940	0.1396750375710583	3748	641290	4591300	0
uv	1	529273	531940	0.1380469583778014	3748	633815	4591300	0
bv	1	531940	534675	0.1421373234760281	3688	642148	4517800	0
uv	1	531940	534675	0.1420200097392536	3688	641618	4517800	0
bv	1	534675	537282	0.1465196822575392	3697	663562	4528825	0
uv	1	534675	537282	0.1454264627138385	3697	658611	4528825	0
uv	1	537282	540003	0.1404192534765637	3754	645739	4598650	0
bv	1	537282	540003	0.1386193774259837	3754	637462	4598650	0
bv	1	540003	542691	0.1377139257025853	3628	612042	4444300	0
uv	1	540003	542691	0.139000742524132	3628	617761	4444300	0
bv	1	542691	545397	0.1368310195203693	3678	616499	4505550	0
uv	1	542691	545397	0.1352414244653816	3678	609337	4505550	0
bv	1	545397	548087	0.1348063179728987	3601	594661	4411225	0
uv	1	545397	548087	0.1359706204058963	3601	599797	4411225	0
bv	1	548087	550835	0.134738992104953	3637	600306	4455325	0
uv	1	548087	550835	0.1338485969037051	3637	596339	4455325	0
bv	1	550835	553533	0.1331550448059344	3637	593249	4455325	0
uv	1	550835	553533	0.1331907324381498	3637	593408	4455325	0
bv	1	553533	556283	0.1351146370838535	3694	611414	4525150	0
uv	1	553533	556283	0.1402326994685259	3694	634574	4525150	0
bv	1	556283	559003	0.1327017516112451	3613	587328	4425925	0
uv	1	556283	559003	0.1350639696786547	3613	597783	4425925	0
uv	1	559003	561738	0.1290505670178109	3646	576385	4466350	0
bv	1	559003	561738	0.1311576566995421	3646	585796	4466350	0
bv	1	561738	564451	0.1316394018662398	3659	590044	4482275	0
uv	1	561738	564451	0.1326170304142427	3659	594426	4482275	0
bv	1	564451	567178	0.1353839062445983	3542	587424	4338950	0
uv	1	564451	567178	0.138109219972574	3542	599249	4338950	0
bv	1	567178	569874	0.1310338737983024	3698	593590	4530050	0
uv	1	567178	569874	0.1345779847904548	3698	609645	4530050	0
bv	1	569874	572588	0.1342315451576589	3662	602156	4485950	0
uv	1	569874	572588	0.1352520647800354	3662	606734	4485950	0
uv	1	572588	575284	0.1378339747113798	3638	614264	4456550	0
bv	1	572588	575284	0.1360328056456227	3638	606237	4456550	0
bv	1	575284	577985	0.1393662581311594	3655	623995	4477375	0
uv	1	575284	577985	0.1400590747927078	3655	627097	4477375	0
bv	1	577985	580638	0.1444864067963194	3613	639486	4425925	0
uv	1	577985	580638	0.1415853183232883	3613	626646	4425925	0
bv	1	580638	583372	0.1417783789090195	3742	649905	4583950	0
uv	1	580638	583372	0.1386899944371121	3742	635748	4583950	0
uv	1	583372	586087	0.139602776516664	3731	638051	4570475	0
