pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
uv	1	94547	99215	0.1124539646749342	2661	366569	3259725	0
bv	1	99215	103855	0.1183324771556219	2622	380078	3211950	0
uv	1	99215	103855	0.1131692585501019	2622	363494	3211950	0
bv	1	103855	108589	0.1238918684652473	2637	400211	3230325	0
uv	1	103855	108589	0.1184388567713775	2637	382596	3230325	0
uv	1	108589	113291	0.1134917869586859	2624	364808	3214400	0
bv	1	108589	113291	0.1163532852165256	2624	374006	3214400	0
bv	1	113291	118044	0.1232341009798414	2616	394916	3204600	0
uv	1	113291	118044	0.119525993883792	2616	383033	3204600	0
bv	1	118044	122876	0.1151158821910267	2595	365939	3178875	0
uv	1	118044	122876	0.1076261255947465	2595	342130	3178875	0
bv	1	122876	127541	0.1251060796844931	2577	394938	3156825	0
uv	1	122876	127541	0.1196651699096402	2577	377762	3156825	0
bv	1	127541	132308	0.1186444051304732	2584	375557	3165400	0
uv	1	127541	132308	0.116141088014153	2584	367633	3165400	0
uv	1	132308	137137	0.1201318389478177	2582	379971	3162950	0
bv	1	132308	137137	0.1243693387502173	2582	393374	3162950	0
bv	1	137137	141934	0.1229912156506911	2609	393083	3196025	0
uv	1	137137	141934	0.1171142278298824	2609	374300	3196025	0
bv	1	141934	146700	0.1226373139406984	2579	387445	3159275	0
uv	1	141934	146700	0.1184335013571151	2579	374164	3159275	0
bv	1	146700	151495	0.1221270702930261	2579	385833	3159275	0
uv	1	146700	151495	0.1195597091104763	2579	377722	3159275	0
bv	1	151495	156316	0.1197704372071409	2635	386604	3227875	0
uv	1	151495	156316	0.1154951787166479	2635	372804	3227875	0
bv	1	156316	161084	0.1217850126298063	2545	379680	3117625	0
uv	1	156316	161084	0.1174031514373922	2545	366019	3117625	0
bv	1	161084	165881	0.1235093427757973	2559	387174	3134775	0
uv	1	161084	165881	0.1215312103739502	2559	380973	3134775	0
bv	1	165881	170656	0.1164815051020408	2560	365286	3136000	0
uv	1	165881	170656	0.1129783163265306	2560	354300	3136000	0
bv	1	170656	175318	0.116535413239727	2593	370166	3176425	0
uv	1	170656	175318	0.1109237586280173	2593	352341	3176425	0
bv	1	175318	180048	0.1230087011548805	2580	388769	3160500	0
uv	1	175318	180048	0.1173700363866476	2580	370948	3160500	0
uv	1	180048	184722	0.1141965120022614	2599	363576	3183775	0
bv	1	180048	184722	0.1211759624973498	2599	385797	3183775	0
bv	1	184722	189480	0.1222152530737065	2616	391651	3204600	0
uv	1	184722	189480	0.1165983274043562	2616	373651	3204600	0
bv	1	189480	194265	0.1231679748822606	2600	392290	3185000	0
uv	1	189480	194265	0.1198910518053375	2600	381853	3185000	0
bv	1	194265	199003	0.1214250378874135	2599	386590	3183775	0
uv	1	194265	199003	0.1180281269876169	2599	375775	3183775	0
bv	1	199003	203712	0.1179777802715744	2546	367955	3118850	0
uv	1	199003	203712	0.1143995382913573	2546	356795	3118850	0
uv	1	203712	208554	0.1109754262589785	2577	350330	3156825	0
bv	1	203712	208554	0.1160133995390938	2577	366234	3156825	0
bv	1	208554	213304	0.1219807923169267	2584	386118	3165400	0
uv	1	208554	213304	0.1174505591710368	2584	371778	3165400	0
bv	1	213304	218122	0.1158042844466979	2576	365432	3155600	0
uv	1	213304	218122	0.1137628343262771	2576	358990	3155600	0
bv	1	218122	222846	0.1192259782991891	2605	380465	3191125	0
uv	1	218122	222846	0.1155940303184613	2605	368875	3191125	0
bv	1	222846	227488	0.1158214936535108	2587	367047	3169075	0
uv	1	222846	227488	0.1138461538461538	2587	360787	3169075	0
uv	1	227488	232230	0.1179066324592883	2633	380299	3225425	0
bv	1	227488	232230	0.1201094429416278	2633	387404	3225425	0
bv	1	232230	237010	0.1260135629914992	2564	395796	3140900	0
uv	1	232230	237010	0.1217689197363812	2564	382464	3140900	0
bv	1	237010	241970	0.1140118214659562	2593	362150	3176425	0
uv	1	237010	241970	0.112050182201689	2593	355919	3176425	0
bv	1	241970	246816	0.1141425982157569	2601	363684	3186225	0
uv	1	241970	246816	0.1097628070836177	2601	349729	3186225	0
bv	1	246816	251628	0.1175522989148674	2554	367780	3128650	0
uv	1	246816	251628	0.1129173924855768	2554	353279	3128650	0
uv	1	251628	256232	0.1172003185359836	2614	375293	3202150	0
bv	1	251628	256232	0.1179245194634854	2614	377612	3202150	0
bv	1	256232	261197	0.1180002359325233	2595	375108	3178875	0
uv	1	256232	261197	0.118059061774999	2595	375295	3178875	0
bv	1	261197	266004	0.1215587275372576	2595	386420	3178875	0
uv	1	261197	266004	0.1175975777594274	2595	373828	3178875	0
bv	1	266004	270719	0.1247488584474885	2628	401604	3219300	0
uv	1	266004	270719	0.1206470350697356	2628	388399	3219300	0
bv	1	270719	275596	0.1221680010770315	2577	385663	3156825	0
uv	1	270719	275596	0.1222871080911992	2577	386039	3156825	0
uv	1	275596	280367	0.1160540475522232	2545	361813	3117625	0
bv	1	275596	280367	0.1191256164548334	2545	371389	3117625	0
bv	1	280367	285286	0.1187733308426345	2622	381494	3211950	0
uv	1	280367	285286	0.1180746898301654	2622	379250	3211950	0
bv	1	285286	289960	0.1219885839393228	2610	390028	3197250	0
uv	1	285286	289960	0.1188618343889279	2610	380031	3197250	0
bv	1	289960	294597	0.1224157183245824	2577	386445	3156825	0
uv	1	289960	294597	0.1194437449019188	2577	377063	3156825	0
bv	1	294597	299252	0.1257224836632219	2589	398732	3171525	0
uv	1	294597	299252	0.1214850899803722	2589	385293	3171525	0
bv	1	299252	304152	0.1240794482930787	2616	397625	3204600	0
uv	1	299252	304152	0.1206044436123073	2616	386489	3204600	0
bv	1	304152	308921	0.1199567195299172	2584	379711	3165400	0
uv	1	304152	308921	0.1147264168825425	2584	363155	3165400	0
bv	1	308921	313743	0.1274806501245733	2613	408056	3200925	0
uv	1	308921	313743	0.1236236400415504	2613	395710	3200925	0
bv	1	313743	318529	0.1248982687500483	2637	403462	3230325	0
uv	1	313743	318529	0.120506141022962	2637	389274	3230325	0
uv	1	318529	323315	0.119467246109474	2611	382113	3198475	0
bv	1	318529	323315	0.1248310522983609	2611	399269	3198475	0
bv	1	323315	328129	0.1204477035893477	2591	382298	3173975	0
uv	1	323315	328129	0.1152576816137493	2591	365825	3173975	0
bv	1	328129	332853	0.1284170471841704	2628	413413	3219300	0
uv	1	328129	332853	0.1233730935296493	2628	397175	3219300	0
bv	1	332853	337616	0.1226677112303654	2605	391448	3191125	0
uv	1	332853	337616	0.1169098672098397	2605	373074	3191125	0
uv	1	337616	342286	0.1154098154296414	2594	366732	3177650	0
bv	1	337616	342286	0.1174644784667914	2594	373261	3177650	0
uv	1	342286	346860	0.1195015653768168	2627	384565	3218075	0
bv	1	342286	346860	0.1233722023259246	2627	397021	3218075	0
bv	1	346860	351660	0.1228804575905	2626	395288	3216850	0
uv	1	346860	351660	0.1191159053110962	2626	383178	3216850	0
bv	1	351660	356368	0.1248159256146735	2647	404725	3242575	0
uv	1	351660	356368	0.1191398811130043	2647	386320	3242575	0
bv	1	356368	361152	0.1226071127861753	2545	382243	3117625	0
uv	1	356368	361152	0.1182329497614369	2545	368606	3117625	0
bv	1	361152	365914	0.1285931260023269	2596	408939	3180100	0
uv	1	361152	365914	0.1234476903242036	2596	392576	3180100	0
bv	1	365914	370663	0.1237097227865112	2612	395834	3199700	0
uv	1	365914	370663	0.1177766665624902	2612	376850	3199700	0
uv	1	370663	375460	0.1190623818525519	2645	385777	3240125	0
bv	1	370663	375460	0.1230918560240731	2645	398833	3240125	0
bv	1	375460	380288	0.1226102599094349	2632	395320	3224200	0
uv	1	375460	380288	0.1189274858879722	2632	383446	3224200	0
bv	1	380288	385153	0.1190993239401023	2584	376997	3165400	0
uv	1	380288	385153	0.1139249383964112	2584	360618	3165400	0
bv	1	385153	389760	0.1201503513136244	2617	385181	3205825	0
uv	1	385153	389760	0.1184359720196829	2617	379685	3205825	0
uv	1	389760	394504	0.116262495792333	2607	371293	3193575	0
bv	1	389760	394504	0.1210085875546996	2607	386450	3193575	0
bv	1	394504	399253	0.1232137949446804	2599	392285	3183775	0
uv	1	394504	399253	0.1189339698942293	2599	378659	3183775	0
bv	1	399253	403945	0.1171352899843251	2643	379246	3237675	0
uv	1	399253	403945	0.1166167079771749	2643	377567	3237675	0
bv	1	403945	408669	0.1213193092621664	2600	386402	3185000	0
uv	1	403945	408669	0.1180778649921507	2600	376078	3185000	0
bv	1	408669	413371	0.1252573935524305	2605	399712	3191125	0
uv	1	408669	413371	0.1201247209056367	2605	383333	3191125	0
uv	1	413371	418011	0.11558394589136	2607	369126	3193575	0
bv	1	413371	418011	0.1180319860970855	2607	376944	3193575	0
bv	1	418011	422847	0.1144730371043275	2606	365438	3192350	0
uv	1	418011	422847	0.1128908171096527	2606	360387	3192350	0
bv	1	422847	427808	0.1175708712216648	2673	384977	3274425	0
uv	1	422847	427808	0.1130357238293746	2673	370127	3274425	0
bv	1	427808	432503	0.1197557917176087	2604	382009	3189900	0
uv	1	427808	432503	0.1140960531678109	2604	363955	3189900	0
uv	1	432503	437273	0.1207822483832242	2635	389870	3227875	0
bv	1	432503	437273	0.1280331487433683	2635	413275	3227875	0
uv	1	437273	441969	0.1145301159977668	2632	369268	3224200	0
bv	1	437273	441969	0.1224303703244215	2632	394740	3224200	0
bv	1	441969	446694	0.1201783176928001	2614	384829	3202150	0
uv	1	441969	446694	0.1143694080539637	2614	366228	3202150	0
bv	1	446694	451453	0.1206529979188263	2579	381176	3159275	0
uv	1	446694	451453	0.1142445656044503	2579	360930	3159275	0
bv	1	451453	456170	0.1120146805316131	2569	352513	3147025	0
uv	1	451453	456170	0.109014704363645	2569	343072	3147025	0
bv	1	456170	460925	0.1237440142023997	2621	397308	3210725	0
uv	1	456170	460925	0.1191976889954761	2621	382711	3210725	0
uv	1	460925	465780	0.1128934883030194	2611	361087	3198475	0
bv	1	460925	465780	0.1176982780856502	2611	376455	3198475	0
bv	1	465780	470533	0.1150294218350625	2563	361155	3139675	0
uv	1	465780	470533	0.1124259676558879	2563	352981	3139675	0
bv	1	470533	475148	0.1207027369087169	2580	381481	3160500	0
uv	1	470533	475148	0.1154424932763803	2580	364856	3160500	0
bv	1	475148	479880	0.1225670368417324	2593	389325	3176425	0
uv	1	475148	479880	0.1182190670329065	2593	375514	3176425	0
bv	1	479880	484624	0.1153311906202604	2597	366906	3181325	0
uv	1	479880	484624	0.1143888159807627	2597	363908	3181325	0
uv	1	484624	489539	0.1072219652363442	2603	341896	3188675	0
bv	1	484624	489539	0.1124523508981003	2603	358574	3188675	0
bv	1	489539	494298	0.1161541181740312	2597	369524	3181325	0
uv	1	489539	494298	0.1130478652762606	2597	359642	3181325	0
bv	1	494298	498998	0.1195026502047164	2572	376517	3150700	0
uv	1	494298	498998	0.1169146538864379	2572	368363	3150700	0
bv	1	498998	503753	0.1198237403708528	2538	372538	3109050	0
uv	1	498998	503753	0.116467731300558	2538	362104	3109050	0
bv	1	503753	508473	0.1239819262330756	2579	391693	3159275	0
uv	1	503753	508473	0.1220916191214756	2579	385721	3159275	0
uv	1	508473	513247	0.1159149543511817	2631	373591	3222975	0
bv	1	508473	513247	0.118860990234178	2631	383086	3222975	0
bv	1	513247	517929	0.1206785950127354	2596	383770	3180100	0
uv	1	513247	517929	0.1179126442564699	2596	374974	3180100	0
bv	1	517929	522541	0.1155691835952472	2609	369362	3196025	0
uv	1	517929	522541	0.1117181498893156	2609	357054	3196025	0
bv	1	522541	527231	0.1197121766639786	2632	385976	3224200	0
uv	1	522541	527231	0.1193241734383723	2632	384725	3224200	0
bv	1	527231	531994	0.1175016785597176	2614	376258	3202150	0
uv	1	527231	531994	0.1145839514076479	2614	366915	3202150	0
bv	1	531994	536626	0.1205019902697921	2584	381437	3165400	0
uv	1	531994	536626	0.1179452833765085	2584	373344	3165400	0
bv	1	536626	541468	0.1260100245147791	2614	403503	3202150	0
uv	1	536626	541468	0.1220311353309495	2614	390762	3202150	0
bv	1	541468	546332	0.1152401980885089	2588	365346	3170300	0
uv	1	541468	546332	0.1137173138188814	2588	360518	3170300	0
bv	1	546332	551033	0.1191411892436234	2594	378589	3177650	0
uv	1	546332	551033	0.1158154611111985	2594	368021	3177650	0
uv	1	551033	555710	0.1191360413647224	2605	380178	3191125	0
bv	1	551033	555710	0.1210952250381918	2605	386430	3191125	0
uv	1	555710	560461	0.118983291201677	2648	385958	3243800	0
bv	1	555710	560461	0.119696960355139	2648	388273	3243800	0
bv	1	560461	565103	0.1212836096199777	2589	384654	3171525	0
uv	1	560461	565103	0.1188302157479446	2589	376873	3171525	0
bv	1	565103	569768	0.1182314501698709	2589	374974	3171525	0
uv	1	565103	569768	0.1174627348042345	2589	372536	3171525	0
bv	1	569768	574542	0.1137779874955762	2595	361686	3178875	0
uv	1	569768	574542	0.1112399826982816	2595	353618	3178875	0
bv	1	574542	579187	0.1206086090516764	2582	381479	3162950	0
uv	1	574542	579187	0.1154501335778308	2582	365163	3162950	0
bv	1	579187	583925	0.1214648804306998	2608	388056	3194800	0
uv	1	579187	583925	0.1164157380743708	2608	371925	3194800	0
bv	1	583925	588472	0.120343089214172	2603	383735	3188675	0
uv	1	583925	588472	0.1175801861274667	2603	374925	3188675	0
bv	1	588472	593126	0.1226700224325655	2611	392357	3198475	0
uv	1	588472	593126	0.1187590961317502	2611	379848	3198475	0
bv	1	593126	597808	0.1215246700299865	2593	386014	3176425	0
uv	1	593126	597808	0.1162039084820198	2593	369113	3176425	0
uv	1	597808	602514	0.1207145968143355	2624	388025	3214400	0
bv	1	597808	602514	0.124704143852663	2624	400849	3214400	0
bv	1	602514	607306	0.1245543747452898	2604	397316	3189900	0
uv	1	602514	607306	0.119584626477319	2604	381463	3189900	0
bv	1	607306	612095	0.1174154411473553	2577	370660	3156825	0
uv	1	607306	612095	0.1151400536931885	2577	363477	3156825	0
bv	1	612095	616961	0.1201066260472201	2626	386365	3216850	0
uv	1	612095	616961	0.116588277352068	2626	375047	3216850	0
uv	1	616961	621695	0.1253363452251129	2620	402267	3209500	0
bv	1	616961	621695	0.1289693098613491	2620	413927	3209500	0
uv	1	621695	626579	0.1230432451187584	2588	390084	3170300	0
bv	1	621695	626579	0.1245651831056997	2588	394909	3170300	0
bv	1	626579	631354	0.1188580740280903	2630	382931	3221750	0
uv	1	626579	631354	0.1194444013346783	2630	384820	3221750	0
bv	1	631354	636004	0.1207286141764696	2578	381267	3158050	0
uv	1	631354	636004	0.1193932964962556	2578	377050	3158050	0
bv	1	636004	640771	0.1201608982150854	2552	375647	3126200	0
uv	1	636004	640771	0.1157385963789904	2552	361822	3126200	0
bv	1	640771	645436	0.1224165680285348	2569	385248	3147025	0
uv	1	640771	645436	0.1208849627823102	2569	380428	3147025	0
uv	1	645436	650046	0.122257515061666	2588	387593	3170300	0
bv	1	645436	650046	0.1237551651263287	2588	392341	3170300	0
bv	1	650046	654812	0.1195852280773527	2594	380000	3177650	0
uv	1	650046	654812	0.1180463550107784	2594	375110	3177650	0
bv	1	654812	659534	0.1258905801352311	2644	407747	3238900	0
uv	1	654812	659534	0.120394578406249	2644	389946	3238900	0
bv	1	659534	664160	0.1208454020400262	2583	382376	3164175	0
uv	1	659534	664160	0.1186072198914409	2583	375294	3164175	0
bv	1	664160	668814	0.130415265150037	2615	417769	3203375	0
uv	1	664160	668814	0.1251870293050298	2615	401021	3203375	0
uv	1	668814	673650	0.1271961061192935	2587	403094	3169075	0
bv	1	668814	673650	0.1308567957527038	2587	414695	3169075	0
bv	1	673650	678430	0.1230453322423803	2594	390995	3177650	0
uv	1	673650	678430	0.1200931505987128	2594	381614	3177650	0
bv	1	678430	683152	0.1182478312425887	2616	378937	3204600	0
uv	1	678430	683152	0.1129972539474505	2616	362111	3204600	0
bv	1	683152	687708	0.1235465930335338	2609	394858	3196025	0
uv	1	683152	687708	0.1201135785858996	2609	383886	3196025	0
bv	1	687708	692451	0.1224119888079166	2582	387183	3162950	0
uv	1	687708	692451	0.1183584944434784	2582	374362	3162950	0
uv	1	692451	697170	0.1231237885115436	2590	390641	3172750	0
bv	1	692451	697170	0.1266768576156331	2590	401914	3172750	0
bv	1	697170	702027	0.1162625670904513	2578	367163	3158050	0
uv	1	697170	702027	0.1097756526970757	2578	346677	3158050	0
bv	1	702027	706743	0.118140148235238	2569	371790	3147025	0
uv	1	702027	706743	0.1117553880251984	2569	351697	3147025	0
bv	1	706743	711388	0.122468566373918	2584	387662	3165400	0
uv	1	706743	711388	0.115173121880331	2584	364569	3165400	0
bv	1	711388	716207	0.11711860670194	2592	371875	3175200	0
uv	1	711388	716207	0.1127204585537918	2592	357910	3175200	0
bv	1	716207	720893	0.1230991895619295	2634	397198	3226650	0
uv	1	716207	720893	0.1176365580400725	2634	379572	3226650	0
bv	1	720893	725587	0.1191462331698653	2551	372329	3124975	0
uv	1	720893	725587	0.1156034848278786	2551	361258	3124975	0
bv	1	725587	730244	0.1193538182767463	2658	388622	3256050	0
uv	1	725587	730244	0.1146868137774297	2658	373426	3256050	0
bv	1	730244	734906	0.1240176865549429	2617	397579	3205825	0
uv	1	730244	734906	0.118675224006301	2617	380452	3205825	0
bv	1	734906	739636	0.1202876339433229	2594	382232	3177650	0
uv	1	734906	739636	0.1203974635343728	2594	382581	3177650	0
uv	1	739636	744422	0.1205411919368974	2608	385105	3194800	0
bv	1	739636	744422	0.1232443345436334	2608	393741	3194800	0
uv	1	744422	749084	0.1174148621280573	2620	376843	3209500	0
bv	1	744422	749084	0.1217002648387599	2620	390597	3209500	0
bv	1	749084	753741	0.1252632501653531	2561	392979	3137225	0
uv	1	749084	753741	0.1210101283777861	2561	379636	3137225	0
bv	1	753741	758465	0.1174980610286341	2605	374951	3191125	0
uv	1	753741	758465	0.113826315170982	2605	363234	3191125	0
bv	1	758465	763095	0.1241098683900923	2602	395594	3187450	0
uv	1	758465	763095	0.1208003262796279	2602	385045	3187450	0
bv	1	763095	767774	0.1213732246145211	2618	389250	3207050	0
uv	1	763095	767774	0.1163910759108838	2618	373272	3207050	0
uv	1	767774	772421	0.1153371251863714	2587	365512	3169075	0
bv	1	767774	772421	0.1196809794656169	2587	379278	3169075	0
bv	1	772421	777083	0.1233456618053554	2621	396029	3210725	0
uv	1	772421	777083	0.1189709489289802	2621	381983	3210725	0
bv	1	777083	781961	0.1178189316605932	2593	374243	3176425	0
uv	1	777083	781961	0.1152915620548257	2593	366215	3176425	0
bv	1	781961	786789	0.1209491378844386	2643	391594	3237675	0
uv	1	781961	786789	0.1174555815515763	2643	380283	3237675	0
uv	1	786789	791673	0.1141651384811541	2593	362637	3176425	0
bv	1	786789	791673	0.1142136206584446	2593	362791	3176425	0
uv	1	791673	796555	0.1187114262211602	2605	378823	3191125	0
bv	1	791673	796555	0.1190564456108739	2605	379924	3191125	0
bv	1	796555	801252	0.1219063311599149	2601	388421	3186225	0
uv	1	796555	801252	0.1186253324859355	2601	377967	3186225	0
bv	1	801252	806096	0.1217634161866517	2597	387369	3181325	0
uv	1	801252	806096	0.1156675284669123	2597	367976	3181325	0
bv	1	806096	810803	0.121330785658087	2542	377818	3113950	0
uv	1	806096	810803	0.1179408789479599	2542	367262	3113950	0
bv	1	810803	815690	0.1209842190418871	2611	386965	3198475	0
uv	1	810803	815690	0.1182425999890572	2611	378196	3198475	0
uv	1	815690	820508	0.1151330726239293	2578	363596	3158050	0
bv	1	815690	820508	0.1169126517946201	2578	369216	3158050	0
bv	1	820508	825454	0.113760518786954	2675	372779	3276875	0
uv	1	820508	825454	0.1143235552164791	2675	374624	3276875	0
bv	1	825454	830166	0.1192761883854579	2603	380333	3188675	0
uv	1	825454	830166	0.1177856006021309	2603	375580	3188675	0
bv	1	830166	834953	0.123458181416418	2586	391097	3167850	0
uv	1	830166	834953	0.1183787111132155	2586	375006	3167850	0
bv	1	834953	839698	0.1237730899551863	2614	396340	3202150	0
uv	1	834953	839698	0.122407757288072	2614	391968	3202150	0
uv	1	839698	844554	0.1175956336022781	2580	371661	3160500	0
bv	1	839698	844554	0.1224758740705584	2580	387085	3160500	0
bv	1	844554	849335	0.1222721974953262	2609	390785	3196025	0
uv	1	844554	849335	0.1187024507004795	2609	379376	3196025	0
bv	1	849335	854070	0.121940980095742	2592	387187	3175200	0
uv	1	849335	854070	0.1180287855883094	2592	374765	3175200	0
bv	1	854070	858803	0.1210484317854372	2578	382277	3158050	0
uv	1	854070	858803	0.1182166210161333	2578	373334	3158050	0
bv	1	858803	863710	0.12278152191109	2580	388051	3160500	0
uv	1	858803	863710	0.1198436956177819	2580	378766	3160500	0
uv	1	863710	868466	0.1205701078582434	2596	383425	3180100	0
bv	1	863710	868466	0.1211817238451621	2596	385370	3180100	0
bv	1	868466	873311	0.118504687319162	2645	383970	3240125	0
uv	1	868466	873311	0.1148810616874349	2645	372229	3240125	0
bv	1	873311	877985	0.1182888480363639	2631	381242	3222975	0
uv	1	873311	877985	0.1174008485948541	2631	378380	3222975	0
bv	1	877985	882873	0.1178670781027187	2619	378150	3208275	0
uv	1	877985	882873	0.1161533846069928	2619	372652	3208275	0
bv	1	882873	887781	0.115972958390199	2572	365396	3150700	0
uv	1	882873	887781	0.1149627067000984	2572	362213	3150700	0
uv	1	887781	892482	0.1098163979710904	2571	345864	3149475	0
bv	1	887781	892482	0.1121126536962509	2571	353096	3149475	0
bv	1	892482	897512	0.1222811452939384	2680	401449	3283000	0
uv	1	892482	897512	0.1196186414864453	2680	392708	3283000	0
bv	1	897512	902259	0.1132416272679036	2577	357484	3156825	0
uv	1	897512	902259	0.1123841201206908	2577	354777	3156825	0
bv	1	902259	907101	0.1175803551714348	2588	372765	3170300	0
uv	1	902259	907101	0.1122452133867457	2588	355851	3170300	0
bv	1	907101	911798	0.1129610675039246	2600	359781	3185000	0
uv	1	907101	911798	0.1130684458398744	2600	360123	3185000	0
bv	1	911798	916641	0.114655952251426	2626	368831	3216850	0
uv	1	911798	916641	0.1123648911201952	2626	361461	3216850	0
bv	1	916641	921292	0.1148118393560673	2647	372286	3242575	0
uv	1	916641	921292	0.1125636261304673	2647	364996	3242575	0
bv	1	921292	926002	0.1218106731887253	2545	379760	3117625	0
uv	1	921292	926002	0.1171510364460125	2545	365233	3117625	0
bv	1	926002	930721	0.1163124667937619	2612	372165	3199700	0
uv	1	926002	930721	0.1142519611213551	2612	365572	3199700	0
uv	1	930721	935472	0.1233275115438907	2559	386604	3134775	0
bv	1	930721	935472	0.126460112767264	2559	396424	3134775	0
uv	1	935472	940208	0.1195042155858482	2590	379157	3172750	0
bv	1	935472	940208	0.1231811519974785	2590	390823	3172750	0
bv	1	940208	944914	0.1220653061224489	2600	388778	3185000	0
uv	1	940208	944914	0.122349136577708	2600	389682	3185000	0
bv	1	944914	949681	0.1241382872167271	2608	396597	3194800	0
uv	1	944914	949681	0.118517904094153	2608	378641	3194800	0
bv	1	949681	954453	0.1199647266313932	2592	380912	3175200	0
uv	1	949681	954453	0.1152110103300579	2592	365818	3175200	0
bv	1	954453	959223	0.1234892075191229	2636	398759	3229100	0
uv	1	954453	959223	0.1206041931188256	2636	389443	3229100	0
uv	1	959223	964089	0.1141676799752158	2635	368519	3227875	0
bv	1	959223	964089	0.1166810982457499	2635	376632	3227875	0
bv	1	964089	968814	0.1159090397388269	2538	360367	3109050	0
uv	1	964089	968814	0.1135440086199964	2538	353014	3109050	0
bv	1	968814	973529	0.1167721908040324	2656	379930	3253600	0
uv	1	968814	973529	0.1132250430292599	2656	368389	3253600	0
bv	1	973529	978302	0.1188113195588794	2576	374921	3155600	0
uv	1	973529	978302	0.117513943465585	2576	370827	3155600	0
bv	1	978302	983189	0.1244008557486598	2547	388140	3120075	0
uv	1	978302	983189	0.1195259729333429	2547	372930	3120075	0
uv	1	983189	988039	0.1167761540938037	2599	371789	3183775	0
bv	1	983189	988039	0.1183240021672385	2599	376717	3183775	0
bv	1	988039	992845	0.1245647259678464	2582	393992	3162950	0
uv	1	988039	992845	0.1198466621350321	2582	379069	3162950	0
bv	1	992845	997664	0.1221160167427341	2589	387294	3171525	0
uv	1	992845	997664	0.11891724012896	2589	377149	3171525	0
bv	1	997664	1002449	0.1093286644416479	2611	349685	3198475	0
uv	1	997664	1002449	0.1103744753359022	2611	353030	3198475	0
uv	1	1002449	1007276	0.1142705799686503	2643	369971	3237675	0
bv	1	1002449	1007276	0.1165527732091701	2643	377360	3237675	0
uv	1	1007276	1012103	0.1126948761155838	2616	361142	3204600	0
bv	1	1007276	1012103	0.1143384509767209	2616	366409	3204600	0
bv	1	1012103	1016916	0.1177258118142524	2578	371784	3158050	0
uv	1	1012103	1016916	0.1155596016529187	2578	364943	3158050	0
bv	1	1016916	1021617	0.11598150336699	2573	365565	3151925	0
uv	1	1016916	1021617	0.1137178073716855	2573	358430	3151925	0
bv	1	1021617	1026301	0.1172589959662925	2555	367006	3129875	0
uv	1	1021617	1026301	0.1153614760972882	2555	361067	3129875	0
uv	1	1026301	1031084	0.1136962661541932	2623	365326	3213175	0
bv	1	1026301	1031084	0.1144886288484131	2623	367872	3213175	0
uv	1	1031084	1035846	0.1154764346237172	2647	374441	3242575	0
