pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	72095	73665	0.1179945764956013	1603	231703	1963675	0
uv	1	72095	73665	0.11696385603524	1603	229679	1963675	0
bv	1	73665	75234	0.1121963679088656	1598	219630	1957550	0
uv	1	73665	75234	0.1096738269775995	1598	214692	1957550	0
bv	1	75234	76752	0.1186703810616278	1619	235356	1983275	0
uv	1	75234	76752	0.1166333463589265	1619	231316	1983275	0
bv	1	76752	78247	0.1258469890419221	1624	250360	1989400	0
uv	1	76752	78247	0.1216658288931336	1624	242042	1989400	0
bv	1	78247	79802	0.1195165444818704	1648	241280	2018800	0
uv	1	78247	79802	0.1150292252823459	1648	232221	2018800	0
uv	1	79802	81385	0.1173375043448036	1644	236306	2013900	0
bv	1	79802	81385	0.1250037241173841	1644	251745	2013900	0
bv	1	81385	82896	0.1251868289742043	1591	243986	1948975	0
uv	1	81385	82896	0.1172677946099873	1591	228552	1948975	0
bv	1	82896	84441	0.1258179784989961	1606	247528	1967350	0
uv	1	82896	84441	0.1196020026939792	1606	235299	1967350	0
bv	1	84441	86005	0.1213153885860328	1621	240899	1985725	0
uv	1	84441	86005	0.1153543416132646	1621	229062	1985725	0
bv	1	86005	87541	0.1210939680863103	1623	240756	1988175	0
uv	1	86005	87541	0.1175706363876419	1623	233751	1988175	0
bv	1	87541	89056	0.1184718610875052	1609	233511	1971025	0
uv	1	87541	89056	0.110862114889461	1609	218512	1971025	0
bv	1	89056	90591	0.1166722929773413	1596	228106	1955100	0
uv	1	89056	90591	0.1134294920975909	1596	221766	1955100	0
bv	1	90591	92127	0.1190903509418207	1662	242462	2035950	0
uv	1	90591	92127	0.1158309388737444	1662	235826	2035950	0
uv	1	92127	93652	0.122748637343136	1610	242091	1972250	0
bv	1	92127	93652	0.1237687919888452	1610	244103	1972250	0
uv	1	93652	95128	0.1208123347138366	1636	242120	2004100	0
bv	1	93652	95128	0.1217544034728805	1636	244008	2004100	0
bv	1	95128	96659	0.1201786831055123	1599	235403	1958775	0
uv	1	95128	96659	0.1176505724240915	1599	230451	1958775	0
bv	1	96659	98215	0.1193311842253803	1627	237836	1993075	0
uv	1	96659	98215	0.1158737127303287	1627	230945	1993075	0
bv	1	98215	99750	0.126932361882528	1591	247388	1948975	0
uv	1	98215	99750	0.1254582536974563	1591	244515	1948975	0
bv	1	99750	101322	0.1152623732127581	1670	235798	2045750	0
uv	1	99750	101322	0.116107051203715	1670	237526	2045750	0
bv	1	101322	102885	0.1182927738695965	1642	237940	2011450	0
uv	1	101322	102885	0.1129891371895896	1642	227272	2011450	0
bv	1	102885	104479	0.1222586494347291	1677	251159	2054325	0
uv	1	102885	104479	0.1155600988159127	1677	237398	2054325	0
bv	1	104479	105974	0.1181493249607535	1625	235191	1990625	0
uv	1	104479	105974	0.1133156671899529	1625	225569	1990625	0
uv	1	105974	107543	0.1144163060456303	1594	223415	1952650	0
bv	1	105974	107543	0.1243397434256011	1594	242792	1952650	0
bv	1	107543	109044	0.1249627074746921	1639	250897	2007775	0
uv	1	107543	109044	0.1133393931092876	1639	227560	2007775	0
bv	1	109044	110540	0.1143567439586175	1586	222178	1942850	0
uv	1	109044	110540	0.1097465064209795	1586	213221	1942850	0
bv	1	110540	112029	0.1150803134942189	1578	222456	1933050	0
uv	1	110540	112029	0.1095801970978505	1578	211824	1933050	0
bv	1	112029	113574	0.1160709564516738	1621	230485	1985725	0
uv	1	112029	113574	0.1097815659268025	1621	217996	1985725	0
bv	1	113574	115116	0.1177048934628931	1634	235604	2001650	0
uv	1	113574	115116	0.1124272475207953	1634	225040	2001650	0
bv	1	115116	116685	0.1185345282024248	1626	236103	1991850	0
uv	1	115116	116685	0.1121921831463212	1626	223470	1991850	0
uv	1	116685	118179	0.1114411380315673	1624	221701	1989400	0
bv	1	116685	118179	0.1165004523977078	1624	231766	1989400	0
uv	1	118179	119728	0.1036883116883116	1650	209580	2021250	0
bv	1	118179	119728	0.1092002473716759	1650	220721	2021250	0
bv	1	119728	121329	0.1182808421785279	1642	237916	2011450	0
uv	1	119728	121329	0.1148648984563374	1642	231045	2011450	0
bv	1	121329	122845	0.1222974911296207	1622	242999	1986950	0
uv	1	121329	122845	0.1155081909459221	1622	229509	1986950	0
bv	1	122845	124376	0.1217905556383137	1644	245274	2013900	0
uv	1	122845	124376	0.1164034957048512	1644	234425	2013900	0
bv	1	124376	125927	0.1242847235981771	1648	250906	2018800	0
uv	1	124376	125927	0.1198266296809986	1648	241906	2018800	0
bv	1	125927	127466	0.1246985662463292	1654	252658	2026150	0
uv	1	125927	127466	0.1217619623423734	1654	246708	2026150	0
bv	1	127466	128996	0.125652292508741	1646	253359	2016350	0
uv	1	127466	128996	0.1218295434820343	1646	245651	2016350	0
bv	1	128996	130549	0.12988171543971	1627	258864	1993075	0
uv	1	128996	130549	0.1235191851786811	1627	246183	1993075	0
uv	1	130549	132073	0.1172748671406731	1682	241639	2060450	0
bv	1	130549	132073	0.121240505714771	1682	249810	2060450	0
bv	1	132073	133585	0.1227258562999668	1598	240242	1957550	0
uv	1	132073	133585	0.1210267936962018	1598	236916	1957550	0
bv	1	133585	135074	0.1247071360420306	1647	251606	2017575	0
uv	1	133585	135074	0.1194042352824554	1647	240907	2017575	0
bv	1	135074	136600	0.1281798736757341	1622	254687	1986950	0
uv	1	135074	136600	0.1216618435290269	1622	241736	1986950	0
bv	1	136600	138093	0.1296635546943808	1622	257635	1986950	0
uv	1	136600	138093	0.1256528850751151	1622	249666	1986950	0
bv	1	138093	139637	0.1226015077204821	1627	244354	1993075	0
uv	1	138093	139637	0.1214299512060509	1627	242019	1993075	0
bv	1	139637	141151	0.1235672909213591	1603	242646	1963675	0
uv	1	139637	141151	0.1179024023832864	1603	231522	1963675	0
uv	1	141151	142699	0.111704823632374	1609	220173	1971025	0
bv	1	141151	142699	0.1138808487969457	1609	224462	1971025	0
bv	1	142699	144272	0.1299499613625711	1611	256453	1973475	0
uv	1	142699	144272	0.1204601021041563	1611	237725	1973475	0
bv	1	144272	145810	0.126704256274637	1636	253928	2004100	0
uv	1	144272	145810	0.1206466743176488	1636	241788	2004100	0
bv	1	145810	147326	0.1205910284906041	1616	238722	1979600	0
uv	1	145810	147326	0.1152273186502323	1616	228104	1979600	0
bv	1	147326	148857	0.1149138912070404	1614	227202	1977150	0
uv	1	147326	148857	0.1073732392585287	1614	212293	1977150	0
bv	1	148857	150392	0.117358432734796	1598	229735	1957550	0
uv	1	148857	150392	0.1132895711476079	1598	221770	1957550	0
bv	1	150392	151909	0.130357262905162	1700	271469	2082500	0
uv	1	150392	151909	0.1211082833133253	1700	252208	2082500	0
uv	1	151909	153450	0.1082741244646006	1620	214870	1984500	0
bv	1	151909	153450	0.1107785336356765	1620	219840	1984500	0
bv	1	153450	155000	0.1252639154884906	1673	256719	2049425	0
uv	1	153450	155000	0.1181863205533259	1673	242214	2049425	0
bv	1	155000	156586	0.1168856240284811	1628	233105	1994300	0
uv	1	155000	156586	0.1167131324274181	1628	232761	1994300	0
bv	1	156586	158149	0.1237380489896824	1618	245255	1982050	0
uv	1	156586	158149	0.1212103630079967	1618	240245	1982050	0
bv	1	158149	159699	0.1227276770272273	1652	248364	2023700	0
uv	1	158149	159699	0.1183994663240598	1652	239605	2023700	0
bv	1	159699	161219	0.1220291118277695	1639	245007	2007775	0
uv	1	159699	161219	0.1205623140043082	1639	242062	2007775	0
bv	1	161219	162733	0.1108623290489072	1637	222315	2005325	0
uv	1	161219	162733	0.1107486317679179	1637	222087	2005325	0
bv	1	162733	164221	0.1163166596747526	1654	235675	2026150	0
uv	1	162733	164221	0.1124630456777632	1654	227867	2026150	0
uv	1	164221	165779	0.1185794632813755	1651	239824	2022475	0
bv	1	164221	165779	0.1220232635755695	1651	246789	2022475	0
bv	1	165779	167373	0.116661972191637	1594	227800	1952650	0
uv	1	165779	167373	0.1130468850024326	1594	220741	1952650	0
bv	1	167373	168890	0.1191239667348193	1627	237423	1993075	0
uv	1	167373	168890	0.1162018489018225	1627	231599	1993075	0
bv	1	168890	170414	0.1169068169807997	1622	232288	1986950	0
uv	1	168890	170414	0.1103877802662372	1622	219335	1986950	0
bv	1	170414	171948	0.1166855839941869	1629	232849	1995525	0
uv	1	170414	171948	0.1176978489369965	1629	234869	1995525	0
bv	1	171948	173433	0.1152959747434885	1629	230076	1995525	0
uv	1	171948	173433	0.1124085140501873	1629	224314	1995525	0
bv	1	173433	174950	0.1179343645947241	1661	239964	2034725	0
uv	1	173433	174950	0.1165720183317155	1661	237192	2034725	0
uv	1	174950	176512	0.1177612707551534	1588	229081	1945300	0
bv	1	174950	176512	0.1234195239808769	1588	240088	1945300	0
bv	1	176512	178121	0.1232143784224774	1651	249198	2022475	0
uv	1	176512	178121	0.1202017330251301	1651	243105	2022475	0
bv	1	178121	179668	0.1145307654018455	1599	224340	1958775	0
uv	1	178121	179668	0.1090579571415808	1599	213620	1958775	0
bv	1	179668	181282	0.1157290970338039	1557	220733	1907325	0
uv	1	179668	181282	0.1126766544768196	1557	214911	1907325	0
bv	1	181282	182776	0.1242728074323029	1597	243118	1956325	0
uv	1	181282	182776	0.1205622787624755	1597	235859	1956325	0
bv	1	182776	184273	0.1183053980466115	1634	236806	2001650	0
uv	1	182776	184273	0.1164094621936902	1634	233011	2001650	0
bv	1	184273	185861	0.1190114717473705	1626	237053	1991850	0
uv	1	184273	185861	0.1173632552652057	1626	233770	1991850	0
uv	1	185861	187390	0.116775485331244	1641	234745	2010225	0
bv	1	185861	187390	0.1193423621733885	1641	239905	2010225	0
uv	1	187390	188891	0.1196418311383054	1641	240507	2010225	0
bv	1	187390	188891	0.1218858585481724	1641	245018	2010225	0
bv	1	188891	190429	0.124246771172237	1656	252047	2028600	0
uv	1	188891	190429	0.1179296066252588	1656	239232	2028600	0
bv	1	190429	191966	0.1199388128194605	1641	241104	2010225	0
uv	1	190429	191966	0.1129142260194754	1641	226983	2010225	0
bv	1	191966	193492	0.1190018843989013	1657	241553	2029825	0
uv	1	191966	193492	0.1132654292857758	1657	229909	2029825	0
bv	1	193492	195002	0.1229468629557086	1615	243235	1978375	0
uv	1	193492	195002	0.1175828647248373	1615	232623	1978375	0
bv	1	195002	196499	0.1232547825760138	1629	245958	1995525	0
uv	1	195002	196499	0.1172558599867202	1629	233987	1995525	0
bv	1	196499	198049	0.1197328108300676	1604	235263	1964900	0
uv	1	196499	198049	0.1163168609089521	1604	228551	1964900	0
bv	1	198049	199596	0.1256014641728927	1628	250487	1994300	0
uv	1	198049	199596	0.1188221431078574	1628	236967	1994300	0
uv	1	199596	201136	0.1164593590844755	1687	240672	2066575	0
bv	1	199596	201136	0.1198528967010633	1687	247685	2066575	0
bv	1	201136	202699	0.115110068612571	1627	229423	1993075	0
uv	1	201136	202699	0.1116154685598886	1627	222458	1993075	0
bv	1	202699	204243	0.1193664181539774	1626	237760	1991850	0
uv	1	202699	204243	0.1121068353540678	1626	223300	1991850	0
bv	1	204243	205792	0.1257481333997013	1640	252628	2009000	0
uv	1	204243	205792	0.122733200597312	1640	246571	2009000	0
bv	1	205792	207365	0.1190108453387456	1639	238947	2007775	0
uv	1	205792	207365	0.1108012601013559	1639	222464	2007775	0
bv	1	207365	208880	0.1126011131725417	1650	227595	2021250	0
uv	1	207365	208880	0.1076423005565862	1650	217572	2021250	0
bv	1	208880	210453	0.1190056661485232	1628	237333	1994300	0
uv	1	208880	210453	0.1156375670661385	1628	230616	1994300	0
uv	1	210453	211967	0.1282192052078563	1649	259006	2020025	0
bv	1	210453	211967	0.1305543248227126	1649	263723	2020025	0
bv	1	211967	213504	0.118635827664399	1575	228893	1929375	0
uv	1	211967	213504	0.1136388726919339	1575	219252	1929375	0
bv	1	213504	215028	0.1238339482442787	1582	239984	1937950	0
uv	1	213504	215028	0.1210696870404293	1582	234627	1937950	0
bv	1	215028	216533	0.1269285151215606	1631	253600	1997975	0
uv	1	215028	216533	0.1220370625258073	1631	243827	1997975	0
bv	1	216533	218036	0.1209409565352858	1572	232896	1925700	0
uv	1	216533	218036	0.1176122968271278	1572	226486	1925700	0
bv	1	218036	219587	0.1270259855494993	1610	250527	1972250	0
uv	1	218036	219587	0.123994422613766	1610	244548	1972250	0
bv	1	219587	221158	0.1259970110493176	1666	257141	2040850	0
uv	1	219587	221158	0.1199725604527525	1666	244846	2040850	0
uv	1	221158	222687	0.1153848106406741	1608	227285	1969800	0
bv	1	221158	222687	0.1186881916945882	1608	233792	1969800	0
bv	1	222687	224183	0.1154386185243328	1625	229795	1990625	0
uv	1	222687	224183	0.1122471585557299	1625	223442	1990625	0
bv	1	224183	225763	0.1261044196819832	1630	251799	1996750	0
uv	1	224183	225763	0.1214999373982722	1630	242605	1996750	0
bv	1	225763	227290	0.1194086930198531	1618	236674	1982050	0
uv	1	225763	227290	0.1154153527913019	1618	228759	1982050	0
bv	1	227290	228885	0.1228944704002342	1673	251863	2049425	0
uv	1	227290	228885	0.1170079412518145	1673	239799	2049425	0
bv	1	228885	230419	0.1293510578543344	1635	259074	2002875	0
uv	1	228885	230419	0.1224075391624539	1635	245167	2002875	0
bv	1	230419	231896	0.1322334004024145	1633	264523	2000425	0
uv	1	230419	231896	0.12526638089406	1633	250586	2000425	0
bv	1	231896	233449	0.1159607477107035	1618	229840	1982050	0
uv	1	231896	233449	0.1117413788754067	1618	221477	1982050	0
uv	1	233449	235009	0.1145075421472937	1564	219385	1915900	0
bv	1	233449	235009	0.1199258833968369	1564	229766	1915900	0
bv	1	235009	236585	0.1255592742645763	1622	249480	1986950	0
uv	1	235009	236585	0.120465034349128	1622	239358	1986950	0
bv	1	236585	238129	0.1236749755252654	1626	246342	1991850	0
uv	1	236585	238129	0.1189301403218113	1626	236891	1991850	0
bv	1	238129	239669	0.1236210515855764	1643	248809	2012675	0
uv	1	238129	239669	0.1186748978349708	1643	238854	2012675	0
bv	1	239669	241187	0.1196443184220671	1641	240512	2010225	0
uv	1	239669	241187	0.1157940031588503	1641	232772	2010225	0
bv	1	241187	242755	0.1157886102065674	1642	232903	2011450	0
uv	1	241187	242755	0.1125362300827761	1642	226361	2011450	0
bv	1	242755	244270	0.1218483245149911	1620	241808	1984500	0
uv	1	242755	244270	0.1148783068783068	1620	227976	1984500	0
uv	1	244270	245765	0.1169361638622542	1641	235068	2010225	0
bv	1	244270	245765	0.1187140742951659	1641	238642	2010225	0
bv	1	245765	247301	0.1232010605616387	1601	241625	1961225	0
uv	1	245765	247301	0.1186003645680633	1601	232602	1961225	0
bv	1	247301	248802	0.1209782014995779	1644	243638	2013900	0
uv	1	247301	248802	0.1183579125080689	1644	238361	2013900	0
bv	1	248802	250338	0.1104223025813636	1631	220621	1997975	0
uv	1	248802	250338	0.1050403533577747	1631	209868	1997975	0
bv	1	250338	251924	0.1160364588033571	1583	225015	1939175	0
uv	1	250338	251924	0.112311163252414	1583	217791	1939175	0
bv	1	251924	253419	0.1194174830350087	1627	238008	1993075	0
uv	1	251924	253419	0.1110670697289364	1627	221365	1993075	0
bv	1	253419	254953	0.1192676042265131	1634	238732	2001650	0
uv	1	253419	254953	0.1148922139235131	1634	229974	2001650	0
uv	1	254953	256492	0.1083734706374895	1633	216793	2000425	0
bv	1	254953	256492	0.1139427871577289	1633	227934	2000425	0
uv	1	256492	258070	0.1164838227974116	1640	234016	2009000	0
bv	1	256492	258070	0.1195012444001991	1640	240078	2009000	0
bv	1	258070	259560	0.122330866412499	1638	245463	2006550	0
uv	1	258070	259560	0.1161052552889287	1638	232971	2006550	0
bv	1	259560	261022	0.1248994974874371	1592	243579	1950200	0
uv	1	259560	261022	0.121423443749359	1592	236800	1950200	0
bv	1	261022	262534	0.1200994535105322	1617	237896	1980825	0
uv	1	261022	262534	0.1141913091767319	1617	226193	1980825	0
bv	1	262534	264064	0.1267188803526291	1639	254423	2007775	0
uv	1	262534	264064	0.1243485948375689	1639	249664	2007775	0
bv	1	264064	265538	0.1298076751051078	1597	253946	1956325	0
uv	1	264064	265538	0.120805592117874	1597	236335	1956325	0
bv	1	265538	267067	0.1219321758554168	1608	240182	1969800	0
uv	1	265538	267067	0.114463904964971	1608	225471	1969800	0
uv	1	267067	268593	0.1117830223337007	1611	220601	1973475	0
bv	1	267067	268593	0.115225680588809	1611	227395	1973475	0
bv	1	268593	270122	0.1139416012558869	1625	226815	1990625	0
uv	1	268593	270122	0.1084699529042386	1625	215923	1990625	0
bv	1	270122	271658	0.1138132343846629	1650	230045	2021250	0
uv	1	270122	271658	0.1108749536178107	1650	224106	2021250	0
bv	1	271658	273157	0.1196964285714285	1600	234605	1960000	0
uv	1	271658	273157	0.113929081632653	1600	223301	1960000	0
bv	1	273157	274664	0.1206232005910978	1602	236717	1962450	0
uv	1	273157	274664	0.1172305026879665	1602	230059	1962450	0
bv	1	274664	276244	0.1193166564978645	1639	239561	2007775	0
uv	1	274664	276244	0.1131466424275628	1639	227173	2007775	0
bv	1	276244	277835	0.1221005414916421	1647	246347	2017575	0
uv	1	276244	277835	0.1190523276705946	1647	240197	2017575	0
bv	1	277835	279352	0.1191527827011698	1612	235291	1974700	0
uv	1	277835	279352	0.1120894313060211	1612	221343	1974700	0
bv	1	279352	280874	0.1177448979591836	1600	230780	1960000	0
uv	1	279352	280874	0.1116826530612244	1600	218898	1960000	0
uv	1	280874	282447	0.1150744282953033	1626	229211	1991850	0
bv	1	280874	282447	0.1235770765870924	1626	246147	1991850	0
bv	1	282447	284000	0.1160848028531801	1648	234352	2018800	0
uv	1	282447	284000	0.1089781058054289	1648	220005	2018800	0
bv	1	284000	285563	0.1216010469523562	1653	246233	2024925	0
uv	1	284000	285563	0.1164191266343197	1653	235740	2024925	0
bv	1	285563	287075	0.123218133968916	1644	248149	2013900	0
uv	1	285563	287075	0.1098257113064203	1644	221178	2013900	0
bv	1	287075	288531	0.1190957460095421	1634	238388	2001650	0
uv	1	287075	288531	0.1172652561636649	1634	234724	2001650	0
bv	1	288531	290036	0.1270148230336728	1637	254706	2005325	0
uv	1	288531	290036	0.1227905701070898	1637	246235	2005325	0
bv	1	290036	291602	0.1168826562282268	1611	230665	1973475	0
uv	1	290036	291602	0.1156416980199901	1611	228216	1973475	0
uv	1	291602	293125	0.1119426504779126	1580	216665	1935500	0
bv	1	291602	293125	0.1104546628778093	1580	213785	1935500	0
bv	1	293125	294647	0.1231545756988927	1644	248021	2013900	0
uv	1	293125	294647	0.1180584934703808	1644	237758	2013900	0
bv	1	294647	296151	0.1296484718289229	1672	265546	2048200	0
uv	1	294647	296151	0.1287633043648081	1672	263733	2048200	0
bv	1	296151	297696	0.118411263239473	1580	229185	1935500	0
uv	1	296151	297696	0.1146132782226814	1580	221834	1935500	0
bv	1	297696	299240	0.1311611541168191	1624	260932	1989400	0
uv	1	297696	299240	0.1258052679199758	1624	250277	1989400	0
bv	1	299240	300792	0.1135460428073668	1640	228114	2009000	0
uv	1	299240	300792	0.1071214534594325	1640	215207	2009000	0
bv	1	300792	302262	0.1218577947149375	1628	243021	1994300	0
uv	1	300792	302262	0.1141889384746527	1628	227727	1994300	0
uv	1	302262	303779	0.1186119952568183	1635	237565	2002875	0
bv	1	302262	303779	0.1223885664357486	1635	245129	2002875	0
uv	1	303779	305306	0.1164322946247144	1617	230632	1980825	0
bv	1	303779	305306	0.1167851778930496	1617	231331	1980825	0
bv	1	305306	306817	0.1228721506685857	1659	249710	2032275	0
uv	1	305306	306817	0.1226763110307414	1659	249312	2032275	0
bv	1	306817	308365	0.1261426301051941	1618	250021	1982050	0
uv	1	306817	308365	0.1239756817436492	1618	245726	1982050	0
bv	1	308365	309879	0.126865671641791	1608	249900	1969800	0
uv	1	308365	309879	0.1241009239516702	1608	244454	1969800	0
bv	1	309879	311395	0.1236056538358965	1607	243327	1968575	0
uv	1	309879	311395	0.1199715530269357	1607	236173	1968575	0
bv	1	311395	312891	0.1204820786509815	1629	240425	1995525	0
uv	1	311395	312891	0.1152488693451598	1629	229982	1995525	0
bv	1	312891	314426	0.1271274476641485	1629	253686	1995525	0
uv	1	312891	314426	0.1227967577454554	1629	245044	1995525	0
bv	1	314426	315933	0.1206471502458661	1602	236764	1962450	0
uv	1	314426	315933	0.1147545160386251	1602	225200	1962450	0
uv	1	315933	317489	0.1130037755729212	1627	225225	1993075	0
bv	1	315933	317489	0.1188374747563438	1627	236852	1993075	0
bv	1	317489	318989	0.1157179731705766	1605	227516	1966125	0
uv	1	317489	318989	0.1146249602644796	1605	225367	1966125	0
bv	1	318989	320531	0.1210953691607158	1609	238682	1971025	0
uv	1	318989	320531	0.1174668002688956	1609	231530	1971025	0
bv	1	320531	322063	0.1217811685421832	1605	239437	1966125	0
uv	1	320531	322063	0.1187203255133829	1605	233419	1966125	0
bv	1	322063	323553	0.1236294517807122	1632	247160	1999200	0
uv	1	322063	323553	0.1180232092837134	1632	235952	1999200	0
bv	1	323553	325070	0.119073601374656	1639	239073	2007775	0
uv	1	323553	325070	0.1119443164697239	1639	224759	2007775	0
bv	1	325070	326592	0.1331612645058023	1632	266216	1999200	0
uv	1	325070	326592	0.1284503801520608	1632	256798	1999200	0
uv	1	326592	328124	0.1176234606449679	1634	235441	2001650	0
bv	1	326592	328124	0.1208463018010141	1634	241892	2001650	0
bv	1	328124	329612	0.1226953708312593	1640	246495	2009000	0
uv	1	328124	329612	0.1158899950223992	1640	232823	2009000	0
bv	1	329612	331130	0.1191208413611987	1663	242670	2037175	0
uv	1	329612	331130	0.1121140795464307	1663	228396	2037175	0
bv	1	331130	332632	0.1129792957086099	1654	228913	2026150	0
uv	1	331130	332632	0.1121901142561014	1654	227314	2026150	0
bv	1	332632	334236	0.1265499658830097	1645	255014	2015125	0
