pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
bv	uv	1	259062	261923	0.146566129032258	3472	1272194	8680000	0
bv	uv	1	261923	264790	0.1498331658291457	3383	1267214	8457500	0
bv	uv	1	264790	267695	0.1625699736611062	3417	1388754	8542500	0
bv	uv	1	267695	270575	0.1557333333333333	3411	1328016	8527500	0
bv	uv	1	270575	273470	0.1589160682754561	3398	1349992	8495000	0
bv	uv	1	273470	276391	0.1582881594372802	3412	1350198	8530000	0
bv	uv	1	276391	279224	0.1550071449317455	3443	1334224	8607500	0
bv	uv	1	279224	282124	0.1544311504424778	3390	1308804	8475000	0
bv	uv	1	282124	285017	0.1529297297297297	3404	1301432	8510000	0
bv	uv	1	285017	287903	0.1566353488372093	3440	1347064	8600000	0
bv	uv	1	287903	290745	0.1518999422299249	3462	1314694	8655000	0
bv	uv	1	290745	293623	0.1580273940112659	3373	1332566	8432500	0
bv	uv	1	293623	296541	0.1539863325740318	3512	1352000	8780000	0
bv	uv	1	296541	299382	0.1577088702687084	3461	1364576	8652500	0
bv	uv	1	299382	302204	0.164090596797671	3435	1409128	8587500	0
bv	uv	1	302204	305072	0.1579151087595532	3402	1343068	8505000	0
bv	uv	1	305072	307953	0.1556460914881297	3454	1344004	8635000	0
bv	uv	1	307953	310789	0.1567891732862606	3399	1332316	8497500	0
bv	uv	1	310789	313648	0.1591995278843316	3389	1348818	8472500	0
bv	uv	1	313648	316576	0.1572614214682655	3419	1344192	8547500	0
bv	uv	1	316576	319408	0.1528227017440142	3383	1292498	8457500	0
bv	uv	1	319408	322265	0.1564182030338389	3428	1340504	8570000	0
bv	uv	1	322265	325251	0.1575107719401232	3407	1341598	8517500	0
bv	uv	1	325251	328164	0.1545538277511961	3344	1292070	8360000	0
bv	uv	1	328164	330989	0.1545359109548916	3414	1318964	8535000	0
bv	uv	1	330989	333892	0.1549954939341421	3462	1341486	8655000	0
bv	uv	1	333892	336787	0.1602733196360434	3407	1365128	8517500	0
bv	uv	1	336787	339707	0.1520299590403745	3418	1299096	8545000	0
bv	uv	1	339707	342635	0.1523045086705202	3460	1317434	8650000	0
bv	uv	1	342635	345504	0.157614784868611	3463	1364550	8657500	0
bv	uv	1	345504	348365	0.1557156542056074	3424	1332926	8560000	0
bv	uv	1	348365	351212	0.1648156587788489	3423	1410410	8557500	0
bv	uv	1	351212	354033	0.1603115912408759	3425	1372668	8562500	0
bv	uv	1	354033	356859	0.1676952058657642	3546	1486618	8865000	0
bv	uv	1	356859	359678	0.1596940342587123	3386	1351810	8465000	0
bv	uv	1	359678	362472	0.156677120373069	3431	1343898	8577500	0
bv	uv	1	362472	365333	0.1587242228739002	3410	1353124	8525000	0
bv	uv	1	365333	368193	0.1620069147377673	3413	1382324	8532500	0
bv	uv	1	368193	371045	0.1633606150206978	3382	1381214	8455000	0
bv	uv	1	371045	373892	0.1539475813544415	3411	1312788	8527500	0
bv	uv	1	373892	376744	0.1545296664716208	3418	1320456	8545000	0
bv	uv	1	376744	379561	0.1530097589653145	3402	1301348	8505000	0
bv	uv	1	379561	382431	0.1599357922691059	3389	1355056	8472500	0
bv	uv	1	382431	385242	0.1633522813135716	3441	1405238	8602500	0
bv	uv	1	385242	388077	0.1516986349114144	3443	1305746	8607500	0
bv	uv	1	388077	390916	0.1534629102526866	3443	1320932	8607500	0
bv	uv	1	390916	393747	0.1623814868382991	3457	1403382	8642500	0
bv	uv	1	393747	396613	0.1599591207536397	3503	1400842	8757500	0
bv	uv	1	396613	399464	0.1542206422018348	3488	1344804	8720000	0
bv	uv	1	399464	402302	0.1573181603773585	3392	1334058	8480000	0
bv	uv	1	402302	405154	0.1567712713582392	3453	1353328	8632500	0
bv	uv	1	405154	408073	0.1494036970781156	3354	1252750	8385000	0
bv	uv	1	408073	410944	0.1567208104196816	3455	1353676	8637500	0
bv	uv	1	410944	413794	0.1599551315409077	3459	1383212	8647500	0
bv	uv	1	413794	416670	0.1584312952767314	3451	1366866	8627500	0
bv	uv	1	416670	419522	0.1633606615475487	3386	1382848	8465000	0
bv	uv	1	419522	422349	0.1629503347889374	3435	1399336	8587500	0
bv	uv	1	422349	425223	0.1625673372781065	3380	1373694	8450000	0
bv	uv	1	425223	428103	0.1548004550625711	3516	1360696	8790000	0
bv	uv	1	428103	430991	0.1664197502178332	3443	1432458	8607500	0
bv	uv	1	430991	433863	0.1528044666470761	3403	1299984	8507500	0
bv	uv	1	433863	436741	0.1594576508306616	3431	1367748	8577500	0
bv	uv	1	436741	439571	0.1580129106628242	3470	1370762	8675000	0
bv	uv	1	439571	442449	0.1550828924162257	3402	1318980	8505000	0
bv	uv	1	442449	445323	0.1515026775320139	3436	1301408	8590000	0
bv	uv	1	445323	448232	0.1558126772793053	3455	1345832	8637500	0
bv	uv	1	448232	451098	0.1533455393586006	3430	1314938	8575000	0
bv	uv	1	451098	453986	0.1520849494348602	3362	1278274	8405000	0
bv	uv	1	453986	456925	0.1577226635514018	3424	1350106	8560000	0
bv	uv	1	456925	459769	0.1654244359800761	3413	1411484	8532500	0
bv	uv	1	459769	462631	0.1571529204578808	3407	1338550	8517500	0
bv	uv	1	462631	465514	0.1492430624816662	3409	1271924	8522500	0
bv	uv	1	465514	468378	0.1584722173531989	3423	1356126	8557500	0
bv	uv	1	468378	471218	0.1570979615608619	3434	1348686	8585000	0
bv	uv	1	471218	474014	0.1595712885557797	3469	1383882	8672500	0
bv	uv	1	474014	476909	0.1578423662981774	3347	1320746	8367500	0
bv	uv	1	476909	479850	0.1602749783549783	3465	1388382	8662500	0
bv	uv	1	479850	482767	0.1496972814966384	3421	1280286	8552500	0
bv	uv	1	482767	485596	0.1573613789073912	3423	1346620	8557500	0
bv	uv	1	485596	488420	0.152988358556461	3436	1314170	8590000	0
bv	uv	1	488420	491367	0.1506391728212703	3385	1274784	8462500	0
bv	uv	1	491367	494255	0.1516098294304712	3459	1311046	8647500	0
bv	uv	1	494255	497107	0.1526698052891601	3441	1313342	8602500	0
bv	uv	1	497107	500088	0.1537874447391689	3393	1304502	8482500	0
bv	uv	1	500088	502948	0.1470876033057851	3388	1245832	8470000	0
bv	uv	1	502948	505866	0.1551161031518624	3490	1353388	8725000	0
bv	uv	1	505866	508746	0.1500785526699737	3427	1285798	8567500	0
bv	uv	1	508746	511638	0.1627078346342873	3459	1407016	8647500	0
bv	uv	1	511638	514484	0.1661417633410672	3448	1432142	8620000	0
bv	uv	1	514484	517360	0.1650867790594498	3381	1395396	8452500	0
bv	uv	1	517360	520249	0.1617926956521739	3450	1395462	8625000	0
bv	uv	1	520249	523152	0.1666141246290801	3370	1403724	8425000	0
bv	uv	1	523152	526036	0.1552613026819923	3393	1317004	8482500	0
bv	uv	1	526036	528946	0.1561911239193083	3470	1354958	8675000	0
bv	uv	1	528946	531833	0.1571491789109766	3471	1363662	8677500	0
bv	uv	1	531833	534708	0.1562452775356001	3441	1344100	8602500	0
bv	uv	1	534708	537511	0.1611636782934563	3469	1397692	8672500	0
bv	uv	1	537511	540351	0.1586980301274623	3452	1369564	8630000	0
bv	uv	1	540351	543248	0.1521586854460093	3408	1296392	8520000	0
bv	uv	1	543248	546177	0.1512707498568975	3494	1321350	8735000	0
bv	uv	1	546177	549061	0.1533887773183697	3386	1298436	8465000	0
bv	uv	1	549061	552004	0.1504088252832439	3354	1261178	8385000	0
bv	uv	1	552004	554906	0.1531715199070037	3441	1317658	8602500	0
bv	uv	1	554906	557821	0.1434354896142433	3370	1208444	8425000	0
bv	uv	1	557821	560777	0.1544728132387706	3384	1306840	8460000	0
bv	uv	1	560777	563661	0.1474011173184357	3401	1253278	8502500	0
bv	uv	1	563661	566550	0.1479143195266272	3380	1249876	8450000	0
bv	uv	1	566550	569414	0.1536070796460177	3390	1301820	8475000	0
bv	uv	1	569414	572268	0.1533705607476635	3424	1312852	8560000	0
bv	uv	1	572268	575183	0.154126191877575	3398	1309302	8495000	0
bv	uv	1	575183	578020	0.1548487690504103	3412	1320860	8530000	0
bv	uv	1	578020	580865	0.1600460534124629	3370	1348388	8425000	0
bv	uv	1	580865	583737	0.1609847413037123	3421	1376822	8552500	0
bv	uv	1	583737	586587	0.1545570840681951	3402	1314508	8505000	0
bv	uv	1	586587	589438	0.153043746430611	3502	1339898	8755000	0
bv	uv	1	589438	592378	0.1589397447313743	3369	1338670	8422500	0
bv	uv	1	592378	595225	0.1577529861724036	3399	1340506	8497500	0
bv	uv	1	595225	598138	0.1549338813857897	3406	1319262	8515000	0
bv	uv	1	598138	601023	0.1612642815249267	3410	1374778	8525000	0
bv	uv	1	601023	603931	0.1521294082664288	3363	1279028	8407500	0
bv	uv	1	603931	606805	0.1512407136589646	3419	1292730	8547500	0
bv	uv	1	606805	609683	0.1542226792345044	3501	1349834	8752500	0
bv	uv	1	609683	612576	0.1548389874890893	3437	1330454	8592500	0
bv	uv	1	612576	615476	0.1606251561106155	3363	1350456	8407500	0
bv	uv	1	615476	618321	0.1610419796215429	3435	1382948	8587500	0
bv	uv	1	618321	621203	0.1643187648456057	3368	1383564	8420000	0
bv	uv	1	621203	624061	0.1610008668015024	3461	1393060	8652500	0
bv	uv	1	624061	626904	0.1570039719626168	3424	1343954	8560000	0
bv	uv	1	626904	629814	0.1613791079812206	3408	1374950	8520000	0
bv	uv	1	629814	632697	0.1634617136009586	3338	1364088	8345000	0
bv	uv	1	632697	635567	0.1530802220274613	3423	1309984	8557500	0
bv	uv	1	635567	638509	0.1537801801801802	3441	1322894	8602500	0
bv	uv	1	638509	641371	0.155247557386698	3398	1318828	8495000	0
bv	uv	1	641371	644249	0.1547294680215182	3346	1294312	8365000	0
bv	uv	1	644249	647126	0.1600316580011554	3462	1385074	8655000	0
bv	uv	1	647126	650053	0.1544374025974026	3465	1337814	8662500	0
bv	uv	1	650053	652956	0.161873032714412	3393	1373088	8482500	0
bv	uv	1	652956	655873	0.1592632326820603	3378	1344978	8445000	0
bv	uv	1	655873	658736	0.1462268603616958	3373	1233058	8432500	0
bv	uv	1	658736	661672	0.1560155548908166	3343	1303900	8357500	0
bv	uv	1	661672	664535	0.1526595880475776	3447	1315544	8617500	0
bv	uv	1	664535	667472	0.1535993002915452	3430	1317114	8575000	0
bv	uv	1	667472	670364	0.1543593849724398	3447	1330192	8617500	0
bv	uv	1	670364	673276	0.15293906852566	3371	1288894	8427500	0
bv	uv	1	673276	676156	0.1492713780918728	3396	1267314	8490000	0
bv	uv	1	676156	678992	0.1619617224880382	3344	1354000	8360000	0
bv	uv	1	678992	681883	0.1527568790946992	3358	1282394	8395000	0
bv	uv	1	681883	684760	0.155295101553166	3348	1299820	8370000	0
bv	uv	1	684760	687652	0.1540029334115576	3409	1312490	8522500	0
bv	uv	1	687652	690487	0.1533487957181088	3363	1289280	8407500	0
bv	uv	1	690487	693354	0.1523196759259259	3456	1316042	8640000	0
bv	uv	1	693354	696204	0.1514922986478542	3402	1288442	8505000	0
bv	uv	1	696204	699135	0.1532499855699855	3465	1327528	8662500	0
bv	uv	1	699135	702007	0.155515807860262	3435	1335492	8587500	0
bv	uv	1	702007	704859	0.1514672968980797	3385	1281792	8462500	0
bv	uv	1	704859	707719	0.1598166616541353	3325	1328476	8312500	0
bv	uv	1	707719	710591	0.1516070014347202	3485	1320876	8712500	0
bv	uv	1	710591	713478	0.1556365102217103	3473	1351314	8682500	0
bv	uv	1	713478	716356	0.1581866197183098	3408	1347750	8520000	0
bv	uv	1	716356	719164	0.1559554015020219	3462	1349794	8655000	0
bv	uv	1	719164	721980	0.1497067121729237	3516	1315922	8790000	0
bv	uv	1	721980	724885	0.1592912547528517	3419	1361542	8547500	0
bv	uv	1	724885	727779	0.1483437407077014	3363	1247200	8407500	0
bv	uv	1	727779	730690	0.1525315960912052	3377	1287748	8442500	0
bv	uv	1	730690	733640	0.146484515195369	3455	1265260	8637500	0
bv	uv	1	733640	736532	0.1560852873563218	3480	1357942	8700000	0
bv	uv	1	736532	739363	0.1530698002350176	3404	1302624	8510000	0
bv	uv	1	739363	742274	0.1546884049440847	3398	1314078	8495000	0
bv	uv	1	742274	745156	0.1552863849765258	3408	1323040	8520000	0
bv	uv	1	745156	748049	0.1532613583138173	3416	1308852	8540000	0
bv	uv	1	748049	750898	0.1529579663020987	3383	1293642	8457500	0
bv	uv	1	750898	753744	0.1498794729136164	3415	1279596	8537500	0
bv	uv	1	753744	756593	0.1549105308464849	3485	1349658	8712500	0
bv	uv	1	756593	759458	0.157959121522694	3415	1348576	8537500	0
bv	uv	1	759458	762378	0.1609619020005799	3449	1387894	8622500	0
bv	uv	1	762378	765257	0.1579425569176882	3426	1352778	8565000	0
bv	uv	1	765257	768096	0.1551367745698454	3429	1329910	8572500	0
bv	uv	1	768096	771006	0.1598259443631039	3415	1364514	8537500	0
bv	uv	1	771006	773917	0.1544771608471665	3494	1349358	8735000	0
bv	uv	1	773917	776843	0.1620591121495327	3424	1387226	8560000	0
bv	uv	1	776843	779754	0.1576739143106965	3431	1352448	8577500	0
bv	uv	1	779754	782634	0.1587204269196561	3373	1338410	8432500	0
bv	uv	1	782634	785562	0.1557172737955346	3404	1325154	8510000	0
bv	uv	1	785562	788482	0.155634312573443	3404	1324448	8510000	0
bv	uv	1	788482	791351	0.1632129225246784	3343	1364052	8357500	0
bv	uv	1	791351	794266	0.1586766617862371	3415	1354702	8537500	0
bv	uv	1	794266	797160	0.1581069988137604	3372	1332842	8430000	0
bv	uv	1	797160	800081	0.153268804664723	3430	1314280	8575000	0
bv	uv	1	800081	802979	0.1524498261877172	3452	1315642	8630000	0
bv	uv	1	802979	805894	0.1520702127659574	3384	1286514	8460000	0
bv	uv	1	805894	808823	0.1571500878734622	3414	1341276	8535000	0
bv	uv	1	808823	811704	0.1563697201767304	3395	1327188	8487500	0
bv	uv	1	811704	814564	0.1531686505598114	3394	1299636	8485000	0
bv	uv	1	814564	817409	0.1597484973482616	3394	1355466	8485000	0
bv	uv	1	817409	820346	0.1587131755769792	3423	1358188	8557500	0
bv	uv	1	820346	823266	0.164146825166715	3449	1415356	8622500	0
bv	uv	1	823266	826199	0.1637935179728933	3394	1389788	8485000	0
bv	uv	1	826199	829077	0.1593766842413591	3414	1360280	8535000	0
bv	uv	1	829077	832045	0.1545187609585038	3422	1321908	8555000	0
bv	uv	1	832045	834898	0.165217900172117	3486	1439874	8715000	0
bv	uv	1	834898	837705	0.1600437093916125	3386	1354770	8465000	0
bv	uv	1	837705	840637	0.1571175007231703	3457	1357888	8642500	0
bv	uv	1	840637	843502	0.1568051764705882	3400	1332844	8500000	0
bv	uv	1	843502	846468	0.1517020166073547	3372	1278848	8430000	0
bv	uv	1	846468	849407	0.1565745283018867	3392	1327752	8480000	0
bv	uv	1	849407	852307	0.1533913660555884	3382	1296924	8455000	0
bv	uv	1	852307	855196	0.1465787537091988	3370	1234926	8425000	0
bv	uv	1	855196	858098	0.153542991202346	3410	1308954	8525000	0
bv	uv	1	858098	860993	0.1542321100917431	3488	1344904	8720000	0
bv	uv	1	860993	863998	0.1493007883211679	3425	1278388	8562500	0
bv	uv	1	863998	866883	0.1506269953051643	3408	1283342	8520000	0
bv	uv	1	866883	869785	0.1469781259065854	3447	1266584	8617500	0
bv	uv	1	869785	872685	0.1545598597721297	3423	1322646	8557500	0
bv	uv	1	872685	875589	0.1548615564657694	3418	1323292	8545000	0
bv	uv	1	875589	878505	0.1538996449704142	3380	1300452	8450000	0
bv	uv	1	878505	881383	0.1597882072662299	3358	1341422	8395000	0
bv	uv	1	881383	884220	0.1590487917146145	3476	1382134	8690000	0
bv	uv	1	884220	887086	0.157738019169329	3443	1357730	8607500	0
bv	uv	1	887086	889965	0.1529367779390421	3445	1317168	8612500	0
bv	uv	1	889965	892889	0.1531285928592859	3333	1275944	8332500	0
bv	uv	1	892889	895818	0.1578851991858098	3439	1357418	8597500	0
bv	uv	1	895818	898691	0.1610013856812933	3464	1394272	8660000	0
bv	uv	1	898691	901563	0.1593312915342386	3461	1378614	8652500	0
bv	uv	1	901563	904416	0.1570025404157043	3464	1359642	8660000	0
bv	uv	1	904416	907305	0.1556472912301706	3341	1300044	8352500	0
bv	uv	1	907305	910213	0.1551342402315484	3455	1339972	8637500	0
bv	uv	1	910213	913095	0.1633271445358401	3404	1389914	8510000	0
bv	uv	1	913095	915974	0.1582801751824817	3425	1355274	8562500	0
bv	uv	1	915974	918794	0.1540772952491985	3431	1321598	8577500	0
bv	uv	1	918794	921668	0.1605723112128146	3496	1403402	8740000	0
bv	uv	1	921668	924570	0.1594716279069767	3440	1371456	8600000	0
bv	uv	1	924570	927465	0.1570004761904762	3360	1318804	8400000	0
bv	uv	1	927465	930359	0.1581508311461067	3429	1355748	8572500	0
bv	uv	1	930359	933224	0.1570810250503887	3473	1363856	8682500	0
bv	uv	1	933224	936128	0.154685345838218	3412	1319466	8530000	0
bv	uv	1	936128	938972	0.1669738870630415	3347	1397154	8367500	0
bv	uv	1	938972	941851	0.1657243101945977	3443	1426472	8607500	0
bv	uv	1	941851	944715	0.1590314933178384	3442	1368466	8605000	0
bv	uv	1	944715	947634	0.1611322676139727	3378	1360762	8445000	0
bv	uv	1	947634	950551	0.1538046239391279	3417	1313876	8542500	0
bv	uv	1	950551	953444	0.1571169239732013	3433	1348456	8582500	0
bv	uv	1	953444	956432	0.154	3388	1304380	8470000	0
bv	uv	1	956432	959319	0.1514026410564225	3332	1261184	8330000	0
bv	uv	1	959319	962242	0.1523185573007562	3438	1309178	8595000	0
bv	uv	1	962242	965159	0.1532351699882766	3412	1307096	8530000	0
bv	uv	1	965159	968100	0.1520059826503141	3343	1270390	8357500	0
bv	uv	1	968100	970988	0.1557476778365667	3402	1324634	8505000	0
bv	uv	1	970988	973877	0.1503329001772002	3386	1272568	8465000	0
bv	uv	1	973877	976791	0.1541758112094395	3390	1306640	8475000	0
bv	uv	1	976791	979707	0.1645066982809721	3374	1387614	8435000	0
bv	uv	1	979707	982533	0.1619911214953271	3424	1386644	8560000	0
bv	uv	1	982533	985379	0.1670764586357039	3445	1438946	8612500	0
bv	uv	1	985379	988237	0.1578932460577209	3361	1326698	8402500	0
bv	uv	1	988237	991153	0.1652634643377001	3435	1419200	8587500	0
bv	uv	1	991153	994028	0.1620394077448747	3512	1422706	8780000	0
bv	uv	1	994028	996870	0.1585586428780345	3419	1355280	8547500	0
bv	uv	1	996870	999711	0.1604041570438799	3464	1389100	8660000	0
bv	uv	1	999711	1002606	0.1647661214953271	3424	1410398	8560000	0
bv	uv	1	1002606	1005467	0.1558218360845641	3453	1345132	8632500	0
bv	uv	1	1005467	1008308	0.1571875732708089	3412	1340810	8530000	0
bv	uv	1	1008308	1011295	0.1520021207658321	3395	1290118	8487500	0
bv	uv	1	1011295	1014165	0.1536521018354055	3378	1297592	8445000	0
bv	uv	1	1014165	1017024	0.1613563766388557	3356	1353780	8390000	0
bv	uv	1	1017024	1019865	0.1596326940100324	3389	1352488	8472500	0
bv	uv	1	1019865	1022753	0.1611718277066356	3436	1384466	8590000	0
bv	uv	1	1022753	1025702	0.1575313012895662	3412	1343742	8530000	0
bv	uv	1	1025702	1028576	0.1610057407944331	3449	1388272	8622500	0
bv	uv	1	1028576	1031436	0.1518652559336574	3497	1327682	8742500	0
bv	uv	1	1031436	1034304	0.1656882352941176	3400	1408350	8500000	0
bv	uv	1	1034304	1037139	0.162206462882096	3435	1392948	8587500	0
bv	uv	1	1037139	1040045	0.1601524810274372	3426	1371706	8565000	0
bv	uv	1	1040045	1042919	0.1602229470005824	3434	1375514	8585000	0
bv	uv	1	1042919	1045766	0.1591826293872695	3362	1337930	8405000	0
bv	uv	1	1045766	1048629	0.1569318681318681	3367	1320974	8417500	0
bv	uv	1	1048629	1051456	0.1576835716370002	3427	1350954	8567500	0
bv	uv	1	1051456	1054311	0.1546086141224729	3413	1319198	8532500	0
bv	uv	1	1054311	1057128	0.1567561103047895	3445	1350062	8612500	0
bv	uv	1	1057128	1059992	0.155479846108316	3379	1313416	8447500	0
bv	uv	1	1059992	1062846	0.1580509005019191	3387	1338296	8467500	0
bv	uv	1	1062846	1065753	0.152819320214669	3354	1281390	8385000	0
bv	uv	1	1065753	1068652	0.1527040840140023	3428	1308674	8570000	0
bv	uv	1	1068652	1071550	0.1577402037845706	3435	1354594	8587500	0
bv	uv	1	1071550	1074399	0.1578145095763203	3446	1359572	8615000	0
bv	uv	1	1074399	1077283	0.1594809125036096	3463	1380706	8657500	0
bv	uv	1	1077283	1080128	0.1554092237181323	3491	1356334	8727500	0
bv	uv	1	1080128	1083005	0.1664018879056047	3390	1410256	8475000	0
bv	uv	1	1083005	1085880	0.1620145053669857	3447	1396160	8617500	0
bv	uv	1	1085880	1088779	0.1641604215456674	3416	1401930	8540000	0
bv	uv	1	1088779	1091624	0.1611915985997666	3428	1381412	8570000	0
bv	uv	1	1091624	1094511	0.1603435266549502	3414	1368532	8535000	0
bv	uv	1	1094511	1097372	0.1549703157273532	3389	1312986	8472500	0
bv	uv	1	1097372	1100165	0.1562461538461538	3406	1330436	8515000	0
bv	uv	1	1100165	1103047	0.1535997709705124	3493	1341310	8732500	0
bv	uv	1	1103047	1105966	0.1586878005342831	3369	1336548	8422500	0
