pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	589438	592378	0.1568955845918064	3369	647512	4127025	0
uv	1	589438	592378	0.1578396060115943	3369	651408	4127025	0
bv	1	592378	595225	0.1564467340334192	3399	651409	4163775	0
uv	1	592378	595225	0.1554968748311328	3399	647454	4163775	0
bv	1	595225	598138	0.1535276283149783	3406	640571	4172350	0
uv	1	595225	598138	0.152152623821108	3406	634834	4172350	0
bv	1	598138	601023	0.1605216350469806	3410	670539	4177250	0
uv	1	598138	601023	0.1574195942306541	3410	657581	4177250	0
bv	1	601023	603931	0.1493241578522577	3363	615167	4119675	0
uv	1	601023	603931	0.1491542415360435	3363	614467	4119675	0
bv	1	603931	606805	0.1485695184771773	3419	622250	4188275	0
uv	1	603931	606805	0.149707695889119	3419	627017	4188275	0
uv	1	606805	609683	0.1503034118531731	3501	644610	4288725	0
bv	1	606805	609683	0.1527894654005561	3501	655272	4288725	0
bv	1	609683	612576	0.1532504022848592	3437	645234	4210325	0
uv	1	609683	612576	0.1508168609311632	3437	634988	4210325	0
bv	1	612576	615476	0.1611537317870948	3363	663901	4119675	0
uv	1	612576	615476	0.154640839386602	3363	637070	4119675	0
bv	1	615476	618321	0.162346314945192	3435	683133	4207875	0
uv	1	615476	618321	0.1547253661289843	3435	651065	4207875	0
bv	1	618321	621203	0.1629470648116729	3368	672287	4125800	0
uv	1	618321	621203	0.1612385476756023	3368	665238	4125800	0
bv	1	621203	624061	0.1610052538784945	3461	682618	4239725	0
uv	1	621203	624061	0.1568599378497426	3461	665043	4239725	0
bv	1	624061	626904	0.1559593744039672	3424	654156	4194400	0
